##NAMES=Eglestonite
##RRUFFID=R060612
##IDEAL CHEMISTRY=Hg^1+^_6_OCl_3_(OH)
##LOCALITY=Cahill mine, Poverty Peak District, Humboldt County, Nevada, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Brown fragments
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R060612
##MEASURED CHEMISTRY=Hg^1+^_6.00_OCl_3.00_(OH) ; O,H not measured but estimated by difference and stoichiometry
8.531686e+002, 7.688517e+000
8.536507e+002, 7.652308e+000
8.541328e+002, 7.621043e+000
8.546149e+002, 7.637692e+000
8.550970e+002, 7.767455e+000
8.555792e+002, 7.896429e+000
8.560613e+002, 7.946587e+000
8.565434e+002, 7.909564e+000
8.570255e+002, 7.852924e+000
8.575076e+002, 7.771764e+000
8.579897e+002, 7.708893e+000
8.584719e+002, 7.717782e+000
8.589540e+002, 7.764277e+000
8.594361e+002, 7.789888e+000
8.599182e+002, 7.789619e+000
8.604003e+002, 7.792690e+000
8.608824e+002, 7.851848e+000
8.613646e+002, 7.886842e+000
8.618467e+002, 7.815278e+000
8.623288e+002, 7.630369e+000
8.628109e+002, 7.570528e+000
8.632930e+002, 7.669412e+000
8.637751e+002, 7.797531e+000
8.642573e+002, 7.903188e+000
8.647394e+002, 7.978655e+000
8.652215e+002, 7.972908e+000
8.657036e+002, 7.897380e+000
8.661857e+002, 7.830146e+000
8.666678e+002, 7.823374e+000
8.671500e+002, 7.838926e+000
8.676321e+002, 7.846212e+000
8.681142e+002, 7.848831e+000
8.685963e+002, 7.886949e+000
8.690784e+002, 8.010385e+000
8.695605e+002, 8.085917e+000
8.700427e+002, 8.052396e+000
8.705248e+002, 7.954141e+000
8.710069e+002, 7.981981e+000
8.714890e+002, 8.117153e+000
8.719711e+002, 8.148366e+000
8.724532e+002, 7.866138e+000
8.729354e+002, 7.570142e+000
8.734175e+002, 7.631968e+000
8.738996e+002, 7.910421e+000
8.743817e+002, 8.099300e+000
8.748638e+002, 8.003293e+000
8.753459e+002, 7.933165e+000
8.758281e+002, 7.975784e+000
8.763102e+002, 8.056391e+000
8.767923e+002, 8.012471e+000
8.772744e+002, 7.828952e+000
8.777565e+002, 7.752720e+000
8.782386e+002, 7.862159e+000
8.787208e+002, 8.014868e+000
8.792029e+002, 8.029103e+000
8.796850e+002, 7.954348e+000
8.801671e+002, 7.870856e+000
8.806492e+002, 7.778820e+000
8.811313e+002, 7.728683e+000
8.816135e+002, 7.773154e+000
8.820956e+002, 7.847625e+000
8.825777e+002, 7.889360e+000
8.830598e+002, 7.898804e+000
8.835419e+002, 7.861877e+000
8.840240e+002, 7.759479e+000
8.845062e+002, 7.680291e+000
8.849883e+002, 7.751649e+000
8.854704e+002, 7.907803e+000
8.859525e+002, 8.000876e+000
8.864346e+002, 8.011150e+000
8.869167e+002, 7.989271e+000
8.873989e+002, 7.914532e+000
8.878810e+002, 7.856218e+000
8.883631e+002, 7.881686e+000
8.888452e+002, 8.011051e+000
8.893273e+002, 8.071047e+000
8.898094e+002, 8.038031e+000
8.902916e+002, 7.997425e+000
8.907737e+002, 8.011585e+000
8.912558e+002, 8.058521e+000
8.917379e+002, 8.040197e+000
8.922200e+002, 7.966566e+000
8.927021e+002, 7.918871e+000
8.931843e+002, 7.982227e+000
8.936664e+002, 8.056505e+000
8.941485e+002, 8.092899e+000
8.946306e+002, 8.085086e+000
8.951127e+002, 8.001898e+000
8.955948e+002, 7.761959e+000
8.960770e+002, 7.605056e+000
8.965591e+002, 7.610522e+000
8.970412e+002, 7.726881e+000
8.975233e+002, 7.854329e+000
8.980054e+002, 7.980497e+000
8.984875e+002, 8.020985e+000
8.989697e+002, 7.876316e+000
8.994518e+002, 7.736654e+000
8.999339e+002, 7.814701e+000
9.004160e+002, 7.994758e+000
9.008981e+002, 8.080945e+000
9.013802e+002, 7.895950e+000
9.018624e+002, 7.807214e+000
9.023445e+002, 7.873783e+000
9.028266e+002, 7.999804e+000
9.033087e+002, 8.053420e+000
9.037908e+002, 8.040812e+000
9.042729e+002, 8.045823e+000
9.047551e+002, 8.085946e+000
9.052372e+002, 8.110879e+000
9.057193e+002, 8.048787e+000
9.062014e+002, 7.958152e+000
9.066835e+002, 7.903760e+000
9.071656e+002, 7.901365e+000
9.076478e+002, 7.916317e+000
9.081299e+002, 7.958656e+000
9.086120e+002, 7.998238e+000
9.090941e+002, 8.012545e+000
9.095762e+002, 8.001873e+000
9.100583e+002, 8.009156e+000
9.105405e+002, 8.034665e+000
9.110226e+002, 8.062634e+000
9.115047e+002, 8.093880e+000
9.119868e+002, 8.113144e+000
9.124689e+002, 8.109058e+000
9.129510e+002, 8.079309e+000
9.134332e+002, 8.013601e+000
9.139153e+002, 7.801939e+000
9.143974e+002, 7.683320e+000
9.148795e+002, 7.765390e+000
9.153616e+002, 7.985239e+000
9.158438e+002, 8.096321e+000
9.163259e+002, 8.097431e+000
9.168080e+002, 8.080472e+000
9.172901e+002, 8.075208e+000
9.177722e+002, 8.075269e+000
9.182543e+002, 8.070576e+000
9.187365e+002, 8.065711e+000
9.192186e+002, 8.069493e+000
9.197007e+002, 8.062792e+000
9.201828e+002, 8.099548e+000
9.206649e+002, 8.269612e+000
9.211470e+002, 8.421171e+000
9.216292e+002, 8.304690e+000
9.221113e+002, 7.890482e+000
9.225934e+002, 7.710492e+000
9.230755e+002, 7.848724e+000
9.235576e+002, 8.075625e+000
9.240397e+002, 8.179585e+000
9.245219e+002, 8.206801e+000
9.250040e+002, 8.207395e+000
9.254861e+002, 8.184511e+000
9.259682e+002, 8.168937e+000
9.264503e+002, 8.188490e+000
9.269324e+002, 8.199302e+000
9.274146e+002, 8.172206e+000
9.278967e+002, 8.107481e+000
9.283788e+002, 8.074677e+000
9.288609e+002, 8.074347e+000
9.293430e+002, 8.088564e+000
9.298251e+002, 8.138688e+000
9.303073e+002, 8.175580e+000
9.307894e+002, 8.094083e+000
9.312715e+002, 7.931952e+000
9.317536e+002, 7.851053e+000
9.322357e+002, 8.022892e+000
9.327178e+002, 8.135883e+000
9.332000e+002, 8.076602e+000
9.336821e+002, 7.925564e+000
9.341642e+002, 7.892395e+000
9.346463e+002, 7.980299e+000
9.351284e+002, 8.026764e+000
9.356105e+002, 7.962765e+000
9.360927e+002, 7.906471e+000
9.365748e+002, 8.045230e+000
9.370569e+002, 8.267609e+000
9.375390e+002, 8.412415e+000
9.380211e+002, 8.428935e+000
9.385032e+002, 8.373725e+000
9.389854e+002, 8.181749e+000
9.394675e+002, 7.998540e+000
9.399496e+002, 7.957832e+000
9.404317e+002, 8.065449e+000
9.409138e+002, 8.128046e+000
9.413959e+002, 8.138649e+000
9.418781e+002, 8.115698e+000
9.423602e+002, 8.024775e+000
9.428423e+002, 7.940654e+000
9.433244e+002, 7.975436e+000
9.438065e+002, 8.128055e+000
9.442886e+002, 8.206095e+000
9.447708e+002, 8.091503e+000
9.452529e+002, 7.982611e+000
9.457350e+002, 7.934102e+000
9.462171e+002, 7.940495e+000
9.466992e+002, 8.007805e+000
9.471813e+002, 8.128104e+000
9.476635e+002, 8.188066e+000
9.481456e+002, 8.095787e+000
9.486277e+002, 7.983109e+000
9.491098e+002, 7.982397e+000
9.495919e+002, 8.050479e+000
9.500740e+002, 8.110998e+000
9.505562e+002, 8.162189e+000
9.510383e+002, 8.173187e+000
9.515204e+002, 8.115019e+000
9.520025e+002, 8.053317e+000
9.524846e+002, 8.082247e+000
9.529667e+002, 8.187453e+000
9.534489e+002, 8.272662e+000
9.539310e+002, 8.330482e+000
9.544131e+002, 8.324097e+000
9.548952e+002, 8.129512e+000
9.553773e+002, 7.923480e+000
9.558594e+002, 7.879181e+000
9.563416e+002, 8.035469e+000
9.568237e+002, 8.162522e+000
9.573058e+002, 8.254768e+000
9.577879e+002, 8.311040e+000
9.582700e+002, 8.330327e+000
9.587521e+002, 8.312944e+000
9.592343e+002, 8.228641e+000
9.597164e+002, 8.096765e+000
9.601985e+002, 8.017792e+000
9.606806e+002, 8.127045e+000
9.611627e+002, 8.222348e+000
9.616448e+002, 8.142658e+000
9.621270e+002, 7.970013e+000
9.626091e+002, 7.892108e+000
9.630912e+002, 7.953307e+000
9.635733e+002, 8.012173e+000
9.640554e+002, 8.058400e+000
9.645375e+002, 8.082944e+000
9.650197e+002, 8.040163e+000
9.655018e+002, 7.970073e+000
9.659839e+002, 7.993027e+000
9.664660e+002, 8.146027e+000
9.669481e+002, 8.262691e+000
9.674302e+002, 8.185264e+000
9.679124e+002, 8.090508e+000
9.683945e+002, 8.112930e+000
9.688766e+002, 8.263297e+000
9.693587e+002, 8.386640e+000
9.698408e+002, 8.482106e+000
9.703229e+002, 8.565405e+000
9.708051e+002, 8.703428e+000
9.712872e+002, 8.803651e+000
9.717693e+002, 8.611647e+000
9.722514e+002, 8.223938e+000
9.727335e+002, 7.964962e+000
9.732156e+002, 8.100309e+000
9.736978e+002, 8.229342e+000
9.741799e+002, 8.227051e+000
9.746620e+002, 8.154962e+000
9.751441e+002, 8.109944e+000
9.756262e+002, 8.092509e+000
9.761083e+002, 8.095405e+000
9.765905e+002, 8.118549e+000
9.770726e+002, 8.158059e+000
9.775547e+002, 8.239748e+000
9.780368e+002, 8.320822e+000
9.785189e+002, 8.334375e+000
9.790010e+002, 8.249426e+000
9.794832e+002, 8.201417e+000
9.799653e+002, 8.236187e+000
9.804474e+002, 8.278905e+000
9.809295e+002, 8.294904e+000
9.814116e+002, 8.284910e+000
9.818937e+002, 8.240321e+000
9.823759e+002, 8.165421e+000
9.828580e+002, 8.109424e+000
9.833401e+002, 8.101866e+000
9.838222e+002, 8.123754e+000
9.843043e+002, 8.177098e+000
9.847864e+002, 8.247850e+000
9.852686e+002, 8.298647e+000
9.857507e+002, 8.326219e+000
9.862328e+002, 8.333246e+000
9.867149e+002, 8.311655e+000
9.871970e+002, 8.286141e+000
9.876791e+002, 8.300196e+000
9.881613e+002, 8.339513e+000
9.886434e+002, 8.371658e+000
9.891255e+002, 8.396412e+000
9.896076e+002, 8.371941e+000
9.900897e+002, 8.212844e+000
9.905718e+002, 8.043834e+000
9.910540e+002, 7.960023e+000
9.915361e+002, 7.965045e+000
9.920182e+002, 7.970808e+000
9.925003e+002, 7.975036e+000
9.929824e+002, 7.994437e+000
9.934645e+002, 8.054832e+000
9.939467e+002, 8.123464e+000
9.944288e+002, 8.125065e+000
9.949109e+002, 8.087159e+000
9.953930e+002, 8.084878e+000
9.958751e+002, 8.190656e+000
9.963572e+002, 8.279522e+000
9.968394e+002, 8.332017e+000
9.973215e+002, 8.350035e+000
9.978036e+002, 8.320674e+000
9.982857e+002, 8.244560e+000
9.987678e+002, 8.206454e+000
9.992499e+002, 8.219269e+000
9.997321e+002, 8.252567e+000
1.000214e+003, 8.274346e+000
1.000696e+003, 8.305475e+000
1.001178e+003, 8.383739e+000
1.001661e+003, 8.520324e+000
1.002143e+003, 8.591656e+000
1.002625e+003, 8.596549e+000
1.003107e+003, 8.516935e+000
1.003589e+003, 8.285532e+000
1.004071e+003, 8.001119e+000
1.004553e+003, 8.019060e+000
1.005035e+003, 8.272189e+000
1.005517e+003, 8.487667e+000
1.006000e+003, 8.544190e+000
1.006482e+003, 8.538355e+000
1.006964e+003, 8.474854e+000
1.007446e+003, 8.399359e+000
1.007928e+003, 8.378708e+000
1.008410e+003, 8.432753e+000
1.008892e+003, 8.465987e+000
1.009374e+003, 8.471385e+000
1.009857e+003, 8.466336e+000
1.010339e+003, 8.484799e+000
1.010821e+003, 8.495425e+000
1.011303e+003, 8.420562e+000
1.011785e+003, 8.263553e+000
1.012267e+003, 8.178045e+000
1.012749e+003, 8.298097e+000
1.013231e+003, 8.406249e+000
1.013713e+003, 8.432323e+000
1.014196e+003, 8.395291e+000
1.014678e+003, 8.348942e+000
1.015160e+003, 8.295515e+000
1.015642e+003, 8.258763e+000
1.016124e+003, 8.240008e+000
1.016606e+003, 8.255622e+000
1.017088e+003, 8.369736e+000
1.017570e+003, 8.503736e+000
1.018052e+003, 8.554429e+000
1.018535e+003, 8.474773e+000
1.019017e+003, 8.396814e+000
1.019499e+003, 8.315876e+000
1.019981e+003, 8.249286e+000
1.020463e+003, 8.207469e+000
1.020945e+003, 8.190896e+000
1.021427e+003, 8.221561e+000
1.021909e+003, 8.287402e+000
1.022392e+003, 8.317838e+000
1.022874e+003, 8.196625e+000
1.023356e+003, 8.123877e+000
1.023838e+003, 8.197249e+000
1.024320e+003, 8.365890e+000
1.024802e+003, 8.571434e+000
1.025284e+003, 8.828413e+000
1.025766e+003, 8.870514e+000
1.026249e+003, 8.605866e+000
1.026731e+003, 8.318079e+000
1.027213e+003, 8.335857e+000
1.027695e+003, 8.486270e+000
1.028177e+003, 8.583060e+000
1.028659e+003, 8.598639e+000
1.029141e+003, 8.524939e+000
1.029623e+003, 8.300067e+000
1.030105e+003, 8.111671e+000
1.030588e+003, 8.056073e+000
1.031070e+003, 8.109430e+000
1.031552e+003, 8.244304e+000
1.032034e+003, 8.428383e+000
1.032516e+003, 8.529372e+000
1.032998e+003, 8.393544e+000
1.033480e+003, 8.259824e+000
1.033962e+003, 8.236662e+000
1.034444e+003, 8.277224e+000
1.034927e+003, 8.307973e+000
1.035409e+003, 8.319379e+000
1.035891e+003, 8.396515e+000
1.036373e+003, 8.562469e+000
1.036855e+003, 8.683841e+000
1.037337e+003, 8.583317e+000
1.037819e+003, 8.401851e+000
1.038301e+003, 8.303472e+000
1.038784e+003, 8.298606e+000
1.039266e+003, 8.347161e+000
1.039748e+003, 8.518278e+000
1.040230e+003, 8.614626e+000
1.040712e+003, 8.546863e+000
1.041194e+003, 8.403982e+000
1.041676e+003, 8.415823e+000
1.042158e+003, 8.545941e+000
1.042641e+003, 8.651322e+000
1.043123e+003, 8.700522e+000
1.043605e+003, 8.687470e+000
1.044087e+003, 8.528534e+000
1.044569e+003, 8.362348e+000
1.045051e+003, 8.323928e+000
1.045533e+003, 8.438122e+000
1.046015e+003, 8.491855e+000
1.046497e+003, 8.476744e+000
1.046979e+003, 8.474164e+000
1.047462e+003, 8.589293e+000
1.047944e+003, 8.711266e+000
1.048426e+003, 8.642085e+000
1.048908e+003, 8.458115e+000
1.049390e+003, 8.381744e+000
1.049872e+003, 8.635529e+000
1.050354e+003, 8.770515e+000
1.050836e+003, 8.701249e+000
1.051319e+003, 8.551810e+000
1.051801e+003, 8.489288e+000
1.052283e+003, 8.490442e+000
1.052765e+003, 8.458738e+000
1.053247e+003, 8.381063e+000
1.053729e+003, 8.331782e+000
1.054211e+003, 8.385093e+000
1.054693e+003, 8.456329e+000
1.055176e+003, 8.484559e+000
1.055658e+003, 8.480883e+000
1.056140e+003, 8.524760e+000
1.056622e+003, 8.622853e+000
1.057104e+003, 8.695596e+000
1.057586e+003, 8.723059e+000
1.058068e+003, 8.698295e+000
1.058550e+003, 8.544097e+000
1.059032e+003, 8.360271e+000
1.059515e+003, 8.297404e+000
1.059997e+003, 8.484485e+000
1.060479e+003, 8.547089e+000
1.060961e+003, 8.391927e+000
1.061443e+003, 8.270294e+000
1.061925e+003, 8.439939e+000
1.062407e+003, 8.782018e+000
1.062889e+003, 8.830070e+000
1.063371e+003, 8.640013e+000
1.063854e+003, 8.478559e+000
1.064336e+003, 8.519320e+000
1.064818e+003, 8.569584e+000
1.065300e+003, 8.536226e+000
1.065782e+003, 8.476599e+000
1.066264e+003, 8.495724e+000
1.066746e+003, 8.598699e+000
1.067228e+003, 8.597098e+000
1.067711e+003, 8.458676e+000
1.068193e+003, 8.321481e+000
1.068675e+003, 8.295998e+000
1.069157e+003, 8.340774e+000
1.069639e+003, 8.450788e+000
1.070121e+003, 8.618661e+000
1.070603e+003, 8.694843e+000
1.071085e+003, 8.656791e+000
1.071568e+003, 8.575357e+000
1.072050e+003, 8.450764e+000
1.072532e+003, 8.330099e+000
1.073014e+003, 8.300745e+000
1.073496e+003, 8.337988e+000
1.073978e+003, 8.396284e+000
1.074460e+003, 8.484388e+000
1.074942e+003, 8.532295e+000
1.075424e+003, 8.475528e+000
1.075906e+003, 8.426023e+000
1.076389e+003, 8.471821e+000
1.076871e+003, 8.595584e+000
1.077353e+003, 8.591913e+000
1.077835e+003, 8.478430e+000
1.078317e+003, 8.405042e+000
1.078799e+003, 8.511251e+000
1.079281e+003, 8.624880e+000
1.079763e+003, 8.638701e+000
1.080245e+003, 8.592017e+000
1.080728e+003, 8.555188e+000
1.081210e+003, 8.521442e+000
1.081692e+003, 8.544903e+000
1.082174e+003, 8.638446e+000
1.082656e+003, 8.728099e+000
1.083138e+003, 8.727228e+000
1.083620e+003, 8.691682e+000
1.084102e+003, 8.697468e+000
1.084585e+003, 8.742725e+000
1.085067e+003, 8.747500e+000
1.085549e+003, 8.693955e+000
1.086031e+003, 8.603532e+000
1.086513e+003, 8.447115e+000
1.086995e+003, 8.310189e+000
1.087477e+003, 8.421034e+000
1.087959e+003, 8.671524e+000
1.088442e+003, 8.752202e+000
1.088924e+003, 8.556814e+000
1.089406e+003, 8.413312e+000
1.089888e+003, 8.522190e+000
1.090370e+003, 8.662627e+000
1.090852e+003, 8.710910e+000
1.091334e+003, 8.681882e+000
1.091816e+003, 8.711285e+000
1.092298e+003, 8.791171e+000
1.092781e+003, 8.822556e+000
1.093263e+003, 8.722570e+000
1.093745e+003, 8.617512e+000
1.094227e+003, 8.615855e+000
1.094709e+003, 8.656549e+000
1.095191e+003, 8.652784e+000
1.095673e+003, 8.578495e+000
1.096155e+003, 8.539415e+000
1.096637e+003, 8.537630e+000
1.097120e+003, 8.559120e+000
1.097602e+003, 8.608997e+000
1.098084e+003, 8.664614e+000
1.098566e+003, 8.710142e+000
1.099048e+003, 8.737664e+000
1.099530e+003, 8.717972e+000
1.100012e+003, 8.593684e+000
1.100494e+003, 8.512479e+000
1.100977e+003, 8.503181e+000
1.101459e+003, 8.522164e+000
1.101941e+003, 8.504207e+000
1.102423e+003, 8.470453e+000
1.102905e+003, 8.472370e+000
1.103387e+003, 8.516202e+000
1.103869e+003, 8.582643e+000
1.104351e+003, 8.711364e+000
1.104833e+003, 8.804360e+000
1.105316e+003, 8.816301e+000
1.105798e+003, 8.772988e+000
1.106280e+003, 8.740686e+000
1.106762e+003, 8.722142e+000
1.107244e+003, 8.750264e+000
1.107726e+003, 8.852903e+000
1.108208e+003, 8.936738e+000
1.108690e+003, 8.898424e+000
1.109172e+003, 8.840386e+000
1.109655e+003, 8.868905e+000
1.110137e+003, 8.991573e+000
1.110619e+003, 9.001818e+000
1.111101e+003, 8.888622e+000
1.111583e+003, 8.826453e+000
1.112065e+003, 8.960097e+000
1.112547e+003, 9.114396e+000
1.113029e+003, 9.082218e+000
1.113512e+003, 8.943121e+000
1.113994e+003, 8.824734e+000
1.114476e+003, 8.731309e+000
1.114958e+003, 8.710096e+000
1.115440e+003, 8.783098e+000
1.115922e+003, 8.855584e+000
1.116404e+003, 8.836112e+000
1.116886e+003, 8.768605e+000
1.117369e+003, 8.716147e+000
1.117851e+003, 8.685532e+000
1.118333e+003, 8.694384e+000
1.118815e+003, 8.782778e+000
1.119297e+003, 8.869562e+000
1.119779e+003, 8.958791e+000
1.120261e+003, 9.016474e+000
1.120743e+003, 8.994233e+000
1.121225e+003, 8.901656e+000
1.121708e+003, 8.732920e+000
1.122190e+003, 8.490826e+000
1.122672e+003, 8.354104e+000
1.123154e+003, 8.527352e+000
1.123636e+003, 8.705098e+000
1.124118e+003, 8.749030e+000
1.124600e+003, 8.705481e+000
1.125082e+003, 8.680221e+000
1.125564e+003, 8.677929e+000
1.126047e+003, 8.779561e+000
1.126529e+003, 9.038962e+000
1.127011e+003, 9.224304e+000
1.127493e+003, 9.077829e+000
1.127975e+003, 8.851258e+000
1.128457e+003, 8.751620e+000
1.128939e+003, 8.776947e+000
1.129421e+003, 8.808365e+000
1.129904e+003, 8.848085e+000
1.130386e+003, 8.858685e+000
1.130868e+003, 8.805583e+000
1.131350e+003, 8.752414e+000
1.131832e+003, 8.771532e+000
1.132314e+003, 8.831018e+000
1.132796e+003, 8.892293e+000
1.133278e+003, 8.969611e+000
1.133760e+003, 8.965457e+000
1.134243e+003, 8.849287e+000
1.134725e+003, 8.775843e+000
1.135207e+003, 8.932407e+000
1.135689e+003, 9.136460e+000
1.136171e+003, 9.015677e+000
1.136653e+003, 8.709487e+000
1.137135e+003, 8.557681e+000
1.137617e+003, 8.820739e+000
1.138099e+003, 8.994142e+000
1.138582e+003, 9.040013e+000
1.139064e+003, 9.019957e+000
1.139546e+003, 8.960840e+000
1.140028e+003, 8.890981e+000
1.140510e+003, 8.887209e+000
1.140992e+003, 8.942966e+000
1.141474e+003, 8.997950e+000
1.141956e+003, 9.089071e+000
1.142439e+003, 9.080644e+000
1.142921e+003, 8.878630e+000
1.143403e+003, 8.648579e+000
1.143885e+003, 8.701519e+000
1.144367e+003, 8.950601e+000
1.144849e+003, 9.021611e+000
1.145331e+003, 8.866180e+000
1.145813e+003, 8.729157e+000
1.146296e+003, 8.748528e+000
1.146778e+003, 8.818828e+000
1.147260e+003, 8.914157e+000
1.147742e+003, 9.008806e+000
1.148224e+003, 9.014860e+000
1.148706e+003, 8.942913e+000
1.149188e+003, 8.875632e+000
1.149670e+003, 8.818551e+000
1.150152e+003, 8.836181e+000
1.150635e+003, 9.090201e+000
1.151117e+003, 9.337916e+000
1.151599e+003, 9.372308e+000
1.152081e+003, 9.219193e+000
1.152563e+003, 9.115502e+000
1.153045e+003, 9.061211e+000
1.153527e+003, 9.051602e+000
1.154009e+003, 9.114182e+000
1.154491e+003, 9.154747e+000
1.154974e+003, 9.025461e+000
1.155456e+003, 8.860766e+000
1.155938e+003, 8.837505e+000
1.156420e+003, 8.987134e+000
1.156902e+003, 9.057953e+000
1.157384e+003, 9.040985e+000
1.157866e+003, 9.024795e+000
1.158348e+003, 9.085745e+000
1.158831e+003, 9.142761e+000
1.159313e+003, 9.082574e+000
1.159795e+003, 8.961592e+000
1.160277e+003, 8.878747e+000
1.160759e+003, 8.861526e+000
1.161241e+003, 8.851591e+000
1.161723e+003, 8.852144e+000
1.162205e+003, 8.846414e+000
1.162688e+003, 8.796471e+000
1.163170e+003, 8.749242e+000
1.163652e+003, 8.794000e+000
1.164134e+003, 8.898202e+000
1.164616e+003, 8.962233e+000
1.165098e+003, 8.959285e+000
1.165580e+003, 8.908216e+000
1.166062e+003, 8.781487e+000
1.166544e+003, 8.687805e+000
1.167026e+003, 8.785957e+000
1.167509e+003, 8.974764e+000
1.167991e+003, 9.089394e+000
1.168473e+003, 9.123752e+000
1.168955e+003, 9.107885e+000
1.169437e+003, 8.990004e+000
1.169919e+003, 8.912545e+000
1.170401e+003, 8.902566e+000
1.170883e+003, 8.930737e+000
1.171366e+003, 8.952679e+000
1.171848e+003, 8.982024e+000
1.172330e+003, 9.078881e+000
1.172812e+003, 9.245864e+000
1.173294e+003, 9.330036e+000
1.173776e+003, 9.167571e+000
1.174258e+003, 9.056234e+000
1.174740e+003, 9.091142e+000
1.175223e+003, 9.195086e+000
1.175705e+003, 9.216832e+000
1.176187e+003, 9.178736e+000
1.176669e+003, 9.142215e+000
1.177151e+003, 9.118638e+000
1.177633e+003, 9.097687e+000
1.178115e+003, 9.051601e+000
1.178597e+003, 9.036928e+000
1.179079e+003, 9.081666e+000
1.179562e+003, 9.169469e+000
1.180044e+003, 9.268491e+000
1.180526e+003, 9.367096e+000
1.181008e+003, 9.424025e+000
1.181490e+003, 9.431760e+000
1.181972e+003, 9.382645e+000
1.182454e+003, 9.159854e+000
1.182936e+003, 9.001376e+000
1.183418e+003, 9.090069e+000
1.183901e+003, 9.349655e+000
1.184383e+003, 9.311127e+000
1.184865e+003, 9.035670e+000
1.185347e+003, 8.835704e+000
1.185829e+003, 8.840341e+000
1.186311e+003, 8.919342e+000
1.186793e+003, 9.072500e+000
1.187275e+003, 9.222720e+000
1.187758e+003, 9.325179e+000
1.188240e+003, 9.376468e+000
1.188722e+003, 9.306088e+000
1.189204e+003, 9.133157e+000
1.189686e+003, 8.996482e+000
1.190168e+003, 8.961950e+000
1.190650e+003, 8.984406e+000
1.191132e+003, 9.104693e+000
1.191615e+003, 9.225644e+000
1.192097e+003, 9.237691e+000
1.192579e+003, 9.137403e+000
1.193061e+003, 9.115444e+000
1.193543e+003, 9.165575e+000
1.194025e+003, 9.205482e+000
1.194507e+003, 9.124956e+000
1.194989e+003, 9.089175e+000
1.195471e+003, 9.266216e+000
1.195953e+003, 9.493089e+000
1.196436e+003, 9.561965e+000
1.196918e+003, 9.469587e+000
1.197400e+003, 9.319839e+000
1.197882e+003, 9.122239e+000
1.198364e+003, 8.982209e+000
1.198846e+003, 8.985762e+000
1.199328e+003, 9.055086e+000
1.199810e+003, 9.223736e+000
1.200293e+003, 9.391179e+000
1.200775e+003, 9.366892e+000
1.201257e+003, 9.143367e+000
1.201739e+003, 9.024930e+000
1.202221e+003, 9.038769e+000
1.202703e+003, 9.085102e+000
1.203185e+003, 9.098325e+000
1.203667e+003, 9.112980e+000
1.204150e+003, 9.167165e+000
1.204632e+003, 9.234666e+000
1.205114e+003, 9.260318e+000
1.205596e+003, 9.244001e+000
1.206078e+003, 9.171800e+000
1.206560e+003, 9.036036e+000
1.207042e+003, 8.945560e+000
1.207524e+003, 9.020664e+000
1.208006e+003, 9.135787e+000
1.208489e+003, 9.233381e+000
1.208971e+003, 9.295646e+000
1.209453e+003, 9.236936e+000
1.209935e+003, 9.054523e+000
1.210417e+003, 9.023855e+000
1.210899e+003, 9.213872e+000
1.211381e+003, 9.370562e+000
1.211863e+003, 9.208794e+000
1.212345e+003, 9.009122e+000
1.212828e+003, 9.000470e+000
1.213310e+003, 9.128898e+000
1.213792e+003, 9.205419e+000
1.214274e+003, 9.230642e+000
1.214756e+003, 9.218930e+000
1.215238e+003, 9.163184e+000
1.215720e+003, 9.129134e+000
1.216202e+003, 9.223805e+000
1.216685e+003, 9.310611e+000
1.217167e+003, 9.256521e+000
1.217649e+003, 9.100313e+000
1.218131e+003, 9.038320e+000
1.218613e+003, 9.067424e+000
1.219095e+003, 9.143589e+000
1.219577e+003, 9.274883e+000
1.220059e+003, 9.366237e+000
1.220542e+003, 9.301844e+000
1.221024e+003, 9.208475e+000
1.221506e+003, 9.189025e+000
1.221988e+003, 9.230305e+000
1.222470e+003, 9.224714e+000
1.222952e+003, 9.175315e+000
1.223434e+003, 9.111362e+000
1.223916e+003, 9.020227e+000
1.224398e+003, 8.984305e+000
1.224880e+003, 9.164154e+000
1.225363e+003, 9.322915e+000
1.225845e+003, 9.243899e+000
1.226327e+003, 8.969979e+000
1.226809e+003, 8.909429e+000
1.227291e+003, 9.039361e+000
1.227773e+003, 9.164388e+000
1.228255e+003, 9.221087e+000
1.228737e+003, 9.227966e+000
1.229220e+003, 9.136135e+000
1.229702e+003, 9.050756e+000
1.230184e+003, 9.054657e+000
1.230666e+003, 9.138986e+000
1.231148e+003, 9.250812e+000
1.231630e+003, 9.377577e+000
1.232112e+003, 9.424906e+000
1.232594e+003, 9.294638e+000
1.233077e+003, 9.191097e+000
1.233559e+003, 9.255700e+000
1.234041e+003, 9.346749e+000
1.234523e+003, 9.355599e+000
1.235005e+003, 9.295923e+000
1.235487e+003, 9.290654e+000
1.235969e+003, 9.326214e+000
1.236451e+003, 9.327849e+000
1.236933e+003, 9.217451e+000
1.237416e+003, 9.141147e+000
1.237898e+003, 9.161099e+000
1.238380e+003, 9.231958e+000
1.238862e+003, 9.373276e+000
1.239344e+003, 9.545016e+000
1.239826e+003, 9.449760e+000
1.240308e+003, 9.159501e+000
1.240790e+003, 8.975428e+000
1.241272e+003, 9.089087e+000
1.241755e+003, 9.256595e+000
1.242237e+003, 9.491715e+000
