##NAMES=Humboldtine
##RRUFFID=R170002
##IDEAL CHEMISTRY=Fe^2+^(C_2_)^6+^O_4_&#183;2H_2_O
##LOCALITY=Zomba, Malawi
##OWNER=RRUFF
##SOURCE=Donald Doell
##DESCRIPTION=Small yellow granular to short prismatic crystals with good cleavage, grown on aegirine. Associated with albite.
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction.
##URL=rruff.info/R170002
##MEASURED CHEMISTRY=EDS analysis only revealed Fe, with some Mn and Al.
8.600057e+002, 6.280144e+003
8.604878e+002, 6.276919e+003
8.609699e+002, 6.274021e+003
8.614520e+002, 6.270521e+003
8.619341e+002, 6.267708e+003
8.624163e+002, 6.265884e+003
8.628984e+002, 6.265025e+003
8.633805e+002, 6.265671e+003
8.638626e+002, 6.268570e+003
8.643447e+002, 6.269344e+003
8.648268e+002, 6.265825e+003
8.653090e+002, 6.261045e+003
8.657911e+002, 6.261089e+003
8.662732e+002, 6.264658e+003
8.667553e+002, 6.268135e+003
8.672374e+002, 6.270188e+003
8.677195e+002, 6.271740e+003
8.682017e+002, 6.273797e+003
8.686838e+002, 6.275557e+003
8.691659e+002, 6.275489e+003
8.696480e+002, 6.272013e+003
8.701301e+002, 6.270237e+003
8.706122e+002, 6.271703e+003
8.710944e+002, 6.273433e+003
8.715765e+002, 6.270185e+003
8.720586e+002, 6.263095e+003
8.725407e+002, 6.258719e+003
8.730228e+002, 6.258712e+003
8.735049e+002, 6.259655e+003
8.739871e+002, 6.259106e+003
8.744692e+002, 6.257649e+003
8.749513e+002, 6.255609e+003
8.754334e+002, 6.251695e+003
8.759155e+002, 6.250825e+003
8.763976e+002, 6.254849e+003
8.768798e+002, 6.259993e+003
8.773619e+002, 6.263540e+003
8.778440e+002, 6.265417e+003
8.783261e+002, 6.266600e+003
8.788082e+002, 6.267047e+003
8.792903e+002, 6.267352e+003
8.797725e+002, 6.267580e+003
8.802546e+002, 6.268179e+003
8.807367e+002, 6.269395e+003
8.812188e+002, 6.271242e+003
8.817009e+002, 6.274963e+003
8.821830e+002, 6.283478e+003
8.826652e+002, 6.291599e+003
8.831473e+002, 6.296744e+003
8.836294e+002, 6.299032e+003
8.841115e+002, 6.300820e+003
8.845936e+002, 6.301867e+003
8.850757e+002, 6.304007e+003
8.855579e+002, 6.308556e+003
8.860400e+002, 6.314697e+003
8.865221e+002, 6.322594e+003
8.870042e+002, 6.331123e+003
8.874863e+002, 6.336030e+003
8.879684e+002, 6.330042e+003
8.884506e+002, 6.325273e+003
8.889327e+002, 6.328466e+003
8.894148e+002, 6.337083e+003
8.898969e+002, 6.342532e+003
8.903790e+002, 6.343746e+003
8.908611e+002, 6.345569e+003
8.913433e+002, 6.349783e+003
8.918254e+002, 6.354656e+003
8.923075e+002, 6.356521e+003
8.927896e+002, 6.356388e+003
8.932717e+002, 6.357138e+003
8.937538e+002, 6.360106e+003
8.942360e+002, 6.363979e+003
8.947181e+002, 6.368013e+003
8.952002e+002, 6.372568e+003
8.956823e+002, 6.378222e+003
8.961644e+002, 6.385456e+003
8.966465e+002, 6.392338e+003
8.971287e+002, 6.397771e+003
8.976108e+002, 6.404852e+003
8.980929e+002, 6.418849e+003
8.985750e+002, 6.437881e+003
8.990571e+002, 6.454320e+003
8.995392e+002, 6.466780e+003
9.000214e+002, 6.479659e+003
9.005035e+002, 6.495545e+003
9.009856e+002, 6.513797e+003
9.014677e+002, 6.534349e+003
9.019498e+002, 6.557320e+003
9.024319e+002, 6.580719e+003
9.029141e+002, 6.604581e+003
9.033962e+002, 6.628804e+003
9.038783e+002, 6.654298e+003
9.043604e+002, 6.680498e+003
9.048425e+002, 6.702080e+003
9.053246e+002, 6.719776e+003
9.058068e+002, 6.741584e+003
9.062889e+002, 6.776544e+003
9.067710e+002, 6.815058e+003
9.072531e+002, 6.850227e+003
9.077352e+002, 6.882078e+003
9.082173e+002, 6.914486e+003
9.086995e+002, 6.948086e+003
9.091816e+002, 6.982705e+003
9.096637e+002, 7.018858e+003
9.101458e+002, 7.055181e+003
9.106279e+002, 7.087104e+003
9.111100e+002, 7.114769e+003
9.115922e+002, 7.139391e+003
9.120743e+002, 7.163563e+003
9.125564e+002, 7.182129e+003
9.130385e+002, 7.189515e+003
9.135206e+002, 7.188085e+003
9.140027e+002, 7.182050e+003
9.144849e+002, 7.173844e+003
9.149670e+002, 7.158680e+003
9.154491e+002, 7.136638e+003
9.159312e+002, 7.107240e+003
9.164133e+002, 7.067373e+003
9.168954e+002, 7.017497e+003
9.173776e+002, 6.971006e+003
9.178597e+002, 6.929688e+003
9.183418e+002, 6.888829e+003
9.188239e+002, 6.842069e+003
9.193060e+002, 6.794389e+003
9.197881e+002, 6.751036e+003
9.202703e+002, 6.712796e+003
9.207524e+002, 6.678373e+003
9.212345e+002, 6.648417e+003
9.217166e+002, 6.620833e+003
9.221987e+002, 6.594502e+003
9.226808e+002, 6.569553e+003
9.231630e+002, 6.547729e+003
9.236451e+002, 6.529036e+003
9.241272e+002, 6.512500e+003
9.246093e+002, 6.498212e+003
9.250914e+002, 6.485344e+003
9.255735e+002, 6.473115e+003
9.260557e+002, 6.461725e+003
9.265378e+002, 6.451494e+003
9.270199e+002, 6.442211e+003
9.275020e+002, 6.434620e+003
9.279841e+002, 6.428897e+003
9.284662e+002, 6.424796e+003
9.289484e+002, 6.421896e+003
9.294305e+002, 6.420054e+003
9.299126e+002, 6.418222e+003
9.303947e+002, 6.415604e+003
9.308768e+002, 6.413652e+003
9.313589e+002, 6.415567e+003
9.318411e+002, 6.418547e+003
9.323232e+002, 6.418435e+003
9.328053e+002, 6.410984e+003
9.332874e+002, 6.405893e+003
9.337695e+002, 6.405372e+003
9.342516e+002, 6.405864e+003
9.347338e+002, 6.403756e+003
9.352159e+002, 6.399221e+003
9.356980e+002, 6.395862e+003
9.361801e+002, 6.393941e+003
9.366622e+002, 6.393204e+003
9.371443e+002, 6.393892e+003
9.376265e+002, 6.395341e+003
9.381086e+002, 6.396944e+003
9.385907e+002, 6.398609e+003
9.390728e+002, 6.400278e+003
9.395549e+002, 6.402198e+003
9.400370e+002, 6.403410e+003
9.405192e+002, 6.403287e+003
9.410013e+002, 6.402056e+003
9.414834e+002, 6.400521e+003
9.419655e+002, 6.398806e+003
9.424476e+002, 6.398627e+003
9.429297e+002, 6.402444e+003
9.434119e+002, 6.406514e+003
9.438940e+002, 6.408024e+003
9.443761e+002, 6.407450e+003
9.448582e+002, 6.405644e+003
9.453403e+002, 6.401250e+003
9.458224e+002, 6.398390e+003
9.463046e+002, 6.398275e+003
9.467867e+002, 6.398908e+003
9.472688e+002, 6.396842e+003
9.477509e+002, 6.392702e+003
9.482330e+002, 6.389828e+003
9.487151e+002, 6.388483e+003
9.491973e+002, 6.389961e+003
9.496794e+002, 6.398916e+003
9.501615e+002, 6.408670e+003
9.506436e+002, 6.412637e+003
9.511257e+002, 6.408305e+003
9.516078e+002, 6.405452e+003
9.520900e+002, 6.404584e+003
9.525721e+002, 6.404371e+003
9.530542e+002, 6.404160e+003
9.535363e+002, 6.404054e+003
9.540184e+002, 6.404747e+003
9.545005e+002, 6.406101e+003
9.549827e+002, 6.406871e+003
9.554648e+002, 6.406444e+003
9.559469e+002, 6.405294e+003
9.564290e+002, 6.403146e+003
9.569111e+002, 6.400555e+003
9.573932e+002, 6.398952e+003
9.578754e+002, 6.397993e+003
9.583575e+002, 6.398794e+003
9.588396e+002, 6.401476e+003
9.593217e+002, 6.405923e+003
9.598038e+002, 6.413302e+003
9.602859e+002, 6.422098e+003
9.607681e+002, 6.428022e+003
9.612502e+002, 6.429417e+003
9.617323e+002, 6.430372e+003
9.622144e+002, 6.433874e+003
9.626965e+002, 6.437321e+003
9.631786e+002, 6.438534e+003
9.636608e+002, 6.437333e+003
9.641429e+002, 6.434683e+003
9.646250e+002, 6.430060e+003
9.651071e+002, 6.426865e+003
9.655892e+002, 6.428913e+003
9.660714e+002, 6.433532e+003
9.665535e+002, 6.435476e+003
9.670356e+002, 6.435135e+003
9.675177e+002, 6.434915e+003
9.679998e+002, 6.436102e+003
9.684819e+002, 6.437357e+003
9.689641e+002, 6.437346e+003
9.694462e+002, 6.437252e+003
9.699283e+002, 6.441115e+003
9.704104e+002, 6.449617e+003
9.708925e+002, 6.453801e+003
9.713746e+002, 6.450577e+003
9.718568e+002, 6.445514e+003
9.723389e+002, 6.445610e+003
9.728210e+002, 6.448424e+003
9.733031e+002, 6.449997e+003
9.737852e+002, 6.448260e+003
9.742673e+002, 6.448669e+003
9.747495e+002, 6.453691e+003
9.752316e+002, 6.459522e+003
9.757137e+002, 6.463373e+003
9.761958e+002, 6.465233e+003
9.766779e+002, 6.469764e+003
9.771600e+002, 6.476891e+003
9.776422e+002, 6.481665e+003
9.781243e+002, 6.478120e+003
9.786064e+002, 6.472800e+003
9.790885e+002, 6.472419e+003
9.795706e+002, 6.475796e+003
9.800527e+002, 6.476516e+003
9.805349e+002, 6.471948e+003
9.810170e+002, 6.467630e+003
9.814991e+002, 6.464573e+003
9.819812e+002, 6.462505e+003
9.824633e+002, 6.460909e+003
9.829454e+002, 6.459858e+003
9.834276e+002, 6.459788e+003
9.839097e+002, 6.461383e+003
9.843918e+002, 6.462122e+003
9.848739e+002, 6.458953e+003
9.853560e+002, 6.454931e+003
9.858381e+002, 6.453001e+003
9.863203e+002, 6.453367e+003
9.868024e+002, 6.455534e+003
9.872845e+002, 6.459959e+003
9.877666e+002, 6.464636e+003
9.882487e+002, 6.468798e+003
9.887308e+002, 6.471970e+003
9.892130e+002, 6.472585e+003
9.896951e+002, 6.471075e+003
9.901772e+002, 6.469636e+003
9.906593e+002, 6.468007e+003
9.911414e+002, 6.468092e+003
9.916235e+002, 6.471479e+003
9.921057e+002, 6.476699e+003
9.925878e+002, 6.480933e+003
9.930699e+002, 6.484078e+003
9.935520e+002, 6.487189e+003
9.940341e+002, 6.490667e+003
9.945162e+002, 6.493339e+003
9.949984e+002, 6.492354e+003
9.954805e+002, 6.490310e+003
9.959626e+002, 6.491210e+003
9.964447e+002, 6.496941e+003
9.969268e+002, 6.500651e+003
9.974089e+002, 6.500499e+003
9.978911e+002, 6.499313e+003
9.983732e+002, 6.498047e+003
9.988553e+002, 6.497038e+003
9.993374e+002, 6.499576e+003
9.998195e+002, 6.505252e+003
1.000302e+003, 6.509625e+003
1.000784e+003, 6.509320e+003
1.001266e+003, 6.507715e+003
1.001748e+003, 6.507670e+003
1.002230e+003, 6.508129e+003
1.002712e+003, 6.505754e+003
1.003194e+003, 6.497589e+003
1.003676e+003, 6.494037e+003
1.004159e+003, 6.497141e+003
1.004641e+003, 6.503235e+003
1.005123e+003, 6.508351e+003
1.005605e+003, 6.512449e+003
1.006087e+003, 6.515311e+003
1.006569e+003, 6.516760e+003
1.007051e+003, 6.518185e+003
1.007533e+003, 6.521531e+003
1.008016e+003, 6.523733e+003
1.008498e+003, 6.522576e+003
1.008980e+003, 6.518331e+003
1.009462e+003, 6.516034e+003
1.009944e+003, 6.515764e+003
1.010426e+003, 6.515706e+003
1.010908e+003, 6.514908e+003
1.011390e+003, 6.514055e+003
1.011872e+003, 6.514958e+003
1.012355e+003, 6.516326e+003
1.012837e+003, 6.515501e+003
1.013319e+003, 6.508361e+003
1.013801e+003, 6.504146e+003
1.014283e+003, 6.504622e+003
1.014765e+003, 6.506750e+003
1.015247e+003, 6.506996e+003
1.015729e+003, 6.505858e+003
1.016211e+003, 6.506473e+003
1.016694e+003, 6.509083e+003
1.017176e+003, 6.511009e+003
1.017658e+003, 6.509195e+003
1.018140e+003, 6.507104e+003
1.018622e+003, 6.507242e+003
1.019104e+003, 6.509433e+003
1.019586e+003, 6.511206e+003
1.020068e+003, 6.512352e+003
1.020551e+003, 6.513838e+003
1.021033e+003, 6.516123e+003
1.021515e+003, 6.518566e+003
1.021997e+003, 6.519501e+003
1.022479e+003, 6.519924e+003
1.022961e+003, 6.521878e+003
1.023443e+003, 6.526839e+003
1.023925e+003, 6.531326e+003
1.024407e+003, 6.534342e+003
1.024890e+003, 6.536709e+003
1.025372e+003, 6.539122e+003
1.025854e+003, 6.541548e+003
1.026336e+003, 6.542435e+003
1.026818e+003, 6.541808e+003
1.027300e+003, 6.541304e+003
1.027782e+003, 6.541924e+003
1.028264e+003, 6.543237e+003
1.028746e+003, 6.545767e+003
1.029229e+003, 6.548829e+003
1.029711e+003, 6.549515e+003
1.030193e+003, 6.545451e+003
1.030675e+003, 6.544940e+003
1.031157e+003, 6.549910e+003
1.031639e+003, 6.557801e+003
1.032121e+003, 6.566829e+003
1.032603e+003, 6.575660e+003
1.033086e+003, 6.580774e+003
1.033568e+003, 6.581349e+003
1.034050e+003, 6.580500e+003
1.034532e+003, 6.578647e+003
1.035014e+003, 6.576513e+003
1.035496e+003, 6.573960e+003
1.035978e+003, 6.571235e+003
1.036460e+003, 6.571458e+003
1.036943e+003, 6.574577e+003
1.037425e+003, 6.578471e+003
1.037907e+003, 6.583188e+003
1.038389e+003, 6.586916e+003
1.038871e+003, 6.587838e+003
1.039353e+003, 6.586572e+003
1.039835e+003, 6.583968e+003
1.040317e+003, 6.577829e+003
1.040799e+003, 6.575168e+003
1.041281e+003, 6.577074e+003
1.041764e+003, 6.580336e+003
1.042246e+003, 6.581492e+003
1.042728e+003, 6.581548e+003
1.043210e+003, 6.583817e+003
1.043692e+003, 6.588197e+003
1.044174e+003, 6.591003e+003
1.044656e+003, 6.589248e+003
1.045138e+003, 6.586690e+003
1.045621e+003, 6.584511e+003
1.046103e+003, 6.582864e+003
1.046585e+003, 6.582965e+003
1.047067e+003, 6.584935e+003
1.047549e+003, 6.583484e+003
1.048031e+003, 6.576247e+003
1.048513e+003, 6.569479e+003
1.048995e+003, 6.571277e+003
1.049478e+003, 6.576328e+003
1.049960e+003, 6.578239e+003
1.050442e+003, 6.574471e+003
1.050924e+003, 6.574322e+003
1.051406e+003, 6.579346e+003
1.051888e+003, 6.584506e+003
1.052370e+003, 6.586346e+003
1.052852e+003, 6.586530e+003
1.053334e+003, 6.589721e+003
1.053817e+003, 6.595086e+003
1.054299e+003, 6.600080e+003
1.054781e+003, 6.602357e+003
1.055263e+003, 6.605308e+003
1.055745e+003, 6.611290e+003
1.056227e+003, 6.617221e+003
1.056709e+003, 6.619306e+003
1.057191e+003, 6.617458e+003
1.057673e+003, 6.615084e+003
1.058156e+003, 6.612332e+003
1.058638e+003, 6.611608e+003
1.059120e+003, 6.618338e+003
1.059602e+003, 6.625228e+003
1.060084e+003, 6.625481e+003
1.060566e+003, 6.619477e+003
1.061048e+003, 6.614567e+003
1.061530e+003, 6.610646e+003
1.062013e+003, 6.609726e+003
1.062495e+003, 6.613622e+003
1.062977e+003, 6.618404e+003
1.063459e+003, 6.615833e+003
1.063941e+003, 6.609907e+003
1.064423e+003, 6.609014e+003
1.064905e+003, 6.616878e+003
1.065387e+003, 6.622743e+003
1.065870e+003, 6.621294e+003
1.066352e+003, 6.618762e+003
1.066834e+003, 6.617701e+003
1.067316e+003, 6.618108e+003
1.067798e+003, 6.621212e+003
1.068280e+003, 6.626582e+003
1.068762e+003, 6.630843e+003
1.069244e+003, 6.630718e+003
1.069726e+003, 6.630490e+003
1.070208e+003, 6.634162e+003
1.070691e+003, 6.638973e+003
1.071173e+003, 6.640156e+003
1.071655e+003, 6.636060e+003
1.072137e+003, 6.634612e+003
1.072619e+003, 6.636564e+003
1.073101e+003, 6.639410e+003
1.073583e+003, 6.641402e+003
1.074065e+003, 6.642610e+003
1.074548e+003, 6.642630e+003
1.075030e+003, 6.641729e+003
1.075512e+003, 6.641773e+003
1.075994e+003, 6.644064e+003
1.076476e+003, 6.646020e+003
1.076958e+003, 6.646846e+003
1.077440e+003, 6.647421e+003
1.077922e+003, 6.650535e+003
1.078405e+003, 6.654787e+003
1.078887e+003, 6.654635e+003
1.079369e+003, 6.647935e+003
1.079851e+003, 6.643543e+003
1.080333e+003, 6.649235e+003
1.080815e+003, 6.656012e+003
1.081297e+003, 6.657837e+003
1.081779e+003, 6.655292e+003
1.082261e+003, 6.654679e+003
1.082744e+003, 6.655951e+003
1.083226e+003, 6.657123e+003
1.083708e+003, 6.656734e+003
1.084190e+003, 6.656646e+003
1.084672e+003, 6.658255e+003
1.085154e+003, 6.661344e+003
1.085636e+003, 6.665992e+003
1.086118e+003, 6.674725e+003
1.086601e+003, 6.678360e+003
1.087083e+003, 6.676080e+003
1.087565e+003, 6.671741e+003
1.088047e+003, 6.667564e+003
1.088529e+003, 6.663915e+003
1.089011e+003, 6.661816e+003
1.089493e+003, 6.660943e+003
1.089975e+003, 6.659616e+003
1.090458e+003, 6.655749e+003
1.090940e+003, 6.653750e+003
1.091422e+003, 6.654759e+003
1.091904e+003, 6.657586e+003
1.092386e+003, 6.661078e+003
1.092868e+003, 6.664887e+003
1.093350e+003, 6.667028e+003
1.093832e+003, 6.667167e+003
1.094314e+003, 6.667748e+003
1.094797e+003, 6.670447e+003
1.095279e+003, 6.673781e+003
1.095761e+003, 6.676803e+003
1.096243e+003, 6.679607e+003
1.096725e+003, 6.683146e+003
1.097207e+003, 6.687391e+003
1.097689e+003, 6.691739e+003
1.098171e+003, 6.696180e+003
1.098653e+003, 6.700043e+003
1.099136e+003, 6.702664e+003
1.099618e+003, 6.704341e+003
1.100100e+003, 6.705166e+003
1.100582e+003, 6.704654e+003
1.101064e+003, 6.705736e+003
1.101546e+003, 6.708888e+003
1.102028e+003, 6.711623e+003
1.102510e+003, 6.712401e+003
1.102993e+003, 6.712042e+003
1.103475e+003, 6.711935e+003
1.103957e+003, 6.711897e+003
1.104439e+003, 6.711542e+003
1.104921e+003, 6.711510e+003
1.105403e+003, 6.710064e+003
1.105885e+003, 6.707100e+003
1.106367e+003, 6.702993e+003
1.106849e+003, 6.697089e+003
1.107332e+003, 6.690441e+003
1.107814e+003, 6.687463e+003
1.108296e+003, 6.688021e+003
1.108778e+003, 6.689511e+003
1.109260e+003, 6.694875e+003
1.109742e+003, 6.695982e+003
1.110224e+003, 6.685950e+003
1.110706e+003, 6.672009e+003
1.111188e+003, 6.666496e+003
1.111671e+003, 6.669142e+003
1.112153e+003, 6.670978e+003
1.112635e+003, 6.670718e+003
1.113117e+003, 6.671236e+003
1.113599e+003, 6.675275e+003
1.114081e+003, 6.680807e+003
1.114563e+003, 6.686697e+003
1.115045e+003, 6.692675e+003
1.115528e+003, 6.696614e+003
1.116010e+003, 6.697606e+003
1.116492e+003, 6.702125e+003
1.116974e+003, 6.713056e+003
1.117456e+003, 6.725023e+003
1.117938e+003, 6.730398e+003
1.118420e+003, 6.732882e+003
1.118902e+003, 6.737335e+003
1.119385e+003, 6.744938e+003
1.119867e+003, 6.752443e+003
1.120349e+003, 6.760503e+003
1.120831e+003, 6.765607e+003
1.121313e+003, 6.764653e+003
1.121795e+003, 6.760486e+003
1.122277e+003, 6.759455e+003
1.122759e+003, 6.760287e+003
1.123241e+003, 6.759917e+003
1.123724e+003, 6.757156e+003
1.124206e+003, 6.753872e+003
1.124688e+003, 6.750538e+003
1.125170e+003, 6.747314e+003
1.125652e+003, 6.744928e+003
1.126134e+003, 6.743126e+003
1.126616e+003, 6.738983e+003
1.127098e+003, 6.733191e+003
1.127580e+003, 6.729353e+003
1.128063e+003, 6.730926e+003
1.128545e+003, 6.733161e+003
1.129027e+003, 6.732957e+003
1.129509e+003, 6.733058e+003
1.129991e+003, 6.737927e+003
1.130473e+003, 6.747284e+003
1.130955e+003, 6.753992e+003
1.131437e+003, 6.757268e+003
1.131920e+003, 6.760157e+003
1.132402e+003, 6.765524e+003
1.132884e+003, 6.770586e+003
1.133366e+003, 6.772983e+003
1.133848e+003, 6.773328e+003
1.134330e+003, 6.773873e+003
1.134812e+003, 6.774350e+003
1.135294e+003, 6.777436e+003
1.135776e+003, 6.784125e+003
1.136259e+003, 6.791299e+003
1.136741e+003, 6.797325e+003
1.137223e+003, 6.801162e+003
1.137705e+003, 6.800639e+003
1.138187e+003, 6.795278e+003
1.138669e+003, 6.793417e+003
1.139151e+003, 6.795646e+003
1.139633e+003, 6.799824e+003
1.140115e+003, 6.805854e+003
1.140598e+003, 6.812171e+003
1.141080e+003, 6.817920e+003
1.141562e+003, 6.821860e+003
1.142044e+003, 6.821386e+003
1.142526e+003, 6.813721e+003
1.143008e+003, 6.809794e+003
1.143490e+003, 6.811450e+003
1.143972e+003, 6.814630e+003
1.144455e+003, 6.817717e+003
1.144937e+003, 6.820488e+003
1.145419e+003, 6.822326e+003
1.145901e+003, 6.823400e+003
1.146383e+003, 6.824126e+003
1.146865e+003, 6.824185e+003
1.147347e+003, 6.824764e+003
1.147829e+003, 6.826807e+003
1.148312e+003, 6.828308e+003
1.148794e+003, 6.826152e+003
1.149276e+003, 6.821924e+003
1.149758e+003, 6.825227e+003
1.150240e+003, 6.834523e+003
1.150722e+003, 6.841341e+003
1.151204e+003, 6.839142e+003
1.151686e+003, 6.836521e+003
1.152168e+003, 6.835517e+003
1.152651e+003, 6.836166e+003
1.153133e+003, 6.839515e+003
1.153615e+003, 6.845100e+003
1.154097e+003, 6.847591e+003
1.154579e+003, 6.846737e+003
1.155061e+003, 6.846271e+003
1.155543e+003, 6.849280e+003
1.156025e+003, 6.852533e+003
1.156507e+003, 6.853750e+003
1.156990e+003, 6.854094e+003
1.157472e+003, 6.855818e+003
1.157954e+003, 6.858909e+003
1.158436e+003, 6.862667e+003
1.158918e+003, 6.867139e+003
1.159400e+003, 6.870442e+003
1.159882e+003, 6.870365e+003
1.160364e+003, 6.869131e+003
1.160847e+003, 6.867449e+003
1.161329e+003, 6.865987e+003
1.161811e+003, 6.868497e+003
1.162293e+003, 6.875553e+003
1.162775e+003, 6.879790e+003
1.163257e+003, 6.879040e+003
1.163739e+003, 6.876602e+003
1.164221e+003, 6.875539e+003
1.164703e+003, 6.874720e+003
1.165186e+003, 6.872742e+003
1.165668e+003, 6.869509e+003
1.166150e+003, 6.867632e+003
1.166632e+003, 6.867342e+003
1.167114e+003, 6.867522e+003
1.167596e+003, 6.867290e+003
1.168078e+003, 6.868535e+003
1.168560e+003, 6.875703e+003
1.169042e+003, 6.884924e+003
1.169525e+003, 6.890532e+003
1.170007e+003, 6.890250e+003
1.170489e+003, 6.891712e+003
1.170971e+003, 6.894919e+003
1.171453e+003, 6.899854e+003
1.171935e+003, 6.907547e+003
1.172417e+003, 6.915596e+003
1.172899e+003, 6.919008e+003
1.173382e+003, 6.920257e+003
1.173864e+003, 6.924031e+003
1.174346e+003, 6.934210e+003
1.174828e+003, 6.940729e+003
1.175310e+003, 6.942643e+003
1.175792e+003, 6.942844e+003
1.176274e+003, 6.942157e+003
1.176756e+003, 6.941791e+003
1.177239e+003, 6.945424e+003
1.177721e+003, 6.951321e+003
1.178203e+003, 6.955030e+003
1.178685e+003, 6.954370e+003
1.179167e+003, 6.952745e+003
1.179649e+003, 6.950603e+003
1.180131e+003, 6.947750e+003
1.180613e+003, 6.943755e+003
1.181095e+003, 6.939214e+003
1.181578e+003, 6.934796e+003
1.182060e+003, 6.930880e+003
1.182542e+003, 6.928730e+003
1.183024e+003, 6.929351e+003
1.183506e+003, 6.931192e+003
1.183988e+003, 6.933689e+003
1.184470e+003, 6.937814e+003
1.184952e+003, 6.946768e+003
1.185434e+003, 6.957660e+003
1.185917e+003, 6.962438e+003
1.186399e+003, 6.961119e+003
1.186881e+003, 6.959611e+003
1.187363e+003, 6.958245e+003
1.187845e+003, 6.959739e+003
1.188327e+003, 6.965345e+003
1.188809e+003, 6.972555e+003
1.189291e+003, 6.977547e+003
1.189774e+003, 6.981023e+003
1.190256e+003, 6.985863e+003
1.190738e+003, 6.992314e+003
1.191220e+003, 6.996834e+003
1.191702e+003, 6.997180e+003
1.192184e+003, 6.996036e+003
1.192666e+003, 6.993714e+003
1.193148e+003, 6.991218e+003
1.193630e+003, 6.989916e+003
1.194113e+003, 6.990240e+003
1.194595e+003, 6.994851e+003
1.195077e+003, 7.004865e+003
1.195559e+003, 7.011330e+003
1.196041e+003, 7.006919e+003
1.196523e+003, 7.001780e+003
1.197005e+003, 6.999767e+003
1.197487e+003, 6.999714e+003
1.197969e+003, 6.997646e+003
1.198452e+003, 6.994657e+003
1.198934e+003, 6.995373e+003
1.199416e+003, 7.001513e+003
1.199898e+003, 7.007255e+003
1.200380e+003, 7.010090e+003
1.200862e+003, 7.011281e+003
1.201344e+003, 7.011093e+003
1.201826e+003, 7.009827e+003
1.202309e+003, 7.008167e+003
1.202791e+003, 7.006459e+003
1.203273e+003, 7.006724e+003
1.203755e+003, 7.011183e+003
1.204237e+003, 7.012830e+003
1.204719e+003, 7.005268e+003
1.205201e+003, 6.997498e+003
1.205683e+003, 6.994847e+003
1.206166e+003, 6.996217e+003
1.206648e+003, 6.995884e+003
1.207130e+003, 6.994397e+003
1.207612e+003, 6.993776e+003
1.208094e+003, 6.994645e+003
1.208576e+003, 6.996819e+003
1.209058e+003, 7.001190e+003
1.209540e+003, 7.005842e+003
1.210022e+003, 7.009333e+003
1.210505e+003, 7.011959e+003
1.210987e+003, 7.016686e+003
1.211469e+003, 7.022625e+003
1.211951e+003, 7.025325e+003
1.212433e+003, 7.018127e+003
1.212915e+003, 7.014991e+003
1.213397e+003, 7.024211e+003
1.213879e+003, 7.036542e+003
1.214361e+003, 7.046620e+003
1.214844e+003, 7.054121e+003
1.215326e+003, 7.055775e+003
1.215808e+003, 7.052540e+003
1.216290e+003, 7.049458e+003
1.216772e+003, 7.047708e+003
1.217254e+003, 7.048214e+003
1.217736e+003, 7.053217e+003
1.218218e+003, 7.058369e+003
1.218701e+003, 7.059630e+003
1.219183e+003, 7.057606e+003
1.219665e+003, 7.056624e+003
1.220147e+003, 7.056525e+003
1.220629e+003, 7.056069e+003
1.221111e+003, 7.055005e+003
1.221593e+003, 7.053087e+003
1.222075e+003, 7.049129e+003
1.222557e+003, 7.045886e+003
1.223040e+003, 7.047969e+003
1.223522e+003, 7.053499e+003
1.224004e+003, 7.051343e+003
1.224486e+003, 7.042703e+003
1.224968e+003, 7.036281e+003
1.225450e+003, 7.038729e+003
1.225932e+003, 7.040677e+003
1.226414e+003, 7.039180e+003
1.226896e+003, 7.037108e+003
1.227379e+003, 7.038084e+003
1.227861e+003, 7.041173e+003
1.228343e+003, 7.043323e+003
1.228825e+003, 7.044370e+003
1.229307e+003, 7.044692e+003
1.229789e+003, 7.044316e+003
1.230271e+003, 7.043119e+003
1.230753e+003, 7.040300e+003
1.231236e+003, 7.037919e+003
1.231718e+003, 7.039523e+003
1.232200e+003, 7.043563e+003
1.232682e+003, 7.045502e+003
1.233164e+003, 7.045364e+003
1.233646e+003, 7.045630e+003
1.234128e+003, 7.047596e+003
1.234610e+003, 7.050005e+003
1.235093e+003, 7.053067e+003
1.235575e+003, 7.055721e+003
1.236057e+003, 7.055351e+003
1.236539e+003, 7.053803e+003
1.237021e+003, 7.055366e+003
1.237503e+003, 7.060137e+003
1.237985e+003, 7.065712e+003
1.238467e+003, 7.071644e+003
1.238949e+003, 7.077901e+003
1.239432e+003, 7.085092e+003
1.239914e+003, 7.091223e+003
1.240396e+003, 7.091596e+003
1.240878e+003, 7.089686e+003
1.241360e+003, 7.092955e+003
1.241842e+003, 7.101506e+003
1.242324e+003, 7.106755e+003
1.242806e+003, 7.103944e+003
1.243288e+003, 7.104697e+003
1.243771e+003, 7.112351e+003
1.244253e+003, 7.121132e+003
1.244735e+003, 7.122245e+003
1.245217e+003, 7.120225e+003
1.245699e+003, 7.122690e+003
1.246181e+003, 7.129948e+003
1.246663e+003, 7.133966e+003
1.247145e+003, 7.132880e+003
1.247628e+003, 7.132104e+003
1.248110e+003, 7.132690e+003
1.248592e+003, 7.134381e+003
1.249074e+003, 7.139506e+003
