##NAMES=Lavinskyite
##RRUFFID=R141115
##IDEAL CHEMISTRY=K(LiCu^2+^)Cu^2+^_6_(Si_4_O_11_)_2_(OH)_4_
##LOCALITY=Wessels mine, South Africa
##OWNER=RRUFF
##SOURCE=Jaco and Tania Janse van Nieuwenhuizen
##DESCRIPTION=Greenish blue or light blue platy crystals, associated with dark blue scottyite (R141116) and blue wesselsite (with cleavage)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R141115
##MEASURED CHEMISTRY=(K_0.98_Sr_0.01_)_Σ=0.99_(Li_1.25_Cu_0.71_Na_0.08_)_Σ=2.04_Cu_6_(Si_4.03_O_11_)_2_(OH)_4_; (Lavinskyite is the dark grey material in the image, associated with light grey R141116 scottyite)
8.491170e+002, 1.201580e+002
8.495991e+002, 1.190724e+002
8.500812e+002, 1.170178e+002
8.505634e+002, 1.150400e+002
8.510455e+002, 1.145918e+002
8.515276e+002, 1.154284e+002
8.520097e+002, 1.154581e+002
8.524918e+002, 1.142699e+002
8.529739e+002, 1.133179e+002
8.534561e+002, 1.145212e+002
8.539382e+002, 1.163919e+002
8.544203e+002, 1.172213e+002
8.549024e+002, 1.164335e+002
8.553845e+002, 1.155042e+002
8.558666e+002, 1.144404e+002
8.563488e+002, 1.135686e+002
8.568309e+002, 1.132547e+002
8.573130e+002, 1.136474e+002
8.577951e+002, 1.133448e+002
8.582772e+002, 1.122803e+002
8.587593e+002, 1.109594e+002
8.592415e+002, 1.094975e+002
8.597236e+002, 1.082066e+002
8.602057e+002, 1.076577e+002
8.606878e+002, 1.079006e+002
8.611699e+002, 1.083998e+002
8.616520e+002, 1.096389e+002
8.621342e+002, 1.104356e+002
8.626163e+002, 1.096440e+002
8.630984e+002, 1.071858e+002
8.635805e+002, 1.061773e+002
8.640626e+002, 1.071705e+002
8.645447e+002, 1.080032e+002
8.650269e+002, 1.068264e+002
8.655090e+002, 1.046018e+002
8.659911e+002, 1.053838e+002
8.664732e+002, 1.086894e+002
8.669553e+002, 1.111878e+002
8.674374e+002, 1.100970e+002
8.679196e+002, 1.080752e+002
8.684017e+002, 1.070253e+002
8.688838e+002, 1.068166e+002
8.693659e+002, 1.058839e+002
8.698480e+002, 1.033746e+002
8.703301e+002, 1.013620e+002
8.708123e+002, 1.004369e+002
8.712944e+002, 1.004244e+002
8.717765e+002, 1.010000e+002
8.722586e+002, 1.020718e+002
8.727407e+002, 1.027406e+002
8.732228e+002, 1.027607e+002
8.737050e+002, 1.020108e+002
8.741871e+002, 9.946599e+001
8.746692e+002, 9.614230e+001
8.751513e+002, 9.422001e+001
8.756334e+002, 9.491516e+001
8.761155e+002, 9.662225e+001
8.765977e+002, 1.002936e+002
8.770798e+002, 1.039651e+002
8.775619e+002, 1.031485e+002
8.780440e+002, 9.735995e+001
8.785261e+002, 9.428205e+001
8.790082e+002, 9.597808e+001
8.794904e+002, 9.944480e+001
8.799725e+002, 1.013611e+002
8.804546e+002, 1.021097e+002
8.809367e+002, 1.023374e+002
8.814188e+002, 1.021718e+002
8.819009e+002, 1.016134e+002
8.823831e+002, 1.000881e+002
8.828652e+002, 9.851661e+001
8.833473e+002, 9.803304e+001
8.838294e+002, 9.929145e+001
8.843115e+002, 9.868446e+001
8.847936e+002, 9.552322e+001
8.852758e+002, 9.261714e+001
8.857579e+002, 9.345425e+001
8.862400e+002, 9.660302e+001
8.867221e+002, 9.890675e+001
8.872042e+002, 9.995789e+001
8.876863e+002, 1.005538e+002
8.881685e+002, 1.015682e+002
8.886506e+002, 1.019863e+002
8.891327e+002, 1.007702e+002
8.896148e+002, 9.759216e+001
8.900969e+002, 9.515895e+001
8.905790e+002, 9.348205e+001
8.910612e+002, 9.246786e+001
8.915433e+002, 9.226933e+001
8.920254e+002, 9.266945e+001
8.925075e+002, 9.293600e+001
8.929896e+002, 9.307040e+001
8.934717e+002, 9.308939e+001
8.939539e+002, 9.275410e+001
8.944360e+002, 9.252939e+001
8.949181e+002, 9.337809e+001
8.954002e+002, 9.488117e+001
8.958823e+002, 9.410994e+001
8.963644e+002, 8.875243e+001
8.968466e+002, 8.540235e+001
8.973287e+002, 8.642756e+001
8.978108e+002, 9.008092e+001
8.982929e+002, 9.201427e+001
8.987750e+002, 9.235749e+001
8.992571e+002, 9.199550e+001
8.997393e+002, 9.118323e+001
9.002214e+002, 8.992471e+001
9.007035e+002, 8.744070e+001
9.011856e+002, 8.470602e+001
9.016677e+002, 8.340939e+001
9.021498e+002, 8.512234e+001
9.026320e+002, 8.666656e+001
9.031141e+002, 8.780617e+001
9.035962e+002, 8.875027e+001
9.040783e+002, 8.980769e+001
9.045604e+002, 9.095851e+001
9.050425e+002, 9.183602e+001
9.055247e+002, 9.238693e+001
9.060068e+002, 9.266409e+001
9.064889e+002, 9.291445e+001
9.069710e+002, 9.281436e+001
9.074531e+002, 9.165407e+001
9.079352e+002, 8.857740e+001
9.084174e+002, 8.740388e+001
9.088995e+002, 8.999107e+001
9.093816e+002, 9.298296e+001
9.098637e+002, 9.418287e+001
9.103458e+002, 9.361343e+001
9.108279e+002, 9.408567e+001
9.113101e+002, 9.562086e+001
9.117922e+002, 9.708102e+001
9.122743e+002, 9.709368e+001
9.127564e+002, 9.696137e+001
9.132385e+002, 9.857963e+001
9.137206e+002, 1.016694e+002
9.142028e+002, 1.037926e+002
9.146849e+002, 1.040875e+002
9.151670e+002, 1.033200e+002
9.156491e+002, 1.010050e+002
9.161312e+002, 9.795818e+001
9.166133e+002, 9.810413e+001
9.170955e+002, 1.015192e+002
9.175776e+002, 1.031296e+002
9.180597e+002, 9.987366e+001
9.185418e+002, 9.574644e+001
9.190239e+002, 9.634893e+001
9.195060e+002, 9.965400e+001
9.199882e+002, 1.017234e+002
9.204703e+002, 1.010590e+002
9.209524e+002, 9.925330e+001
9.214345e+002, 9.582631e+001
9.219166e+002, 9.204758e+001
9.223987e+002, 8.950280e+001
9.228809e+002, 8.824350e+001
9.233630e+002, 8.747727e+001
9.238451e+002, 8.724353e+001
9.243272e+002, 8.667815e+001
9.248093e+002, 8.418755e+001
9.252914e+002, 8.112955e+001
9.257736e+002, 7.959928e+001
9.262557e+002, 8.022442e+001
9.267378e+002, 8.020357e+001
9.272199e+002, 7.797739e+001
9.277020e+002, 7.562643e+001
9.281841e+002, 7.441727e+001
9.286663e+002, 7.435045e+001
9.291484e+002, 7.258347e+001
9.296305e+002, 6.901559e+001
9.301126e+002, 6.568001e+001
9.305947e+002, 6.395120e+001
9.310768e+002, 6.309958e+001
9.315590e+002, 6.249803e+001
9.320411e+002, 6.201363e+001
9.325232e+002, 6.122893e+001
9.330053e+002, 5.902627e+001
9.334874e+002, 5.772942e+001
9.339695e+002, 5.832941e+001
9.344517e+002, 5.996859e+001
9.349338e+002, 6.093958e+001
9.354159e+002, 6.126032e+001
9.358980e+002, 5.928941e+001
9.363801e+002, 5.369161e+001
9.368622e+002, 4.809345e+001
9.373444e+002, 4.722263e+001
9.378265e+002, 4.911816e+001
9.383086e+002, 5.096844e+001
9.387907e+002, 5.230683e+001
9.392728e+002, 5.301888e+001
9.397549e+002, 5.330386e+001
9.402371e+002, 5.276014e+001
9.407192e+002, 5.046553e+001
9.412013e+002, 4.632119e+001
9.416834e+002, 4.446785e+001
9.421655e+002, 4.511987e+001
9.426476e+002, 4.648528e+001
9.431298e+002, 4.710088e+001
9.436119e+002, 4.761084e+001
9.440940e+002, 4.947900e+001
9.445761e+002, 5.262850e+001
9.450582e+002, 5.319485e+001
9.455403e+002, 4.762005e+001
9.460225e+002, 4.248886e+001
9.465046e+002, 3.956281e+001
9.469867e+002, 3.873272e+001
9.474688e+002, 4.027268e+001
9.479509e+002, 4.398133e+001
9.484330e+002, 4.698668e+001
9.489152e+002, 4.765083e+001
9.493973e+002, 4.767925e+001
9.498794e+002, 4.907609e+001
9.503615e+002, 5.092488e+001
9.508436e+002, 5.160176e+001
9.513257e+002, 4.899603e+001
9.518079e+002, 4.769303e+001
9.522900e+002, 4.841139e+001
9.527721e+002, 4.985888e+001
9.532542e+002, 5.071305e+001
9.537363e+002, 5.095514e+001
9.542184e+002, 5.009953e+001
9.547006e+002, 4.796663e+001
9.551827e+002, 4.630664e+001
9.556648e+002, 4.686641e+001
9.561469e+002, 4.828848e+001
9.566290e+002, 4.945017e+001
9.571111e+002, 5.020851e+001
9.575933e+002, 5.085278e+001
9.580754e+002, 5.105017e+001
9.585575e+002, 5.185581e+001
9.590396e+002, 5.405054e+001
9.595217e+002, 5.712145e+001
9.600038e+002, 5.955204e+001
9.604860e+002, 6.131279e+001
9.609681e+002, 6.225230e+001
9.614502e+002, 6.087758e+001
9.619323e+002, 6.008393e+001
9.624144e+002, 6.240495e+001
9.628965e+002, 6.640491e+001
9.633787e+002, 6.877303e+001
9.638608e+002, 6.868839e+001
9.643429e+002, 6.892974e+001
9.648250e+002, 7.000094e+001
9.653071e+002, 7.107718e+001
9.657892e+002, 7.056572e+001
9.662714e+002, 6.922421e+001
9.667535e+002, 6.925729e+001
9.672356e+002, 7.130678e+001
9.677177e+002, 7.266544e+001
9.681998e+002, 7.103368e+001
9.686819e+002, 6.879237e+001
9.691641e+002, 6.731785e+001
9.696462e+002, 6.653478e+001
9.701283e+002, 6.830367e+001
9.706104e+002, 7.322670e+001
9.710925e+002, 7.744885e+001
9.715746e+002, 7.793728e+001
9.720568e+002, 7.674691e+001
9.725389e+002, 7.814292e+001
9.730210e+002, 8.120200e+001
9.735031e+002, 8.283351e+001
9.739852e+002, 7.924309e+001
9.744673e+002, 7.708678e+001
9.749495e+002, 7.920045e+001
9.754316e+002, 8.333363e+001
9.759137e+002, 8.568700e+001
9.763958e+002, 8.616476e+001
9.768779e+002, 8.648678e+001
9.773600e+002, 8.689274e+001
9.778422e+002, 8.742007e+001
9.783243e+002, 8.877265e+001
9.788064e+002, 8.994858e+001
9.792885e+002, 8.948505e+001
9.797706e+002, 8.680191e+001
9.802527e+002, 8.416409e+001
9.807349e+002, 8.144884e+001
9.812170e+002, 7.950005e+001
9.816991e+002, 7.892345e+001
9.821812e+002, 7.957371e+001
9.826633e+002, 8.049002e+001
9.831454e+002, 8.166016e+001
9.836276e+002, 8.295385e+001
9.841097e+002, 8.471230e+001
9.845918e+002, 8.618201e+001
9.850739e+002, 8.678169e+001
9.855560e+002, 8.663548e+001
9.860381e+002, 8.603068e+001
9.865203e+002, 8.496208e+001
9.870024e+002, 8.346764e+001
9.874845e+002, 8.122128e+001
9.879666e+002, 7.919612e+001
9.884487e+002, 7.898103e+001
9.889308e+002, 8.014272e+001
9.894130e+002, 8.165613e+001
9.898951e+002, 8.348714e+001
9.903772e+002, 8.454601e+001
9.908593e+002, 8.357957e+001
9.913414e+002, 8.208356e+001
9.918235e+002, 8.089571e+001
9.923057e+002, 7.998643e+001
9.927878e+002, 8.089158e+001
9.932699e+002, 8.411131e+001
9.937520e+002, 8.608660e+001
9.942341e+002, 8.368433e+001
9.947162e+002, 7.975090e+001
9.951984e+002, 7.963392e+001
9.956805e+002, 8.208158e+001
9.961626e+002, 8.367942e+001
9.966447e+002, 8.331655e+001
9.971268e+002, 8.162128e+001
9.976089e+002, 7.772359e+001
9.980911e+002, 7.345643e+001
9.985732e+002, 7.161091e+001
9.990553e+002, 7.215214e+001
9.995374e+002, 7.260692e+001
1.000020e+003, 7.266675e+001
1.000502e+003, 7.262669e+001
1.000984e+003, 7.306046e+001
1.001466e+003, 7.332316e+001
1.001948e+003, 7.278565e+001
1.002430e+003, 7.134538e+001
1.002912e+003, 6.922458e+001
1.003394e+003, 6.555721e+001
1.003876e+003, 6.307965e+001
1.004359e+003, 6.333801e+001
1.004841e+003, 6.533941e+001
1.005323e+003, 6.616488e+001
1.005805e+003, 6.602820e+001
1.006287e+003, 6.577756e+001
1.006769e+003, 6.614732e+001
1.007251e+003, 6.601937e+001
1.007733e+003, 6.415314e+001
1.008216e+003, 6.175867e+001
1.008698e+003, 6.056666e+001
1.009180e+003, 6.090557e+001
1.009662e+003, 6.131996e+001
1.010144e+003, 6.183132e+001
1.010626e+003, 6.194255e+001
1.011108e+003, 6.065092e+001
1.011590e+003, 5.889045e+001
1.012072e+003, 5.826579e+001
1.012555e+003, 5.880623e+001
1.013037e+003, 5.901398e+001
1.013519e+003, 5.843947e+001
1.014001e+003, 5.729397e+001
1.014483e+003, 5.534043e+001
1.014965e+003, 5.298443e+001
1.015447e+003, 5.174009e+001
1.015929e+003, 5.150033e+001
1.016411e+003, 5.107902e+001
1.016894e+003, 4.971011e+001
1.017376e+003, 4.893203e+001
1.017858e+003, 5.123258e+001
1.018340e+003, 5.439458e+001
1.018822e+003, 5.554293e+001
1.019304e+003, 5.346076e+001
1.019786e+003, 5.151160e+001
1.020268e+003, 4.965501e+001
1.020751e+003, 4.803969e+001
1.021233e+003, 4.664576e+001
1.021715e+003, 4.560820e+001
1.022197e+003, 4.552780e+001
1.022679e+003, 4.625320e+001
1.023161e+003, 4.687584e+001
1.023643e+003, 4.743330e+001
1.024125e+003, 4.722924e+001
1.024607e+003, 4.521819e+001
1.025090e+003, 4.254817e+001
1.025572e+003, 4.165593e+001
1.026054e+003, 4.263756e+001
1.026536e+003, 4.415717e+001
1.027018e+003, 4.609863e+001
1.027500e+003, 4.794513e+001
1.027982e+003, 4.948110e+001
1.028464e+003, 5.042729e+001
1.028947e+003, 5.010475e+001
1.029429e+003, 4.791966e+001
1.029911e+003, 4.730149e+001
1.030393e+003, 4.910247e+001
1.030875e+003, 5.122340e+001
1.031357e+003, 5.260884e+001
1.031839e+003, 5.349423e+001
1.032321e+003, 5.457699e+001
1.032803e+003, 5.584816e+001
1.033286e+003, 5.731310e+001
1.033768e+003, 5.977090e+001
1.034250e+003, 6.149126e+001
1.034732e+003, 6.104815e+001
1.035214e+003, 5.972187e+001
1.035696e+003, 5.921565e+001
1.036178e+003, 5.945440e+001
1.036660e+003, 6.143551e+001
1.037143e+003, 6.563050e+001
1.037625e+003, 6.903759e+001
1.038107e+003, 6.830684e+001
1.038589e+003, 6.560223e+001
1.039071e+003, 6.305377e+001
1.039553e+003, 6.091042e+001
1.040035e+003, 6.027952e+001
1.040517e+003, 6.260545e+001
1.041000e+003, 6.457333e+001
1.041482e+003, 6.515470e+001
1.041964e+003, 6.491364e+001
1.042446e+003, 6.544639e+001
1.042928e+003, 6.638529e+001
1.043410e+003, 6.591906e+001
1.043892e+003, 6.275625e+001
1.044374e+003, 6.038317e+001
1.044856e+003, 6.157381e+001
1.045339e+003, 6.411966e+001
1.045821e+003, 6.622723e+001
1.046303e+003, 6.794752e+001
1.046785e+003, 6.827100e+001
1.047267e+003, 6.705985e+001
1.047749e+003, 6.568224e+001
1.048231e+003, 6.528188e+001
1.048713e+003, 6.508546e+001
1.049195e+003, 6.411966e+001
1.049677e+003, 6.252568e+001
1.050160e+003, 6.075385e+001
1.050642e+003, 5.903206e+001
1.051124e+003, 5.688075e+001
1.051606e+003, 5.386637e+001
1.052088e+003, 5.097065e+001
1.052570e+003, 4.984219e+001
1.053052e+003, 5.000551e+001
1.053534e+003, 4.988778e+001
1.054017e+003, 4.932207e+001
1.054499e+003, 4.779159e+001
1.054981e+003, 4.414145e+001
1.055463e+003, 4.015876e+001
1.055945e+003, 3.656426e+001
1.056427e+003, 3.353625e+001
1.056909e+003, 3.264968e+001
1.057391e+003, 3.410684e+001
1.057874e+003, 3.541416e+001
1.058356e+003, 3.579523e+001
1.058838e+003, 3.549887e+001
1.059320e+003, 3.497854e+001
1.059802e+003, 3.391679e+001
1.060284e+003, 3.168448e+001
1.060766e+003, 2.704821e+001
1.061248e+003, 2.384623e+001
1.061730e+003, 2.220417e+001
1.062213e+003, 2.197858e+001
1.062695e+003, 2.409242e+001
1.063177e+003, 2.746737e+001
1.063659e+003, 2.782489e+001
1.064141e+003, 2.571349e+001
1.064623e+003, 2.374148e+001
1.065105e+003, 2.303320e+001
1.065587e+003, 2.294266e+001
1.066070e+003, 2.376874e+001
1.066552e+003, 2.477356e+001
1.067034e+003, 2.473200e+001
1.067516e+003, 2.360227e+001
1.067998e+003, 2.285919e+001
1.068480e+003, 2.271760e+001
1.068962e+003, 2.257708e+001
1.069444e+003, 2.136807e+001
1.069927e+003, 2.029677e+001
1.070409e+003, 2.061609e+001
1.070891e+003, 2.242697e+001
1.071373e+003, 2.422970e+001
1.071855e+003, 2.629981e+001
1.072337e+003, 2.734195e+001
1.072819e+003, 2.652206e+001
1.073301e+003, 2.518398e+001
1.073783e+003, 2.542856e+001
1.074266e+003, 2.706913e+001
1.074748e+003, 3.001245e+001
1.075230e+003, 3.526744e+001
1.075712e+003, 3.885478e+001
1.076194e+003, 3.860736e+001
1.076676e+003, 3.769466e+001
1.077158e+003, 3.813848e+001
1.077640e+003, 3.970884e+001
1.078122e+003, 3.947797e+001
1.078604e+003, 3.776352e+001
1.079087e+003, 3.726543e+001
1.079569e+003, 4.048434e+001
1.080051e+003, 4.434256e+001
1.080533e+003, 4.684501e+001
1.081015e+003, 4.882002e+001
1.081497e+003, 5.224380e+001
1.081979e+003, 5.803833e+001
1.082461e+003, 6.011269e+001
1.082944e+003, 5.748222e+001
1.083426e+003, 5.474121e+001
1.083908e+003, 5.803783e+001
1.084390e+003, 6.259502e+001
1.084872e+003, 6.160323e+001
1.085354e+003, 5.533036e+001
1.085836e+003, 5.199923e+001
1.086318e+003, 5.440693e+001
1.086801e+003, 5.658015e+001
1.087283e+003, 5.698822e+001
1.087765e+003, 5.665433e+001
1.088247e+003, 5.814550e+001
1.088729e+003, 6.034733e+001
1.089211e+003, 5.997943e+001
1.089693e+003, 5.580784e+001
1.090175e+003, 5.198234e+001
1.090657e+003, 5.070313e+001
1.091140e+003, 4.988021e+001
1.091622e+003, 4.877337e+001
1.092104e+003, 4.720050e+001
1.092586e+003, 4.284556e+001
1.093068e+003, 3.601708e+001
1.093550e+003, 3.075135e+001
1.094032e+003, 3.016137e+001
1.094514e+003, 2.970408e+001
1.094997e+003, 2.550290e+001
1.095479e+003, 1.972485e+001
1.095961e+003, 1.530153e+001
1.096443e+003, 1.281312e+001
1.096925e+003, 9.763795e+000
1.097407e+003, 5.908244e+000
1.097889e+003, 2.901634e+000
1.098371e+003, 3.010045e+000
1.098854e+003, 4.073168e+000
1.099336e+003, 3.444867e+000
1.099818e+003, 1.341237e+000
1.100300e+003, -1.117377e+000
1.100782e+003, -4.108066e+000
1.101264e+003, -6.645499e+000
1.101746e+003, -8.409087e+000
1.102228e+003, -1.002941e+001
1.102710e+003, -1.242409e+001
1.103193e+003, -1.530566e+001
1.103675e+003, -1.845839e+001
1.104157e+003, -2.182945e+001
1.104639e+003, -2.357135e+001
1.105121e+003, -2.099319e+001
1.105603e+003, -1.879404e+001
1.106085e+003, -1.893007e+001
1.106567e+003, -2.063483e+001
1.107049e+003, -2.145066e+001
1.107531e+003, -2.155565e+001
1.108014e+003, -2.236217e+001
1.108496e+003, -2.451408e+001
1.108978e+003, -2.656519e+001
1.109460e+003, -2.704129e+001
1.109942e+003, -2.731464e+001
1.110424e+003, -2.885591e+001
1.110906e+003, -3.179065e+001
1.111388e+003, -3.287661e+001
1.111871e+003, -3.195346e+001
1.112353e+003, -3.152237e+001
1.112835e+003, -3.326218e+001
1.113317e+003, -3.555797e+001
1.113799e+003, -3.658356e+001
1.114281e+003, -3.694962e+001
1.114763e+003, -3.773172e+001
1.115245e+003, -3.994591e+001
1.115728e+003, -4.039193e+001
1.116210e+003, -3.828967e+001
1.116692e+003, -3.699627e+001
1.117174e+003, -4.117695e+001
1.117656e+003, -4.715005e+001
1.118138e+003, -4.761751e+001
1.118620e+003, -4.359184e+001
1.119102e+003, -3.992369e+001
1.119584e+003, -3.681483e+001
1.120067e+003, -3.659728e+001
1.120549e+003, -4.064693e+001
1.121031e+003, -4.604191e+001
1.121513e+003, -4.894707e+001
1.121995e+003, -4.989929e+001
1.122477e+003, -5.051255e+001
1.122959e+003, -5.097601e+001
1.123441e+003, -5.153162e+001
1.123924e+003, -5.219079e+001
1.124406e+003, -5.315784e+001
1.124888e+003, -5.500088e+001
1.125370e+003, -5.696885e+001
1.125852e+003, -5.633393e+001
1.126334e+003, -5.343034e+001
1.126816e+003, -5.235659e+001
1.127298e+003, -5.442865e+001
1.127781e+003, -5.661091e+001
1.128263e+003, -5.622921e+001
1.128745e+003, -5.534802e+001
1.129227e+003, -5.585707e+001
1.129709e+003, -5.769807e+001
1.130191e+003, -5.854215e+001
1.130673e+003, -5.831489e+001
1.131155e+003, -5.839010e+001
1.131637e+003, -5.947162e+001
1.132120e+003, -6.083157e+001
1.132602e+003, -6.208430e+001
1.133084e+003, -6.296408e+001
1.133566e+003, -6.286590e+001
1.134048e+003, -6.101142e+001
1.134530e+003, -6.087629e+001
1.135012e+003, -6.285003e+001
1.135494e+003, -6.497933e+001
1.135976e+003, -6.597748e+001
1.136458e+003, -6.637252e+001
1.136941e+003, -6.712851e+001
1.137423e+003, -6.795296e+001
1.137905e+003, -6.813361e+001
1.138387e+003, -6.720438e+001
1.138869e+003, -6.582232e+001
1.139351e+003, -6.359042e+001
1.139833e+003, -6.186336e+001
1.140315e+003, -6.215792e+001
1.140798e+003, -6.393569e+001
1.141280e+003, -6.652638e+001
1.141762e+003, -6.960653e+001
1.142244e+003, -7.142764e+001
1.142726e+003, -6.977499e+001
1.143208e+003, -6.884291e+001
1.143690e+003, -7.001318e+001
1.144172e+003, -7.177940e+001
1.144655e+003, -7.199418e+001
1.145137e+003, -7.081351e+001
1.145619e+003, -6.801822e+001
1.146101e+003, -6.355990e+001
1.146583e+003, -6.148577e+001
1.147065e+003, -6.722507e+001
1.147547e+003, -7.233011e+001
1.148029e+003, -7.243954e+001
1.148511e+003, -6.936133e+001
1.148994e+003, -6.833713e+001
1.149476e+003, -6.910303e+001
1.149958e+003, -6.901621e+001
1.150440e+003, -6.713557e+001
1.150922e+003, -6.603708e+001
1.151404e+003, -6.920124e+001
1.151886e+003, -7.246810e+001
1.152368e+003, -7.205980e+001
1.152851e+003, -6.853243e+001
1.153333e+003, -6.778002e+001
1.153815e+003, -6.981923e+001
1.154297e+003, -7.105335e+001
1.154779e+003, -6.965446e+001
1.155261e+003, -6.806416e+001
1.155743e+003, -6.919028e+001
1.156225e+003, -7.099645e+001
1.156708e+003, -7.068867e+001
1.157190e+003, -6.760819e+001
1.157672e+003, -6.698945e+001
1.158154e+003, -6.906068e+001
1.158636e+003, -7.167432e+001
1.159118e+003, -7.436377e+001
1.159600e+003, -7.615146e+001
1.160082e+003, -7.539948e+001
1.160564e+003, -7.312990e+001
1.161047e+003, -7.106455e+001
1.161529e+003, -6.917867e+001
1.162011e+003, -6.809768e+001
1.162493e+003, -6.781243e+001
1.162975e+003, -6.838372e+001
1.163457e+003, -7.067561e+001
1.163939e+003, -7.329137e+001
1.164421e+003, -7.393958e+001
1.164903e+003, -7.322545e+001
1.165385e+003, -7.307016e+001
1.165868e+003, -7.458373e+001
1.166350e+003, -7.521584e+001
1.166832e+003, -7.437746e+001
1.167314e+003, -7.373444e+001
1.167796e+003, -7.593591e+001
1.168278e+003, -7.909934e+001
1.168760e+003, -7.936563e+001
1.169242e+003, -7.706682e+001
1.169725e+003, -7.568962e+001
1.170207e+003, -7.681329e+001
1.170689e+003, -7.834888e+001
1.171171e+003, -8.042053e+001
1.171653e+003, -8.195203e+001
1.172135e+003, -8.072526e+001
1.172617e+003, -7.796401e+001
1.173099e+003, -7.613538e+001
1.173582e+003, -7.554671e+001
1.174064e+003, -7.627767e+001
1.174546e+003, -8.028447e+001
1.175028e+003, -8.311092e+001
1.175510e+003, -8.344984e+001
1.175992e+003, -8.216264e+001
1.176474e+003, -8.041667e+001
1.176956e+003, -7.850798e+001
1.177438e+003, -7.727553e+001
1.177921e+003, -7.685659e+001
1.178403e+003, -7.727505e+001
1.178885e+003, -7.895987e+001
1.179367e+003, -8.114127e+001
1.179849e+003, -8.396545e+001
1.180331e+003, -8.676504e+001
1.180813e+003, -8.712594e+001
1.181295e+003, -8.555034e+001
1.181778e+003, -8.379114e+001
1.182260e+003, -8.212692e+001
1.182742e+003, -8.109406e+001
1.183224e+003, -8.129411e+001
1.183706e+003, -8.186169e+001
1.184188e+003, -8.236448e+001
1.184670e+003, -8.281682e+001
1.185152e+003, -8.358074e+001
1.185635e+003, -8.443424e+001
1.186117e+003, -8.406228e+001
1.186599e+003, -8.075619e+001
1.187081e+003, -7.868376e+001
1.187563e+003, -8.143579e+001
1.188045e+003, -8.493180e+001
1.188527e+003, -8.600459e+001
1.189009e+003, -8.486893e+001
1.189491e+003, -8.428311e+001
1.189974e+003, -8.423621e+001
1.190456e+003, -8.466740e+001
1.190938e+003, -8.610632e+001
1.191420e+003, -8.725484e+001
1.191902e+003, -8.688271e+001
1.192384e+003, -8.635191e+001
1.192866e+003, -8.727321e+001
1.193348e+003, -8.970434e+001
1.193830e+003, -9.076548e+001
1.194313e+003, -9.049480e+001
1.194795e+003, -8.941805e+001
1.195277e+003, -8.726141e+001
1.195759e+003, -8.503295e+001
1.196241e+003, -8.293583e+001
1.196723e+003, -8.133078e+001
1.197205e+003, -8.061639e+001
1.197687e+003, -8.079041e+001
1.198169e+003, -8.229623e+001
1.198652e+003, -8.508672e+001
1.199134e+003, -8.760770e+001
1.199616e+003, -8.897907e+001
1.200098e+003, -8.954953e+001
1.200580e+003, -8.902437e+001
1.201062e+003, -8.803419e+001
1.201544e+003, -8.785246e+001
1.202026e+003, -8.853858e+001
1.202509e+003, -8.720725e+001
1.202991e+003, -8.358448e+001
1.203473e+003, -8.081030e+001
1.203955e+003, -8.212476e+001
1.204437e+003, -8.406627e+001
1.204919e+003, -8.407694e+001
1.205401e+003, -8.316161e+001
1.205883e+003, -8.373713e+001
1.206365e+003, -8.584466e+001
1.206848e+003, -8.781422e+001
1.207330e+003, -8.947626e+001
1.207812e+003, -9.013177e+001
1.208294e+003, -8.835058e+001
1.208776e+003, -8.621285e+001
1.209258e+003, -8.525868e+001
1.209740e+003, -8.510617e+001
1.210222e+003, -8.458942e+001
1.210705e+003, -8.369524e+001
1.211187e+003, -8.351957e+001
1.211669e+003, -8.430821e+001
1.212151e+003, -8.531923e+001
1.212633e+003, -8.576762e+001
1.213115e+003, -8.638410e+001
1.213597e+003, -8.813393e+001
1.214079e+003, -9.049132e+001
1.214562e+003, -9.127354e+001
1.215044e+003, -9.052843e+001
1.215526e+003, -9.064056e+001
1.216008e+003, -9.245816e+001
1.216490e+003, -9.353995e+001
1.216972e+003, -9.032082e+001
1.217454e+003, -8.708195e+001
1.217936e+003, -8.801760e+001
1.218418e+003, -9.190034e+001
1.218901e+003, -9.186034e+001
1.219383e+003, -8.811321e+001
1.219865e+003, -8.543859e+001
1.220347e+003, -8.518356e+001
1.220829e+003, -8.633489e+001
1.221311e+003, -8.958645e+001
1.221793e+003, -9.265428e+001
1.222275e+003, -9.371001e+001
1.222757e+003, -9.304591e+001
1.223240e+003, -9.310526e+001
1.223722e+003, -9.375108e+001
1.224204e+003, -9.289132e+001
1.224686e+003, -8.898275e+001
1.225168e+003, -8.593338e+001
1.225650e+003, -8.768519e+001
1.226132e+003, -9.014987e+001
1.226614e+003, -8.996213e+001
1.227096e+003, -8.750831e+001
1.227579e+003, -8.617671e+001
1.228061e+003, -8.591916e+001
1.228543e+003, -8.652159e+001
1.229025e+003, -8.871281e+001
1.229507e+003, -8.980680e+001
1.229989e+003, -8.649120e+001
1.230471e+003, -8.299222e+001
1.230953e+003, -8.288728e+001
1.231436e+003, -8.568786e+001
1.231918e+003, -8.707604e+001
1.232400e+003, -8.710009e+001
1.232882e+003, -8.593580e+001
1.233364e+003, -8.246165e+001
1.233846e+003, -8.009019e+001
1.234328e+003, -8.096826e+001
