##NAMES=Humboldtine
##RRUFFID=R170002
##IDEAL CHEMISTRY=Fe^2+^(C_2_)^6+^O_4_&#183;2H_2_O
##LOCALITY=Zomba, Malawi
##OWNER=RRUFF
##SOURCE=Donald Doell
##DESCRIPTION=Small yellow granular to short prismatic crystals with good cleavage, grown on aegirine. Associated with albite.
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction.
##URL=rruff.info/R170002
##MEASURED CHEMISTRY=EDS analysis only revealed Fe, with some Mn and Al.
8.594511e+002, 1.256193e+002
8.599332e+002, 1.253759e+002
8.604153e+002, 1.249570e+002
8.608975e+002, 1.244996e+002
8.613796e+002, 1.239518e+002
8.618617e+002, 1.234503e+002
8.623438e+002, 1.231714e+002
8.628259e+002, 1.230446e+002
8.633080e+002, 1.228247e+002
8.637902e+002, 1.223903e+002
8.642723e+002, 1.219294e+002
8.647544e+002, 1.215133e+002
8.652365e+002, 1.212154e+002
8.657186e+002, 1.212280e+002
8.662007e+002, 1.214782e+002
8.666829e+002, 1.216956e+002
8.671650e+002, 1.217738e+002
8.676471e+002, 1.217025e+002
8.681292e+002, 1.214248e+002
8.686113e+002, 1.209974e+002
8.690934e+002, 1.207678e+002
8.695756e+002, 1.207557e+002
8.700577e+002, 1.208040e+002
8.705398e+002, 1.208913e+002
8.710219e+002, 1.210062e+002
8.715040e+002, 1.211514e+002
8.719861e+002, 1.213144e+002
8.724683e+002, 1.214554e+002
8.729504e+002, 1.216150e+002
8.734325e+002, 1.216721e+002
8.739146e+002, 1.215522e+002
8.743967e+002, 1.214135e+002
8.748788e+002, 1.213391e+002
8.753610e+002, 1.212759e+002
8.758431e+002, 1.211619e+002
8.763252e+002, 1.209857e+002
8.768073e+002, 1.207509e+002
8.772894e+002, 1.203357e+002
8.777715e+002, 1.199888e+002
8.782537e+002, 1.198849e+002
8.787358e+002, 1.199831e+002
8.792179e+002, 1.203578e+002
8.797000e+002, 1.209010e+002
8.801821e+002, 1.211588e+002
8.806642e+002, 1.208481e+002
8.811464e+002, 1.203942e+002
8.816285e+002, 1.205798e+002
8.821106e+002, 1.212348e+002
8.825927e+002, 1.212802e+002
8.830748e+002, 1.206479e+002
8.835569e+002, 1.202321e+002
8.840391e+002, 1.204044e+002
8.845212e+002, 1.207839e+002
8.850033e+002, 1.209068e+002
8.854854e+002, 1.207962e+002
8.859675e+002, 1.209540e+002
8.864496e+002, 1.216732e+002
8.869318e+002, 1.220739e+002
8.874139e+002, 1.216952e+002
8.878960e+002, 1.213424e+002
8.883781e+002, 1.214413e+002
8.888602e+002, 1.218899e+002
8.893423e+002, 1.225187e+002
8.898245e+002, 1.233700e+002
8.903066e+002, 1.241477e+002
8.907887e+002, 1.248461e+002
8.912708e+002, 1.253699e+002
8.917529e+002, 1.254925e+002
8.922350e+002, 1.254988e+002
8.927172e+002, 1.257505e+002
8.931993e+002, 1.262977e+002
8.936814e+002, 1.269874e+002
8.941635e+002, 1.277372e+002
8.946456e+002, 1.285659e+002
8.951277e+002, 1.294111e+002
8.956099e+002, 1.303678e+002
8.960920e+002, 1.316805e+002
8.965741e+002, 1.333426e+002
8.970562e+002, 1.351509e+002
8.975383e+002, 1.370181e+002
8.980204e+002, 1.388607e+002
8.985026e+002, 1.405214e+002
8.989847e+002, 1.420216e+002
8.994668e+002, 1.436243e+002
8.999489e+002, 1.453180e+002
9.004310e+002, 1.472353e+002
9.009131e+002, 1.493847e+002
9.013953e+002, 1.518295e+002
9.018774e+002, 1.546382e+002
9.023595e+002, 1.577972e+002
9.028416e+002, 1.611655e+002
9.033237e+002, 1.650166e+002
9.038058e+002, 1.685992e+002
9.042880e+002, 1.715835e+002
9.047701e+002, 1.746938e+002
9.052522e+002, 1.779790e+002
9.057343e+002, 1.816973e+002
9.062164e+002, 1.864019e+002
9.066985e+002, 1.920569e+002
9.071807e+002, 1.972636e+002
9.076628e+002, 2.009538e+002
9.081449e+002, 2.047522e+002
9.086270e+002, 2.100244e+002
9.091091e+002, 2.155520e+002
9.095912e+002, 2.200767e+002
9.100734e+002, 2.235326e+002
9.105555e+002, 2.264634e+002
9.110376e+002, 2.291251e+002
9.115197e+002, 2.308342e+002
9.120018e+002, 2.305580e+002
9.124839e+002, 2.289224e+002
9.129661e+002, 2.274001e+002
9.134482e+002, 2.257847e+002
9.139303e+002, 2.229513e+002
9.144124e+002, 2.185742e+002
9.148945e+002, 2.129540e+002
9.153766e+002, 2.061848e+002
9.158588e+002, 1.987147e+002
9.163409e+002, 1.919149e+002
9.168230e+002, 1.858725e+002
9.173051e+002, 1.795694e+002
9.177872e+002, 1.727176e+002
9.182693e+002, 1.663665e+002
9.187515e+002, 1.611318e+002
9.192336e+002, 1.565830e+002
9.197157e+002, 1.520659e+002
9.201978e+002, 1.474960e+002
9.206799e+002, 1.436352e+002
9.211620e+002, 1.408457e+002
9.216442e+002, 1.382789e+002
9.221263e+002, 1.357421e+002
9.226084e+002, 1.334842e+002
9.230905e+002, 1.318325e+002
9.235726e+002, 1.305644e+002
9.240547e+002, 1.291071e+002
9.245369e+002, 1.272677e+002
9.250190e+002, 1.256612e+002
9.255011e+002, 1.247037e+002
9.259832e+002, 1.238481e+002
9.264653e+002, 1.227135e+002
9.269474e+002, 1.214467e+002
9.274296e+002, 1.201902e+002
9.279117e+002, 1.190348e+002
9.283938e+002, 1.181949e+002
9.288759e+002, 1.178841e+002
9.293580e+002, 1.177268e+002
9.298401e+002, 1.173855e+002
9.303223e+002, 1.168706e+002
9.308044e+002, 1.160731e+002
9.312865e+002, 1.150985e+002
9.317686e+002, 1.143920e+002
9.322507e+002, 1.141294e+002
9.327328e+002, 1.140276e+002
9.332150e+002, 1.137869e+002
9.336971e+002, 1.134266e+002
9.341792e+002, 1.129911e+002
9.346613e+002, 1.124809e+002
9.351434e+002, 1.120393e+002
9.356255e+002, 1.116979e+002
9.361077e+002, 1.114062e+002
9.365898e+002, 1.111466e+002
9.370719e+002, 1.108815e+002
9.375540e+002, 1.105025e+002
9.380361e+002, 1.099604e+002
9.385182e+002, 1.095903e+002
9.390004e+002, 1.094674e+002
9.394825e+002, 1.093693e+002
9.399646e+002, 1.092022e+002
9.404467e+002, 1.090671e+002
9.409288e+002, 1.091259e+002
9.414109e+002, 1.093101e+002
9.418931e+002, 1.093119e+002
9.423752e+002, 1.090777e+002
9.428573e+002, 1.087416e+002
9.433394e+002, 1.080543e+002
9.438215e+002, 1.075607e+002
9.443036e+002, 1.077340e+002
9.447858e+002, 1.081597e+002
9.452679e+002, 1.082975e+002
9.457500e+002, 1.080880e+002
9.462321e+002, 1.078043e+002
9.467142e+002, 1.074614e+002
9.471964e+002, 1.072072e+002
9.476785e+002, 1.071718e+002
9.481606e+002, 1.072406e+002
9.486427e+002, 1.073358e+002
9.491248e+002, 1.074137e+002
9.496069e+002, 1.074096e+002
9.500891e+002, 1.073007e+002
9.505712e+002, 1.071271e+002
9.510533e+002, 1.068791e+002
9.515354e+002, 1.066182e+002
9.520175e+002, 1.064777e+002
9.524996e+002, 1.064046e+002
9.529818e+002, 1.062135e+002
9.534639e+002, 1.058934e+002
9.539460e+002, 1.056492e+002
9.544281e+002, 1.056167e+002
9.549102e+002, 1.056665e+002
9.553923e+002, 1.055094e+002
9.558745e+002, 1.051947e+002
9.563566e+002, 1.053231e+002
9.568387e+002, 1.059367e+002
9.573208e+002, 1.061488e+002
9.578029e+002, 1.056386e+002
9.582850e+002, 1.049383e+002
9.587672e+002, 1.045097e+002
9.592493e+002, 1.043180e+002
9.597314e+002, 1.042249e+002
9.602135e+002, 1.042395e+002
9.606956e+002, 1.043262e+002
9.611777e+002, 1.045314e+002
9.616599e+002, 1.047127e+002
9.621420e+002, 1.048542e+002
9.626241e+002, 1.048959e+002
9.631062e+002, 1.047049e+002
9.635883e+002, 1.042823e+002
9.640704e+002, 1.040387e+002
9.645526e+002, 1.039764e+002
9.650347e+002, 1.040803e+002
9.655168e+002, 1.045244e+002
9.659989e+002, 1.049485e+002
9.664810e+002, 1.051805e+002
9.669631e+002, 1.052577e+002
9.674453e+002, 1.052377e+002
9.679274e+002, 1.051268e+002
9.684095e+002, 1.049764e+002
9.688916e+002, 1.047746e+002
9.693737e+002, 1.045713e+002
9.698558e+002, 1.043318e+002
9.703380e+002, 1.041470e+002
9.708201e+002, 1.042070e+002
9.713022e+002, 1.043796e+002
9.717843e+002, 1.042983e+002
9.722664e+002, 1.038268e+002
9.727485e+002, 1.033847e+002
9.732307e+002, 1.032181e+002
9.737128e+002, 1.032485e+002
9.741949e+002, 1.035656e+002
9.746770e+002, 1.039492e+002
9.751591e+002, 1.039623e+002
9.756412e+002, 1.036296e+002
9.761234e+002, 1.033877e+002
9.766055e+002, 1.034804e+002
9.770876e+002, 1.037086e+002
9.775698e+002, 1.038663e+002
9.780519e+002, 1.039680e+002
9.785340e+002, 1.040375e+002
9.790161e+002, 1.040790e+002
9.794982e+002, 1.040749e+002
9.799803e+002, 1.040326e+002
9.804625e+002, 1.041189e+002
9.809446e+002, 1.045083e+002
9.814267e+002, 1.049633e+002
9.819088e+002, 1.049616e+002
9.823909e+002, 1.045334e+002
9.828730e+002, 1.038223e+002
9.833552e+002, 1.028226e+002
9.838373e+002, 1.023749e+002
9.843194e+002, 1.028589e+002
9.848015e+002, 1.035376e+002
9.852836e+002, 1.036354e+002
9.857657e+002, 1.032622e+002
9.862479e+002, 1.029127e+002
9.867300e+002, 1.025319e+002
9.872121e+002, 1.025419e+002
9.876942e+002, 1.031770e+002
9.881763e+002, 1.036032e+002
9.886584e+002, 1.033617e+002
9.891406e+002, 1.028321e+002
9.896227e+002, 1.025259e+002
9.901048e+002, 1.024382e+002
9.905869e+002, 1.022327e+002
9.910690e+002, 1.017386e+002
9.915511e+002, 1.014645e+002
9.920333e+002, 1.016052e+002
9.925154e+002, 1.017948e+002
9.929975e+002, 1.019703e+002
9.934796e+002, 1.020127e+002
9.939617e+002, 1.015931e+002
9.944438e+002, 1.006189e+002
9.949260e+002, 1.002040e+002
9.954081e+002, 1.010652e+002
9.958902e+002, 1.015897e+002
9.963723e+002, 1.011712e+002
9.968544e+002, 1.005742e+002
9.973365e+002, 1.002070e+002
9.978187e+002, 1.000784e+002
9.983008e+002, 1.002057e+002
9.987829e+002, 1.006247e+002
9.992650e+002, 1.009068e+002
9.997471e+002, 1.007742e+002
1.000229e+003, 1.006598e+002
1.000711e+003, 1.008142e+002
1.001193e+003, 1.010399e+002
1.001676e+003, 1.011526e+002
1.002158e+003, 1.011661e+002
1.002640e+003, 1.012273e+002
1.003122e+003, 1.014099e+002
1.003604e+003, 1.013053e+002
1.004086e+003, 1.002693e+002
1.004568e+003, 9.928148e+001
1.005050e+003, 9.926991e+001
1.005533e+003, 9.971631e+001
1.006015e+003, 9.989904e+001
1.006497e+003, 9.979365e+001
1.006979e+003, 9.977290e+001
1.007461e+003, 1.000175e+002
1.007943e+003, 1.002127e+002
1.008425e+003, 9.991293e+001
1.008907e+003, 9.953693e+001
1.009389e+003, 9.969506e+001
1.009872e+003, 1.001854e+002
1.010354e+003, 1.005962e+002
1.010836e+003, 1.008374e+002
1.011318e+003, 1.009473e+002
1.011800e+003, 1.009403e+002
1.012282e+003, 1.008676e+002
1.012764e+003, 1.007610e+002
1.013246e+003, 1.006485e+002
1.013729e+003, 1.006244e+002
1.014211e+003, 1.006516e+002
1.014693e+003, 1.005973e+002
1.015175e+003, 1.004277e+002
1.015657e+003, 1.001100e+002
1.016139e+003, 9.958353e+001
1.016621e+003, 9.912398e+001
1.017103e+003, 9.943510e+001
1.017585e+003, 1.002385e+002
1.018068e+003, 1.001063e+002
1.018550e+003, 9.911404e+001
1.019032e+003, 9.843749e+001
1.019514e+003, 9.841250e+001
1.019996e+003, 9.878218e+001
1.020478e+003, 9.940144e+001
1.020960e+003, 1.000541e+002
1.021442e+003, 1.001750e+002
1.021924e+003, 9.978685e+001
1.022407e+003, 9.950075e+001
1.022889e+003, 9.934396e+001
1.023371e+003, 9.912376e+001
1.023853e+003, 9.874888e+001
1.024335e+003, 9.851110e+001
1.024817e+003, 9.871338e+001
1.025299e+003, 9.917471e+001
1.025781e+003, 9.929036e+001
1.026264e+003, 9.899430e+001
1.026746e+003, 9.893627e+001
1.027228e+003, 9.919842e+001
1.027710e+003, 9.939830e+001
1.028192e+003, 9.939816e+001
1.028674e+003, 9.932645e+001
1.029156e+003, 9.932249e+001
1.029638e+003, 9.933738e+001
1.030120e+003, 9.912356e+001
1.030603e+003, 9.851881e+001
1.031085e+003, 9.832091e+001
1.031567e+003, 9.869695e+001
1.032049e+003, 9.910767e+001
1.032531e+003, 9.939797e+001
1.033013e+003, 9.961441e+001
1.033495e+003, 9.983104e+001
1.033977e+003, 1.000098e+002
1.034459e+003, 9.994987e+001
1.034942e+003, 9.954847e+001
1.035424e+003, 9.914088e+001
1.035906e+003, 9.861948e+001
1.036388e+003, 9.827785e+001
1.036870e+003, 9.827039e+001
1.037352e+003, 9.842980e+001
1.037834e+003, 9.864232e+001
1.038316e+003, 9.888670e+001
1.038799e+003, 9.903586e+001
1.039281e+003, 9.905046e+001
1.039763e+003, 9.904716e+001
1.040245e+003, 9.896651e+001
1.040727e+003, 9.894451e+001
1.041209e+003, 9.895963e+001
1.041691e+003, 9.910275e+001
1.042173e+003, 9.968257e+001
1.042656e+003, 1.005240e+002
1.043138e+003, 1.006739e+002
1.043620e+003, 9.961000e+001
1.044102e+003, 9.883521e+001
1.044584e+003, 9.849055e+001
1.045066e+003, 9.838062e+001
1.045548e+003, 9.876841e+001
1.046030e+003, 9.910326e+001
1.046512e+003, 9.871064e+001
1.046995e+003, 9.776244e+001
1.047477e+003, 9.710359e+001
1.047959e+003, 9.686276e+001
1.048441e+003, 9.682921e+001
1.048923e+003, 9.717146e+001
1.049405e+003, 9.747485e+001
1.049887e+003, 9.749274e+001
1.050369e+003, 9.745120e+001
1.050851e+003, 9.774345e+001
1.051334e+003, 9.820167e+001
1.051816e+003, 9.804210e+001
1.052298e+003, 9.671349e+001
1.052780e+003, 9.593604e+001
1.053262e+003, 9.656296e+001
1.053744e+003, 9.725970e+001
1.054226e+003, 9.742702e+001
1.054708e+003, 9.735127e+001
1.055191e+003, 9.731310e+001
1.055673e+003, 9.731620e+001
1.056155e+003, 9.725343e+001
1.056637e+003, 9.705760e+001
1.057119e+003, 9.694719e+001
1.057601e+003, 9.707426e+001
1.058083e+003, 9.719727e+001
1.058565e+003, 9.731127e+001
1.059047e+003, 9.727211e+001
1.059530e+003, 9.683322e+001
1.060012e+003, 9.612663e+001
1.060494e+003, 9.550753e+001
1.060976e+003, 9.499287e+001
1.061458e+003, 9.490652e+001
1.061940e+003, 9.586001e+001
1.062422e+003, 9.667222e+001
1.062904e+003, 9.649349e+001
1.063386e+003, 9.605331e+001
1.063869e+003, 9.618965e+001
1.064351e+003, 9.670299e+001
1.064833e+003, 9.684610e+001
1.065315e+003, 9.639452e+001
1.065797e+003, 9.587359e+001
1.066279e+003, 9.523549e+001
1.066761e+003, 9.490286e+001
1.067243e+003, 9.547524e+001
1.067726e+003, 9.615918e+001
1.068208e+003, 9.604542e+001
1.068690e+003, 9.541895e+001
1.069172e+003, 9.513938e+001
1.069654e+003, 9.544086e+001
1.070136e+003, 9.569387e+001
1.070618e+003, 9.559765e+001
1.071100e+003, 9.542099e+001
1.071583e+003, 9.516246e+001
1.072065e+003, 9.501100e+001
1.072547e+003, 9.531860e+001
1.073029e+003, 9.581390e+001
1.073511e+003, 9.586453e+001
1.073993e+003, 9.533279e+001
1.074475e+003, 9.489259e+001
1.074957e+003, 9.493205e+001
1.075439e+003, 9.501522e+001
1.075922e+003, 9.489182e+001
1.076404e+003, 9.474113e+001
1.076886e+003, 9.474333e+001
1.077368e+003, 9.483217e+001
1.077850e+003, 9.483876e+001
1.078332e+003, 9.474378e+001
1.078814e+003, 9.474227e+001
1.079296e+003, 9.510069e+001
1.079779e+003, 9.531561e+001
1.080261e+003, 9.500948e+001
1.080743e+003, 9.459535e+001
1.081225e+003, 9.436567e+001
1.081707e+003, 9.428701e+001
1.082189e+003, 9.426977e+001
1.082671e+003, 9.429857e+001
1.083153e+003, 9.439457e+001
1.083635e+003, 9.459248e+001
1.084118e+003, 9.480953e+001
1.084600e+003, 9.519766e+001
1.085082e+003, 9.539547e+001
1.085564e+003, 9.490786e+001
1.086046e+003, 9.420227e+001
1.086528e+003, 9.393204e+001
1.087010e+003, 9.411526e+001
1.087492e+003, 9.434828e+001
1.087974e+003, 9.452318e+001
1.088457e+003, 9.467661e+001
1.088939e+003, 9.484930e+001
1.089421e+003, 9.497895e+001
1.089903e+003, 9.507142e+001
1.090385e+003, 9.506820e+001
1.090867e+003, 9.485151e+001
1.091349e+003, 9.447749e+001
1.091831e+003, 9.414851e+001
1.092314e+003, 9.391386e+001
1.092796e+003, 9.374612e+001
1.093278e+003, 9.374467e+001
1.093760e+003, 9.367458e+001
1.094242e+003, 9.327915e+001
1.094724e+003, 9.286909e+001
1.095206e+003, 9.277333e+001
1.095688e+003, 9.291160e+001
1.096171e+003, 9.302589e+001
1.096653e+003, 9.306524e+001
1.097135e+003, 9.307413e+001
1.097617e+003, 9.308983e+001
1.098099e+003, 9.304569e+001
1.098581e+003, 9.279357e+001
1.099063e+003, 9.258716e+001
1.099545e+003, 9.271687e+001
1.100027e+003, 9.300799e+001
1.100510e+003, 9.311497e+001
1.100992e+003, 9.298854e+001
1.101474e+003, 9.282288e+001
1.101956e+003, 9.256013e+001
1.102438e+003, 9.241203e+001
1.102920e+003, 9.260420e+001
1.103402e+003, 9.274776e+001
1.103884e+003, 9.242336e+001
1.104366e+003, 9.200432e+001
1.104849e+003, 9.208378e+001
1.105331e+003, 9.266251e+001
1.105813e+003, 9.312264e+001
1.106295e+003, 9.332986e+001
1.106777e+003, 9.348087e+001
1.107259e+003, 9.373524e+001
1.107741e+003, 9.377737e+001
1.108223e+003, 9.327220e+001
1.108706e+003, 9.262566e+001
1.109188e+003, 9.222142e+001
1.109670e+003, 9.205846e+001
1.110152e+003, 9.207974e+001
1.110634e+003, 9.245558e+001
1.111116e+003, 9.262021e+001
1.111598e+003, 9.236134e+001
1.112080e+003, 9.213342e+001
1.112563e+003, 9.203493e+001
1.113045e+003, 9.204678e+001
1.113527e+003, 9.229743e+001
1.114009e+003, 9.261768e+001
1.114491e+003, 9.248707e+001
1.114973e+003, 9.170146e+001
1.115455e+003, 9.135691e+001
1.115937e+003, 9.174039e+001
1.116419e+003, 9.206771e+001
1.116901e+003, 9.220129e+001
1.117384e+003, 9.224399e+001
1.117866e+003, 9.219468e+001
1.118348e+003, 9.214521e+001
1.118830e+003, 9.228143e+001
1.119312e+003, 9.261168e+001
1.119794e+003, 9.276876e+001
1.120276e+003, 9.271855e+001
1.120758e+003, 9.257613e+001
1.121241e+003, 9.235194e+001
1.121723e+003, 9.200324e+001
1.122205e+003, 9.138981e+001
1.122687e+003, 9.085616e+001
1.123169e+003, 9.083679e+001
1.123651e+003, 9.125517e+001
1.124133e+003, 9.170889e+001
1.124615e+003, 9.226446e+001
1.125098e+003, 9.250220e+001
1.125580e+003, 9.231661e+001
1.126062e+003, 9.222894e+001
1.126544e+003, 9.246013e+001
1.127026e+003, 9.264796e+001
1.127508e+003, 9.248156e+001
1.127990e+003, 9.206763e+001
1.128472e+003, 9.161195e+001
1.128954e+003, 9.110580e+001
1.129437e+003, 9.097195e+001
1.129919e+003, 9.124333e+001
1.130401e+003, 9.131117e+001
1.130883e+003, 9.102286e+001
1.131365e+003, 9.084879e+001
1.131847e+003, 9.107886e+001
1.132329e+003, 9.150589e+001
1.132811e+003, 9.182430e+001
1.133293e+003, 9.206728e+001
1.133776e+003, 9.246311e+001
1.134258e+003, 9.296471e+001
1.134740e+003, 9.311047e+001
1.135222e+003, 9.286643e+001
1.135704e+003, 9.249306e+001
1.136186e+003, 9.210149e+001
1.136668e+003, 9.191762e+001
1.137150e+003, 9.223002e+001
1.137633e+003, 9.272485e+001
1.138115e+003, 9.271333e+001
1.138597e+003, 9.237038e+001
1.139079e+003, 9.223753e+001
1.139561e+003, 9.229711e+001
1.140043e+003, 9.234893e+001
1.140525e+003, 9.233044e+001
1.141007e+003, 9.218877e+001
1.141490e+003, 9.186544e+001
1.141972e+003, 9.160088e+001
1.142454e+003, 9.173624e+001
1.142936e+003, 9.208121e+001
1.143418e+003, 9.244454e+001
1.143900e+003, 9.272523e+001
1.144382e+003, 9.267220e+001
1.144864e+003, 9.234401e+001
1.145346e+003, 9.205554e+001
1.145828e+003, 9.192996e+001
1.146311e+003, 9.180888e+001
1.146793e+003, 9.143616e+001
1.147275e+003, 9.116761e+001
1.147757e+003, 9.150365e+001
1.148239e+003, 9.199371e+001
1.148721e+003, 9.204110e+001
1.149203e+003, 9.183756e+001
1.149685e+003, 9.187646e+001
1.150168e+003, 9.222041e+001
1.150650e+003, 9.250806e+001
1.151132e+003, 9.259090e+001
1.151614e+003, 9.256287e+001
1.152096e+003, 9.239684e+001
1.152578e+003, 9.221920e+001
1.153060e+003, 9.206949e+001
1.153542e+003, 9.198994e+001
1.154025e+003, 9.208913e+001
1.154507e+003, 9.229246e+001
1.154989e+003, 9.235133e+001
1.155471e+003, 9.219335e+001
1.155953e+003, 9.200674e+001
1.156435e+003, 9.172511e+001
1.156917e+003, 9.157297e+001
1.157399e+003, 9.171127e+001
1.157881e+003, 9.191255e+001
1.158364e+003, 9.201772e+001
1.158846e+003, 9.208332e+001
1.159328e+003, 9.228775e+001
1.159810e+003, 9.264359e+001
1.160292e+003, 9.260884e+001
1.160774e+003, 9.177827e+001
1.161256e+003, 9.129896e+001
1.161738e+003, 9.144457e+001
1.162220e+003, 9.157328e+001
1.162703e+003, 9.140594e+001
1.163185e+003, 9.119313e+001
1.163667e+003, 9.115891e+001
1.164149e+003, 9.127635e+001
1.164631e+003, 9.147881e+001
1.165113e+003, 9.181127e+001
1.165595e+003, 9.192258e+001
1.166077e+003, 9.173828e+001
1.166560e+003, 9.167370e+001
1.167042e+003, 9.183952e+001
1.167524e+003, 9.202076e+001
1.168006e+003, 9.209163e+001
1.168488e+003, 9.209940e+001
1.168970e+003, 9.211115e+001
1.169452e+003, 9.212151e+001
1.169934e+003, 9.207797e+001
1.170417e+003, 9.199146e+001
1.170899e+003, 9.210286e+001
1.171381e+003, 9.240820e+001
1.171863e+003, 9.242323e+001
1.172345e+003, 9.200043e+001
1.172827e+003, 9.171221e+001
1.173309e+003, 9.206746e+001
1.173791e+003, 9.262541e+001
1.174273e+003, 9.260886e+001
1.174755e+003, 9.225464e+001
1.175238e+003, 9.207842e+001
1.175720e+003, 9.206744e+001
1.176202e+003, 9.219682e+001
1.176684e+003, 9.240463e+001
1.177166e+003, 9.247425e+001
1.177648e+003, 9.231462e+001
1.178130e+003, 9.211216e+001
1.178612e+003, 9.196957e+001
1.179095e+003, 9.192416e+001
1.179577e+003, 9.205303e+001
1.180059e+003, 9.226804e+001
1.180541e+003, 9.247868e+001
1.181023e+003, 9.268210e+001
1.181505e+003, 9.298080e+001
1.181987e+003, 9.332205e+001
1.182469e+003, 9.332600e+001
1.182952e+003, 9.269896e+001
1.183434e+003, 9.211883e+001
1.183916e+003, 9.184969e+001
1.184398e+003, 9.175319e+001
1.184880e+003, 9.188733e+001
1.185362e+003, 9.203911e+001
1.185844e+003, 9.184572e+001
1.186326e+003, 9.155126e+001
1.186808e+003, 9.186089e+001
1.187291e+003, 9.295562e+001
1.187773e+003, 9.363307e+001
1.188255e+003, 9.346880e+001
1.188737e+003, 9.337005e+001
1.189219e+003, 9.357529e+001
1.189701e+003, 9.365667e+001
1.190183e+003, 9.325626e+001
1.190665e+003, 9.286729e+001
1.191147e+003, 9.312251e+001
1.191630e+003, 9.380787e+001
1.192112e+003, 9.397667e+001
1.192594e+003, 9.349317e+001
1.193076e+003, 9.318633e+001
1.193558e+003, 9.309071e+001
1.194040e+003, 9.299354e+001
1.194522e+003, 9.284349e+001
1.195004e+003, 9.270911e+001
1.195487e+003, 9.262870e+001
1.195969e+003, 9.260177e+001
1.196451e+003, 9.264299e+001
1.196933e+003, 9.272160e+001
1.197415e+003, 9.271082e+001
1.197897e+003, 9.262731e+001
1.198379e+003, 9.254272e+001
1.198861e+003, 9.247599e+001
1.199344e+003, 9.250950e+001
1.199826e+003, 9.265740e+001
1.200308e+003, 9.281932e+001
1.200790e+003, 9.292945e+001
1.201272e+003, 9.301313e+001
1.201754e+003, 9.313051e+001
1.202236e+003, 9.321627e+001
1.202718e+003, 9.310352e+001
1.203200e+003, 9.293383e+001
1.203682e+003, 9.299147e+001
1.204165e+003, 9.321265e+001
1.204647e+003, 9.333012e+001
1.205129e+003, 9.327232e+001
1.205611e+003, 9.318731e+001
1.206093e+003, 9.306336e+001
1.206575e+003, 9.307906e+001
1.207057e+003, 9.348530e+001
1.207539e+003, 9.388630e+001
1.208022e+003, 9.397565e+001
1.208504e+003, 9.393481e+001
1.208986e+003, 9.400363e+001
1.209468e+003, 9.415253e+001
1.209950e+003, 9.421772e+001
1.210432e+003, 9.418942e+001
1.210914e+003, 9.404275e+001
1.211396e+003, 9.356935e+001
1.211879e+003, 9.330399e+001
1.212361e+003, 9.341833e+001
1.212843e+003, 9.360298e+001
1.213325e+003, 9.371944e+001
1.213807e+003, 9.381252e+001
1.214289e+003, 9.396136e+001
1.214771e+003, 9.412325e+001
1.215253e+003, 9.403280e+001
1.215735e+003, 9.362566e+001
1.216218e+003, 9.361539e+001
1.216700e+003, 9.405322e+001
1.217182e+003, 9.442764e+001
1.217664e+003, 9.462463e+001
1.218146e+003, 9.460844e+001
1.218628e+003, 9.433872e+001
1.219110e+003, 9.409039e+001
1.219592e+003, 9.424240e+001
1.220074e+003, 9.465313e+001
1.220557e+003, 9.505894e+001
1.221039e+003, 9.542554e+001
1.221521e+003, 9.571329e+001
1.222003e+003, 9.587315e+001
1.222485e+003, 9.566716e+001
1.222967e+003, 9.513741e+001
1.223449e+003, 9.482846e+001
1.223931e+003, 9.507310e+001
1.224414e+003, 9.535015e+001
1.224896e+003, 9.523072e+001
1.225378e+003, 9.500452e+001
1.225860e+003, 9.499282e+001
1.226342e+003, 9.492532e+001
1.226824e+003, 9.426951e+001
1.227306e+003, 9.343151e+001
1.227788e+003, 9.333237e+001
1.228271e+003, 9.403464e+001
1.228753e+003, 9.450129e+001
1.229235e+003, 9.426887e+001
1.229717e+003, 9.424616e+001
1.230199e+003, 9.474759e+001
1.230681e+003, 9.521389e+001
1.231163e+003, 9.549557e+001
1.231645e+003, 9.565742e+001
1.232127e+003, 9.572868e+001
1.232609e+003, 9.572403e+001
1.233092e+003, 9.564514e+001
1.233574e+003, 9.549650e+001
1.234056e+003, 9.554124e+001
1.234538e+003, 9.579202e+001
1.235020e+003, 9.618200e+001
1.235502e+003, 9.672987e+001
1.235984e+003, 9.690841e+001
1.236466e+003, 9.651991e+001
1.236949e+003, 9.619173e+001
1.237431e+003, 9.643024e+001
1.237913e+003, 9.689265e+001
1.238395e+003, 9.693674e+001
1.238877e+003, 9.683249e+001
1.239359e+003, 9.742418e+001
1.239841e+003, 9.832417e+001
1.240323e+003, 9.852956e+001
1.240806e+003, 9.814263e+001
1.241288e+003, 9.784399e+001
1.241770e+003, 9.784268e+001
1.242252e+003, 9.800387e+001
1.242734e+003, 9.832349e+001
1.243216e+003, 9.859824e+001
1.243698e+003, 9.857176e+001
1.244180e+003, 9.859862e+001
1.244662e+003, 9.906271e+001
1.245145e+003, 9.958595e+001
1.245627e+003, 9.972490e+001
1.246109e+003, 9.962247e+001
1.246591e+003, 9.966280e+001
1.247073e+003, 9.988976e+001
1.247555e+003, 1.001048e+002
1.248037e+003, 1.002684e+002
1.248519e+003, 1.004752e+002
