##NAMES=Salammoniac
##RRUFFID=R060521
##IDEAL CHEMISTRY=N^3-^H_4_Cl
##LOCALITY=Tien-Shan Mountains, Tadzhikistan, U.S.S.R
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=White dendritic
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R060521
##MEASURED CHEMISTRY=NH_4_Cl_1.00_ ; N, H not measured but estimated by stoichiometry
713.9721, 122.1553
714.4542, 122.4394
714.9363, 122.3182
715.4185, 122.1283
715.9006, 122.0370
716.3827, 121.9457
716.8648, 121.6323
717.3469, 121.0270
717.8290, 120.6436
718.3112, 120.6812
718.7933, 120.7846
719.2754, 120.8548
719.7575, 120.8470
720.2396, 120.6938
720.7217, 120.3895
721.2039, 120.0213
721.6860, 119.6076
722.1681, 119.2130
722.6502, 119.1810
723.1323, 119.5783
723.6144, 119.7682
724.0966, 119.4858
724.5787, 119.0107
725.0608, 118.6210
725.5429, 118.3153
726.0250, 118.1452
726.5071, 118.1974
726.9893, 118.2853
727.4714, 118.3748
727.9535, 118.4458
728.4356, 118.4650
728.9177, 118.4385
729.3998, 118.4177
729.8820, 118.4501
730.3641, 118.4938
730.8462, 118.4640
731.3283, 118.3609
731.8104, 118.1380
732.2925, 117.7324
732.7747, 117.3243
733.2568, 117.0282
733.7389, 116.8545
734.2210, 116.8219
734.7031, 117.0168
735.1852, 117.2158
735.6674, 117.5634
736.1495, 117.7455
736.6316, 117.4063
737.1137, 116.6727
737.5958, 115.8762
738.0779, 115.1503
738.5601, 114.6716
739.0422, 114.9018
739.5243, 115.7283
740.0064, 116.0120
740.4885, 115.5768
740.9706, 114.9833
741.4528, 114.4802
741.9349, 114.0616
742.4170, 113.6978
742.8991, 113.3292
743.3812, 113.2057
743.8633, 113.6556
744.3455, 114.0363
744.8276, 113.9016
745.3097, 113.5159
745.7918, 113.3411
746.2739, 113.4909
746.7560, 113.6468
747.2382, 113.4404
747.7203, 113.0115
748.2024, 112.8264
748.6845, 112.8926
749.1666, 112.8947
749.6487, 112.7332
750.1309, 112.4514
750.6130, 112.0591
751.0951, 111.5448
751.5772, 111.1730
752.0593, 110.9348
752.5414, 110.8348
753.0236, 111.0368
753.5057, 111.2570
753.9878, 111.1983
754.4699, 110.8947
754.9520, 110.6052
755.4341, 110.4600
755.9163, 110.4282
756.3984, 110.5518
756.8805, 110.7664
757.3626, 110.8304
757.8447, 110.7146
758.3268, 110.2423
758.8090, 109.1377
759.2911, 107.7285
759.7732, 107.1327
760.2553, 108.0672
760.7374, 108.5157
761.2195, 108.1303
761.7017, 107.6648
762.1838, 107.4510
762.6659, 107.4033
763.1480, 107.3448
763.6301, 107.2261
764.1122, 107.1505
764.5944, 107.2922
765.0765, 107.4745
765.5586, 107.3587
766.0407, 106.9931
766.5228, 106.7371
767.0049, 106.7372
767.4871, 106.7512
767.9692, 106.3930
768.4513, 105.6213
768.9334, 105.5167
769.4155, 106.7750
769.8976, 107.5577
770.3798, 107.1012
770.8619, 106.3263
771.3440, 105.9017
771.8261, 105.8158
772.3082, 105.7643
772.7903, 105.6906
773.2725, 105.5546
773.7546, 105.3093
774.2367, 104.9927
774.7188, 104.5789
775.2009, 104.1226
775.6830, 103.9288
776.1652, 104.2384
776.6473, 104.7446
777.1294, 104.6323
777.6115, 103.7572
778.0936, 103.2527
778.5757, 103.3501
779.0579, 103.5301
779.5400, 103.5850
780.0221, 103.5158
780.5042, 103.2891
780.9863, 102.8485
781.4684, 102.5207
781.9506, 102.4227
782.4327, 102.4226
782.9148, 102.5444
783.3969, 102.6654
783.8790, 102.5202
784.3611, 102.0845
784.8433, 101.7266
785.3254, 101.8566
785.8075, 102.2793
786.2896, 102.3700
786.7717, 102.1224
787.2538, 101.9012
787.7360, 101.7081
788.2181, 101.8788
788.7002, 103.0160
789.1823, 104.8832
789.6644, 105.4210
790.1465, 103.3577
790.6286, 101.8615
791.1107, 101.3579
791.5928, 101.3108
792.0750, 101.6753
792.5571, 102.1576
793.0392, 102.2049
793.5213, 101.5793
794.0034, 100.8382
794.4855, 100.3916
794.9677, 100.1935
795.4498, 100.2325
795.9319, 100.4691
796.4140, 100.7120
796.8961, 100.8931
797.3782, 100.9250
797.8604, 100.6337
798.3425, 99.99018
798.8246, 99.72215
799.3067, 100.1329
799.7888, 100.3671
800.2709, 100.0226
800.7531, 99.57524
801.2352, 99.34925
801.7173, 99.33218
802.1994, 99.40029
802.6815, 99.53505
803.1636, 99.72798
803.6458, 100.1312
804.1279, 100.4911
804.6100, 100.4499
805.0921, 100.0617
805.5742, 99.61337
806.0563, 99.25475
806.5385, 99.00987
807.0206, 98.98121
807.5027, 99.14426
807.9848, 99.11567
808.4669, 98.82767
808.9490, 98.63084
809.4312, 98.73312
809.9133, 98.93330
810.3954, 98.90743
810.8775, 98.59792
811.3596, 98.44611
811.8417, 98.72912
812.3239, 98.81676
812.8060, 98.26914
813.2881, 97.64324
813.7702, 97.50216
814.2523, 97.81574
814.7344, 98.17614
815.2166, 98.39638
815.6987, 98.55108
816.1808, 98.78702
816.6629, 98.99500
817.1450, 98.86633
817.6271, 98.40356
818.1093, 97.92673
818.5914, 97.60635
819.0735, 97.44569
819.5556, 97.48494
820.0377, 97.77279
820.5198, 97.96118
821.0020, 98.10498
821.4841, 98.03719
821.9662, 97.40188
822.4483, 96.73138
822.9304, 96.75253
823.4125, 97.43594
823.8947, 97.76437
824.3768, 97.12965
824.8589, 96.59181
825.3410, 96.75986
825.8231, 97.17018
826.3052, 97.31396
826.7874, 97.17207
827.2695, 96.99940
827.7516, 96.94754
828.2337, 96.88190
828.7158, 96.48950
829.1979, 95.90562
829.6801, 95.78726
830.1622, 96.19453
830.6443, 96.49693
831.1264, 96.35082
831.6085, 96.02751
832.0906, 95.98526
832.5728, 96.27788
833.0549, 96.45554
833.5370, 96.46910
834.0191, 96.43169
834.5012, 96.39616
834.9833, 96.30158
835.4655, 96.00039
835.9476, 95.56860
836.4297, 95.37548
836.9118, 95.73450
837.3939, 96.03198
837.8760, 95.87053
838.3582, 95.51112
838.8403, 95.15263
839.3224, 94.88412
839.8045, 94.88631
840.2866, 95.24635
840.7687, 95.70219
841.2509, 95.95860
841.7330, 96.00591
842.2151, 95.67883
842.6972, 94.94273
843.1793, 94.38187
843.6614, 94.19803
844.1436, 94.31319
844.6257, 94.72427
845.1078, 95.41665
845.5899, 95.73409
846.0720, 95.36086
846.5541, 95.06519
847.0363, 94.97043
847.5184, 94.91554
848.0005, 94.84608
848.4826, 94.72865
848.9647, 94.45963
849.4468, 93.93937
849.9290, 93.59898
850.4111, 93.85591
850.8932, 94.25769
851.3753, 94.35232
851.8574, 94.20872
852.3395, 94.02729
852.8217, 93.88245
853.3038, 93.79465
853.7859, 93.80990
854.2680, 93.87785
854.7501, 93.84331
855.2322, 93.70676
855.7144, 93.48775
856.1965, 93.16611
856.6786, 92.86171
857.1607, 92.63508
857.6428, 92.51724
858.1249, 92.63949
858.6071, 93.32872
859.0892, 93.54014
859.5713, 92.88268
860.0534, 92.21725
860.5355, 91.80604
861.0176, 91.57145
861.4998, 91.43523
861.9819, 91.38012
862.4640, 91.33566
862.9461, 91.37322
863.4282, 91.30400
863.9103, 90.80779
864.3925, 90.22655
864.8746, 90.14339
865.3567, 90.50747
865.8388, 90.76474
866.3209, 90.58759
866.8030, 90.19641
867.2852, 89.91911
867.7673, 89.72860
868.2494, 89.46712
868.7315, 89.12411
869.2136, 88.79794
869.6957, 88.54491
870.1779, 88.25918
870.6600, 87.76608
871.1421, 87.06059
871.6242, 86.63668
872.1063, 86.67403
872.5884, 86.67632
873.0705, 86.46939
873.5526, 86.29354
874.0347, 86.32026
874.5168, 86.48588
874.9990, 86.66716
875.4811, 86.94247
875.9632, 86.92488
876.4453, 86.11848
876.9274, 85.31831
877.4095, 85.21748
877.8917, 85.50161
878.3738, 85.62607
878.8559, 85.44780
879.3380, 85.08521
879.8201, 84.53210
880.3022, 83.96331
880.7844, 83.67992
881.2665, 83.62888
881.7486, 83.68768
882.2307, 83.81844
882.7128, 83.77235
883.1949, 83.38148
883.6771, 82.76051
884.1592, 82.07783
884.6413, 81.26147
885.1234, 80.96568
885.6055, 81.43600
886.0876, 81.81862
886.5698, 81.78286
887.0519, 81.56774
887.5340, 81.40210
888.0161, 81.28728
888.4982, 81.23494
888.9803, 81.49262
889.4625, 81.46404
889.9446, 80.85073
890.4267, 80.10422
890.9088, 79.40092
891.3909, 78.84008
891.8730, 78.58360
892.3552, 78.68185
892.8373, 78.87851
893.3194, 79.20255
893.8015, 79.38288
894.2836, 78.91653
894.7657, 78.13943
895.2479, 77.84695
895.7300, 78.13542
896.2121, 78.39520
896.6942, 78.17346
897.1763, 77.64731
897.6584, 77.05273
898.1406, 76.43059
898.6227, 76.29671
899.1048, 76.75471
899.5869, 76.93484
900.0690, 76.33285
900.5511, 75.51665
901.0333, 75.37456
901.5154, 75.95157
901.9975, 76.18208
902.4796, 75.93595
902.9617, 75.58382
903.4438, 75.12528
903.9260, 74.64663
904.4081, 74.10520
904.8902, 73.60024
905.3723, 73.44088
905.8544, 73.85020
906.3365, 74.06094
906.8187, 73.77698
907.3008, 73.35891
907.7829, 72.86106
908.2650, 72.44861
908.7471, 72.40853
909.2292, 72.71752
909.7114, 72.94036
910.1935, 72.76663
910.6756, 72.48479
911.1577, 72.46233
911.6398, 72.51071
912.1219, 72.13619
912.6041, 71.43763
913.0862, 71.12209
913.5683, 71.52552
914.0504, 72.12881
914.5325, 72.24155
915.0146, 71.93858
915.4968, 71.60732
915.9789, 71.24226
916.4610, 71.07341
916.9431, 71.22443
917.4252, 71.24343
917.9073, 70.66465
918.3895, 69.73669
918.8716, 69.41743
919.3537, 70.13939
919.8358, 70.33496
920.3179, 69.49956
920.8000, 68.85600
921.2822, 69.06345
921.7643, 69.58770
922.2464, 69.91463
922.7285, 70.03242
923.2106, 69.97915
923.6927, 69.68541
924.1749, 69.32173
924.6570, 68.85952
925.1391, 68.41330
925.6212, 68.04053
926.1033, 67.76473
926.5854, 67.61581
927.0676, 67.60337
927.5497, 67.69946
928.0318, 68.05718
928.5139, 68.36314
928.9960, 68.23125
929.4781, 67.83366
929.9603, 67.41779
930.4424, 67.08696
930.9245, 67.07964
931.4066, 67.60765
931.8887, 68.18395
932.3708, 67.86765
932.8530, 66.92567
933.3351, 66.50235
933.8172, 66.63393
934.2993, 66.85442
934.7814, 67.00599
935.2635, 67.02437
935.7457, 66.80672
936.2278, 66.41350
936.7099, 66.21310
937.1920, 66.24643
937.6741, 66.30836
938.1563, 66.43332
938.6384, 66.45118
939.1205, 66.21700
939.6026, 65.85868
940.0847, 65.59480
940.5668, 65.43237
941.0490, 65.32628
941.5311, 65.28362
942.0132, 65.28549
942.4953, 65.34190
942.9774, 65.43024
943.4595, 65.56947
943.9417, 65.72330
944.4238, 65.78008
944.9059, 65.66357
945.3880, 65.66238
945.8701, 66.10983
946.3522, 66.46162
946.8344, 66.17698
947.3165, 65.67267
947.7986, 65.62623
948.2807, 66.01641
948.7628, 66.17268
949.2449, 65.65648
949.7271, 64.99320
950.2092, 64.66982
950.6913, 64.53036
951.1734, 64.25275
951.6555, 63.92986
952.1376, 64.01011
952.6198, 64.60697
953.1019, 65.19223
953.5840, 65.22768
954.0661, 64.93437
954.5482, 64.87416
955.0303, 64.99628
955.5124, 64.95794
955.9945, 64.71022
956.4766, 64.32472
956.9587, 63.78793
957.4409, 63.42588
957.9230, 63.86243
958.4051, 65.07752
958.8872, 65.74507
959.3693, 65.80061
959.8514, 65.53352
960.3336, 64.81872
960.8157, 64.23196
961.2978, 64.27205
961.7799, 64.72350
962.2620, 64.98624
962.7441, 65.01702
963.2263, 64.98900
963.7084, 64.72305
964.1905, 64.64449
964.6726, 65.04208
965.1547, 65.52382
965.6368, 65.73810
966.1190, 65.73550
966.6011, 65.78328
967.0832, 65.91227
967.5653, 66.09739
968.0474, 66.28738
968.5295, 66.58228
969.0117, 67.23146
969.4938, 67.91086
969.9759, 68.06211
970.4580, 67.71988
970.9401, 67.65031
971.4222, 68.33851
971.9044, 69.14118
972.3865, 69.60047
972.8686, 70.01081
973.3507, 70.62048
973.8328, 71.45979
974.3149, 72.54591
974.7971, 73.86835
975.2792, 75.31979
975.7613, 76.91598
976.2434, 78.47314
976.7255, 80.00921
977.2076, 81.22956
977.6898, 81.54814
978.1719, 80.90205
978.6540, 79.28265
979.1361, 76.68399
979.6182, 73.83819
980.1003, 71.58742
980.5825, 69.83566
981.0646, 68.34866
981.5467, 67.12535
982.0288, 66.13664
982.5109, 65.38113
982.9930, 64.90884
983.4752, 64.79536
983.9573, 64.79588
984.4394, 64.36539
984.9215, 63.49858
985.4036, 63.12670
985.8857, 63.33227
986.3679, 63.58160
986.8500, 63.78863
987.3321, 63.81612
987.8142, 63.46552
988.2963, 62.93169
988.7784, 62.89830
989.2606, 63.69539
989.7427, 63.76614
990.2248, 62.57820
990.7069, 61.68215
991.1890, 61.51989
991.6711, 61.89378
992.1533, 62.93880
992.6354, 64.43411
993.1175, 65.03040
993.5996, 64.11683
994.0817, 63.40775
994.5638, 62.94176
995.0460, 62.66281
995.5281, 62.61552
996.0102, 62.70031
996.4923, 62.88876
996.9744, 63.13879
997.4565, 63.20103
997.9387, 62.85854
998.4208, 62.60890
998.9029, 62.63213
999.3850, 62.72805
999.8671, 62.77458
1000.349, 62.81329
1000.831, 62.96742
1001.313, 63.22125
1001.796, 63.30631
1002.278, 62.89992
1002.760, 62.62232
1003.242, 62.95446
1003.724, 63.44366
1004.206, 63.74245
1004.688, 63.84022
1005.170, 63.76104
1005.653, 63.53411
1006.135, 63.32344
1006.617, 63.19212
1007.099, 63.17311
1007.581, 63.29935
1008.063, 63.55534
1008.545, 64.02149
1009.027, 64.58791
1009.509, 64.95418
1009.992, 65.02297
1010.474, 64.99857
1010.956, 65.06270
1011.438, 65.13365
1011.920, 65.03528
1012.402, 64.86259
1012.884, 64.85144
1013.366, 65.00234
1013.849, 65.14742
1014.331, 65.21659
1014.813, 65.36551
1015.295, 65.88297
1015.777, 66.51988
1016.259, 66.49992
1016.741, 66.00739
1017.223, 65.98020
1017.705, 66.51316
1018.188, 66.98182
1018.670, 67.06222
1019.152, 66.98541
1019.634, 67.05628
1020.116, 67.24918
1020.598, 67.48878
1021.080, 67.76602
1021.562, 67.79157
1022.044, 67.49582
1022.527, 67.34260
1023.009, 67.61970
1023.491, 68.08312
1023.973, 68.33778
1024.455, 68.39971
1024.937, 68.53233
1025.419, 68.74262
1025.901, 68.96297
1026.384, 69.18392
1026.866, 69.40829
1027.348, 69.64478
1027.830, 69.86106
1028.312, 69.92456
1028.794, 69.80419
1029.276, 70.49411
1029.758, 72.45657
1030.240, 73.55437
1030.723, 73.13130
1031.205, 72.36312
1031.687, 71.90723
1032.169, 71.71893
1032.651, 71.67823
1033.133, 71.74321
1033.615, 72.38283
1034.097, 74.25232
1034.579, 75.21120
1035.062, 74.30271
1035.544, 73.23141
1036.026, 73.09808
1036.508, 73.58202
1036.990, 74.07646
1037.472, 74.64096
1037.954, 74.86890
1038.436, 74.47301
1038.919, 74.19812
1039.401, 74.17983
1039.883, 74.30969
1040.365, 74.56405
1040.847, 74.90581
1041.329, 75.24235
1041.811, 75.55264
1042.293, 75.97825
1042.776, 76.91953
1043.258, 77.42160
1043.740, 76.82249
1044.222, 76.21862
1044.704, 76.42529
1045.186, 77.09221
1045.668, 77.50684
1046.150, 77.57978
1046.632, 77.71372
1047.115, 78.04444
1047.597, 78.31151
1048.079, 78.50666
1048.561, 78.56187
1049.043, 78.23671
1049.525, 77.81087
1050.007, 77.86265
1050.489, 78.50740
1050.971, 78.99196
1051.454, 78.99784
1051.936, 79.05965
1052.418, 79.46166
1052.900, 79.85228
1053.382, 79.86761
1053.864, 79.72887
1054.346, 79.91255
1054.828, 80.49693
1055.311, 80.91216
1055.793, 80.92665
1056.275, 80.85955
1056.757, 80.65276
1057.239, 80.56594
1057.721, 81.05561
1058.203, 81.69124
1058.685, 81.56910
1059.167, 80.58004
1059.650, 80.01460
1060.132, 80.58989
1060.614, 81.25914
1061.096, 81.80775
1061.578, 82.12493
1062.060, 81.91649
1062.542, 81.51991
1063.024, 81.57191
1063.506, 82.12313
1063.989, 82.43382
1064.471, 81.96432
1064.953, 81.59206
1065.435, 81.85390
1065.917, 82.17456
1066.399, 81.99250
1066.881, 81.63220
1067.363, 81.70219
1067.846, 82.23183
1068.328, 82.62289
1068.810, 82.57399
1069.292, 82.48669
1069.774, 82.52789
1070.256, 82.61170
1070.738, 82.76278
1071.220, 82.86504
1071.703, 82.68668
1072.185, 82.26926
1072.667, 82.00461
1073.149, 82.05181
1073.631, 82.23438
1074.113, 82.68694
1074.595, 83.01864
1075.077, 82.79412
1075.559, 82.37105
1076.042, 82.19473
1076.524, 82.30772
1077.006, 82.60120
1077.488, 83.18057
1077.970, 83.47591
1078.452, 82.86194
1078.934, 82.27095
1079.416, 82.56509
1079.898, 83.08001
1080.380, 82.93370
1080.863, 82.22119
1081.345, 81.57304
1081.827, 81.13596
1082.309, 81.01732
1082.791, 81.58640
1083.273, 82.11396
1083.755, 82.04153
1084.237, 81.78075
1084.720, 81.83450
1085.202, 82.09505
1085.684, 82.12128
1086.166, 81.77022
1086.648, 81.46950
1087.130, 81.47156
1087.612, 81.47951
1088.094, 81.28758
1088.577, 81.07373
1089.059, 81.12366
1089.541, 81.25089
1090.023, 80.91501
1090.505, 80.00127
1090.987, 79.52644
1091.469, 80.40844
1091.951, 81.08885
1092.433, 80.70923
1092.916, 80.05874
1093.398, 79.65433
1093.880, 79.47449
1094.362, 79.43491
1094.844, 79.50840
1095.326, 79.56656
1095.808, 79.64987
1096.290, 79.59255
1096.772, 79.11744
1097.255, 78.72478
1097.737, 78.88290
1098.219, 79.22274
1098.701, 79.22787
1099.183, 78.89022
1099.665, 78.54759
1100.147, 78.24757
1100.629, 78.00773
1101.112, 77.82925
1101.594, 77.71680
1102.076, 77.76098
1102.558, 77.80383
1103.040, 77.60995
1103.522, 77.26341
1104.004, 77.14629
1104.486, 77.46317
1104.969, 77.52818
1105.451, 76.96005
1105.933, 76.46073
1106.415, 76.34256
1106.897, 76.32425
1107.379, 76.13117
1107.861, 75.86594
1108.343, 75.84557
1108.825, 76.17582
1109.307, 76.26710
1109.790, 75.62470
1110.272, 75.37160
1110.754, 76.41784
1111.236, 77.19101
1111.718, 76.45704
1112.200, 74.98196
1112.682, 73.96962
1113.164, 73.44731
1113.647, 73.16708
1114.129, 73.35658
1114.611, 73.41092
1115.093, 73.20401
1115.575, 72.97408
1116.057, 72.79958
1116.539, 72.67564
1117.021, 72.65317
1117.504, 72.69157
1117.986, 72.47198
1118.468, 71.80122
1118.950, 71.33880
1119.432, 71.16079
1119.914, 71.05314
1120.396, 70.96546
1120.878, 70.90134
1121.360, 70.88403
1121.843, 70.87648
1122.325, 70.74879
1122.807, 70.45066
1123.289, 70.38967
1123.771, 70.73300
1124.253, 70.69451
1124.735, 69.96864
1125.217, 69.25986
1125.699, 69.03194
1126.182, 69.04922
1126.664, 68.90430
1127.146, 68.61216
1127.628, 68.47269
1128.110, 68.51380
1128.592, 68.46399
1129.074, 68.28809
1129.556, 67.99235
1130.039, 67.55116
1130.521, 67.17342
1131.003, 67.13042
1131.485, 67.29366
1131.967, 67.21793
1132.449, 66.91132
1132.931, 66.44862
1133.413, 65.84309
1133.896, 65.45563
1134.378, 65.39615
1134.860, 65.63802
1135.342, 66.21330
1135.824, 66.80092
1136.306, 66.75368
1136.788, 66.22777
1137.270, 65.76347
1137.752, 65.38059
1138.234, 65.12724
1138.717, 65.00565
1139.199, 64.99868
1139.681, 65.09805
1140.163, 65.15170
1140.645, 64.96505
1141.127, 64.64163
1141.609, 64.38091
1142.091, 64.12781
1142.574, 63.63309
1143.056, 63.03122
1143.538, 62.90024
1144.020, 63.35705
1144.502, 63.75081
1144.984, 63.57764
1145.466, 63.25883
1145.948, 63.17747
1146.431, 63.25252
1146.913, 63.52724
1147.395, 63.81277
1147.877, 63.73450
1148.359, 63.31433
1148.841, 62.89242
1149.323, 62.58061
1149.805, 62.47255
1150.287, 62.81891
1150.770, 63.17231
1151.252, 63.26440
1151.734, 63.14856
1152.216, 62.71338
1152.698, 62.18020
1153.180, 62.08358
1153.662, 62.53162
1154.144, 62.78041
1154.626, 62.47169
1155.109, 62.08105
1155.591, 61.66640
1156.073, 61.32682
1156.555, 61.03654
1157.037, 60.91183
1157.519, 61.28104
1158.001, 62.02078
1158.483, 62.21828
1158.966, 61.40813
1159.448, 60.87477
1159.930, 60.83493
1160.412, 60.89514
1160.894, 61.13455
1161.376, 61.22253
1161.858, 60.71692
1162.340, 60.00139
1162.822, 59.96666
1163.305, 60.69975
1163.787, 61.20254
1164.269, 61.55199
1164.751, 61.35241
1165.233, 60.26437
1165.715, 59.49690
1166.197, 59.70577
1166.679, 60.26686
1167.161, 60.46266
1167.644, 60.37152
1168.126, 60.29218
1168.608, 60.22188
1169.090, 60.30005
1169.572, 60.54137
1170.054, 60.49801
1170.536, 60.03673
1171.018, 59.84208
1171.500, 60.43378
1171.983, 61.20953
1172.465, 61.15545
1172.947, 60.51474
1173.429, 59.96801
1173.911, 59.56523
1174.393, 59.60972
1174.875, 60.02496
1175.357, 60.25740
1175.840, 60.10882
1176.322, 59.86809
1176.804, 59.73527
1177.286, 59.71569
1177.768, 59.94061
1178.250, 60.19115
1178.732, 60.07053
1179.214, 59.75534
1179.697, 59.65569
1180.179, 59.77718
1180.661, 59.81641
1181.143, 59.64297
1181.625, 59.41901
1182.107, 59.13454
1182.589, 58.96331
1183.071, 58.97348
1183.553, 59.19306
1184.036, 59.90316
1184.518, 60.72925
1185.000, 60.92825
1185.482, 60.43083
1185.964, 60.03679
1186.446, 60.04889
1186.928, 59.97880
1187.410, 59.50047
1187.892, 59.23082
1188.375, 59.62433
1188.857, 60.17533
1189.339, 60.48589
1189.821, 60.56559
1190.303, 60.38982
1190.785, 59.86997
1191.267, 59.64083
1191.749, 59.84275
1192.232, 59.92426
1192.714, 59.72892
1193.196, 59.63282
1193.678, 59.87579
1194.160, 60.14254
1194.642, 60.00977
1195.124, 59.62383
1195.606, 59.60894
1196.089, 59.94547
1196.571, 60.09695
1197.053, 60.04795
1197.535, 60.04361
1198.017, 60.13963
1198.499, 60.16051
1198.981, 59.99001
1199.463, 59.79935
1199.945, 59.77280
1200.427, 59.91870
1200.910, 60.38314
1201.392, 60.98137
1201.874, 61.38787
1202.356, 61.53148
1202.838, 61.24940
1203.320, 60.57494
1203.802, 59.99587
1204.284, 59.77027
1204.767, 59.80002
1205.249, 60.30995
1205.731, 60.72483
1206.213, 60.36842
1206.695, 59.78334
1207.177, 59.62742
1207.659, 59.83434
1208.141, 60.05727
1208.624, 60.23095
1209.106, 60.37361
1209.588, 60.46039
1210.070, 60.55914
1210.552, 60.68471
1211.034, 60.82602
1211.516, 61.05301
1211.998, 61.22523
1212.480, 61.15541
1212.963, 60.92075
1213.445, 60.81899
1213.927, 60.87402
1214.409, 60.95413
1214.891, 61.09434
1215.373, 61.09008
1215.855, 60.85769
1216.337, 60.70404
1216.819, 60.79901
1217.302, 61.01923
1217.784, 61.24150
1218.266, 61.42437
1218.748, 61.38298
1219.230, 61.18069
1219.712, 61.14328
1220.194, 61.26144
1220.676, 61.36180
1221.159, 61.42369
1221.641, 61.64158
1222.123, 62.13218
1222.605, 62.52745
1223.087, 62.32259
1223.569, 61.96260
1224.051, 61.89573
1224.533, 62.03034
1225.016, 62.44138
1225.498, 62.87078
1225.980, 62.69830
1226.462, 61.98081
1226.944, 61.69602
1227.426, 62.37992
1227.908, 62.93297
1228.390, 62.68778
1228.872, 62.61613
1229.354, 63.44823
1229.837, 64.29526
1230.319, 64.40157
1230.801, 64.06711
1231.283, 63.80325
1231.765, 63.61378
1232.247, 63.67609
1232.729, 64.21010
1233.211, 64.23327
1233.694, 63.41883
1234.176, 63.19676
1234.658, 64.14221
1235.140, 65.13646
1235.622, 65.38470
1236.104, 65.14481
1236.586, 64.70942
1237.068, 64.24013
1237.551, 64.59528
1238.033, 65.53469
1238.515, 65.96443
1238.997, 65.87316
1239.479, 65.81940
1239.961, 65.95854
1240.443, 66.07472
1240.925, 66.03183
1241.407, 65.91805
1241.890, 65.65805
1242.372, 65.53578
1242.854, 66.07317
1243.336, 66.72170
1243.818, 66.68944
1244.300, 66.25696
1244.782, 66.14494
1245.264, 66.45810
1245.746, 66.80600
1246.229, 67.19319
1246.711, 67.41215
1247.193, 67.20960
1247.675, 67.13174
1248.157, 67.44408
1248.639, 67.84853
1249.121, 68.21242
1249.603, 68.45590
1250.085, 68.39425
1250.568, 68.05372
1251.050, 67.89854
1251.532, 67.93889
1252.014, 68.05370
1252.496, 68.23415
1252.978, 68.52414
1253.460, 68.93571
1253.942, 69.26559
1254.425, 69.37581
1254.907, 69.30169
1255.389, 68.86183
1255.871, 68.44409
1256.353, 68.95878
1256.835, 69.94084
1257.317, 70.63691
1257.799, 70.98370
1258.281, 70.91270
1258.764, 70.55205
1259.246, 70.60692
1259.728, 71.53425
1260.210, 72.29906
1260.692, 72.31928
1261.174, 72.19739
1261.656, 72.08887
1262.138, 72.08049
1262.620, 72.13852
1263.103, 72.39527
1263.585, 73.25486
1264.067, 74.57124
1264.549, 75.02503
1265.031, 74.20545
1265.513, 73.95618
1265.995, 74.42416
1266.477, 74.82403
1266.960, 74.95619
1267.442, 75.23325
1267.924, 75.91919
1268.406, 76.52145
1268.888, 76.35256
1269.370, 75.87745
1269.852, 76.35009
1270.334, 77.30026
1270.817, 77.41728
1271.299, 76.99280
1271.781, 77.02595
1272.263, 77.56609
1272.745, 77.99299
1273.227, 78.06962
1273.709, 78.22382
1274.191, 78.84952
1274.673, 79.42610
1275.156, 79.57320
1275.638, 79.72486
1276.120, 80.29014
1276.602, 80.92543
1277.084, 81.13848
1277.566, 81.09486
1278.048, 81.39810
1278.530, 82.10826
1279.012, 82.60605
1279.495, 82.79174
1279.977, 83.14365
1280.459, 83.77480
1280.941, 84.22318
1281.423, 84.29977
1281.905, 84.32642
1282.387, 84.53977
1282.869, 84.97001
1283.352, 85.84618
1283.834, 86.87016
1284.316, 87.39394
1284.798, 87.42187
##END=



