##NAMES=Salammoniac
##RRUFFID=R061022
##IDEAL CHEMISTRY=N^3-^H_4_Cl
##LOCALITY=Schoeller mine, Kladno, Bohemia, Czech Republic
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=A crust of colorless tabular crystals
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R061022
##MEASURED CHEMISTRY=NH_4_Cl_1.00_ ; N, H not measured but estimated by stoichiometry
711.3597, 276.9468
711.8418, 277.0858
712.3239, 276.8959
712.8060, 276.3891
713.2881, 276.0452
713.7703, 276.3498
714.2524, 276.9901
714.7345, 276.9131
715.2166, 276.0021
715.6987, 275.3755
716.1808, 275.3761
716.6630, 275.5859
717.1451, 275.7704
717.6272, 275.8731
718.1093, 275.6092
718.5914, 274.4721
719.0735, 273.5875
719.5557, 273.5338
720.0378, 273.7906
720.5199, 273.8894
721.0020, 273.7545
721.4841, 273.4248
721.9662, 272.8973
722.4484, 272.3216
722.9305, 272.0599
723.4126, 272.1471
723.8947, 272.1625
724.3768, 272.1137
724.8589, 271.8740
725.3411, 271.0955
725.8232, 270.1193
726.3053, 269.8033
726.7874, 270.5302
727.2695, 271.0782
727.7516, 270.8740
728.2338, 270.5156
728.7159, 270.6399
729.1980, 271.0540
729.6801, 271.0789
730.1622, 270.3990
730.6443, 269.5302
731.1265, 269.3624
731.6086, 269.8985
732.0907, 269.7987
732.5728, 268.6841
733.0549, 267.9540
733.5370, 268.6710
734.0192, 269.8620
734.5013, 269.8739
734.9834, 268.5268
735.4655, 267.5191
735.9476, 267.4311
736.4297, 267.5470
736.9119, 267.6140
737.3940, 267.5130
737.8761, 266.9204
738.3582, 265.8369
738.8403, 264.9550
739.3224, 265.0865
739.8046, 265.9727
740.2867, 266.4096
740.7688, 266.3848
741.2509, 265.9413
741.7330, 264.8152
742.2151, 263.6481
742.6973, 263.2702
743.1794, 263.5557
743.6615, 263.4621
744.1436, 262.3818
744.6257, 261.5620
745.1078, 261.6747
745.5900, 262.0988
746.0721, 262.2146
746.5542, 261.9709
747.0363, 261.5738
747.5184, 261.1018
748.0005, 260.7284
748.4827, 260.9579
748.9648, 261.7720
749.4469, 261.9915
749.9290, 261.2834
750.4111, 260.5139
750.8932, 260.2513
751.3754, 260.3557
751.8575, 260.3992
752.3396, 260.3579
752.8217, 260.3079
753.3038, 260.3642
753.7859, 260.3072
754.2681, 259.8993
754.7502, 259.2997
755.2323, 258.8416
755.7144, 258.6352
756.1965, 258.4184
756.6786, 257.8151
757.1608, 256.9761
757.6429, 256.4881
758.1250, 256.3833
758.6071, 256.1635
759.0892, 255.5838
759.5714, 254.9259
760.0535, 254.5649
760.5356, 254.5273
761.0177, 254.6088
761.4998, 255.0309
761.9819, 255.2877
762.4641, 255.1360
762.9462, 254.8443
763.4283, 254.7186
763.9104, 254.7307
764.3925, 254.5603
764.8746, 253.9289
765.3568, 253.1638
765.8389, 252.6613
766.3210, 252.3950
766.8031, 252.3670
767.2852, 252.5839
767.7673, 252.6775
768.2495, 252.3432
768.7316, 251.7092
769.2137, 251.2567
769.6958, 251.2105
770.1779, 250.9137
770.6600, 249.8154
771.1422, 249.0474
771.6243, 249.4604
772.1064, 250.4158
772.5885, 250.8486
773.0706, 250.4747
773.5527, 249.9594
774.0349, 249.6243
774.5170, 249.4554
774.9991, 249.5938
775.4812, 249.9017
775.9633, 249.8535
776.4454, 249.2558
776.9276, 248.4733
777.4097, 247.9436
777.8918, 247.6613
778.3739, 247.4313
778.8560, 247.1705
779.3381, 247.1525
779.8203, 247.7620
780.3024, 248.3592
780.7845, 248.4195
781.2666, 248.0115
781.7487, 247.4971
782.2308, 246.7226
782.7130, 246.1754
783.1951, 246.3596
783.6772, 246.7279
784.1593, 246.5478
784.6414, 245.8897
785.1235, 245.3485
785.6057, 245.2625
786.0878, 245.4483
786.5699, 245.6160
787.0520, 245.7663
787.5341, 245.9892
788.0162, 246.3675
788.4984, 246.5088
788.9805, 246.1257
789.4626, 245.4687
789.9447, 244.9209
790.4268, 244.4347
790.9089, 244.3047
791.3911, 245.0508
791.8732, 245.5737
792.3553, 245.2381
792.8374, 244.5450
793.3195, 244.0093
793.8016, 243.7512
794.2838, 243.7413
794.7659, 244.1611
795.2480, 244.5606
795.7301, 244.0506
796.2122, 242.8681
796.6943, 242.1029
797.1765, 241.9756
797.6586, 242.0180
798.1407, 241.8782
798.6228, 241.6389
799.1049, 241.6130
799.5870, 241.9790
800.0692, 242.1781
800.5513, 241.8726
801.0334, 241.7530
801.5155, 242.3789
801.9976, 243.2362
802.4797, 243.5019
802.9619, 242.9946
803.4440, 242.5175
803.9261, 242.6352
804.4082, 242.8126
804.8903, 242.4834
805.3724, 241.8296
805.8546, 241.3021
806.3367, 241.0153
806.8188, 240.7055
807.3009, 240.0660
807.7830, 239.2552
808.2651, 238.9693
808.7473, 239.2953
809.2294, 239.5338
809.7115, 239.4893
810.1936, 239.4661
810.6757, 239.7620
811.1578, 240.2661
811.6400, 240.5322
812.1221, 240.4557
812.6042, 240.3640
813.0863, 240.3336
813.5684, 240.2705
814.0505, 240.2261
814.5327, 240.0699
815.0148, 239.4845
815.4969, 238.4081
815.9790, 237.4118
816.4611, 236.9541
816.9432, 236.9211
817.4254, 237.2742
817.9075, 237.9083
818.3896, 238.2786
818.8717, 238.2229
819.3538, 237.9163
819.8359, 237.4964
820.3181, 236.9941
820.8002, 236.6164
821.2823, 236.2985
821.7644, 236.2639
822.2465, 236.8995
822.7286, 237.4392
823.2108, 237.3732
823.6929, 236.9415
824.1750, 236.6318
824.6571, 236.5499
825.1392, 236.4658
825.6213, 236.2095
826.1035, 235.9929
826.5856, 236.0977
827.0677, 236.3471
827.5498, 236.3317
828.0319, 235.9605
828.5140, 235.6097
828.9962, 235.7043
829.4783, 236.0347
829.9604, 235.9348
830.4425, 235.4181
830.9246, 235.0408
831.4067, 234.9358
831.8889, 234.9700
832.3710, 235.0899
832.8531, 235.2354
833.3352, 235.1213
833.8173, 234.3027
834.2994, 233.9921
834.7816, 234.7403
835.2637, 235.3664
835.7458, 235.1936
836.2279, 234.6348
836.7100, 234.3990
837.1921, 234.6339
837.6743, 234.6096
838.1564, 233.6105
838.6385, 232.5011
839.1206, 232.0993
839.6027, 232.1793
840.0848, 232.2933
840.5670, 232.3246
841.0491, 232.3534
841.5312, 232.4718
842.0133, 232.5628
842.4954, 232.1969
842.9775, 231.3546
843.4597, 231.0104
843.9418, 231.4111
844.4239, 231.8426
844.9060, 231.8261
845.3881, 231.6078
845.8702, 231.7980
846.3524, 232.7488
846.8345, 233.0061
847.3166, 231.8646
847.7987, 230.9098
848.2808, 230.7038
848.7629, 230.9046
849.2451, 231.3022
849.7272, 231.7748
850.2093, 231.9334
850.6914, 231.4486
851.1735, 230.7978
851.6556, 230.2967
852.1378, 229.9330
852.6199, 229.7062
853.1020, 229.5985
853.5841, 229.6085
854.0662, 229.7520
854.5483, 229.7744
855.0305, 229.0556
855.5126, 227.6560
855.9947, 227.0907
856.4768, 227.5793
856.9589, 227.8191
857.4410, 227.1726
857.9232, 226.3645
858.4053, 226.3144
858.8874, 227.0328
859.3695, 227.4502
859.8516, 227.3315
860.3337, 227.2510
860.8159, 227.6072
861.2980, 227.7140
861.7801, 226.7518
862.2622, 225.2462
862.7443, 224.4425
863.2264, 224.7924
863.7086, 225.2773
864.1907, 225.4298
864.6728, 225.2924
865.1549, 224.7602
865.6370, 224.0022
866.1191, 223.3340
866.6013, 222.8720
867.0834, 222.7331
867.5655, 223.1266
868.0476, 223.7959
868.5297, 223.9309
869.0118, 223.5359
869.4940, 223.2902
869.9761, 223.3470
870.4582, 223.3702
870.9403, 223.1670
871.4224, 222.7367
871.9045, 222.0366
872.3867, 220.8592
872.8688, 220.0350
873.3509, 219.7489
873.8330, 219.6053
874.3151, 219.7028
874.7972, 219.7551
875.2794, 219.3355
875.7615, 218.5126
876.2436, 218.0149
876.7257, 218.5312
877.2078, 218.8430
877.6899, 217.9548
878.1721, 216.7675
878.6542, 216.2981
879.1363, 216.4884
879.6184, 216.8535
880.1005, 217.1823
880.5826, 217.3368
881.0648, 217.0740
881.5469, 216.5269
882.0290, 216.1472
882.5111, 215.9010
882.9932, 215.2026
883.4753, 213.8141
883.9575, 212.7073
884.4396, 212.9574
884.9217, 214.2080
885.4038, 214.5028
885.8859, 213.3928
886.3680, 212.7113
886.8502, 212.9667
887.3323, 213.1564
887.8144, 212.6089
888.2965, 211.7005
888.7786, 211.0067
889.2607, 210.5282
889.7429, 210.3431
890.2250, 210.6942
890.7071, 211.0633
891.1892, 211.4631
891.6713, 211.6199
892.1534, 211.0842
892.6356, 210.0139
893.1177, 209.0936
893.5998, 208.6344
894.0819, 208.4536
894.5640, 208.6672
895.0461, 208.9061
895.5283, 208.3765
896.0104, 207.2853
896.4925, 206.6209
896.9746, 206.7456
897.4567, 207.0892
897.9388, 206.9899
898.4210, 206.5778
898.9031, 206.4880
899.3852, 206.7417
899.8673, 206.7133
900.3494, 206.1960
900.8315, 205.7296
901.3137, 205.7639
901.7958, 206.0768
902.2779, 206.0259
902.7600, 205.4456
903.2421, 204.9695
903.7242, 204.6463
904.2064, 204.3662
904.6885, 204.1272
905.1706, 203.8932
905.6527, 203.6669
906.1348, 203.4281
906.6169, 203.0405
907.0991, 202.1890
907.5812, 201.5662
908.0633, 201.5795
908.5454, 201.8048
909.0275, 201.9362
909.5096, 201.9523
909.9918, 201.8676
910.4739, 201.6913
910.9560, 201.5734
911.4381, 201.8153
911.9202, 202.0757
912.4023, 201.7205
912.8845, 200.9665
913.3666, 200.4733
913.8487, 200.3575
914.3308, 200.2459
914.8129, 199.8495
915.2950, 199.3869
915.7772, 199.4773
916.2593, 200.1069
916.7414, 199.9875
917.2235, 198.8779
917.7056, 198.1927
918.1877, 198.6991
918.6699, 199.4065
919.1520, 198.9385
919.6341, 197.3452
920.1162, 196.7678
920.5983, 198.1198
921.0804, 198.8662
921.5626, 198.4683
922.0447, 197.6707
922.5268, 196.4642
923.0089, 195.2510
923.4910, 194.7998
923.9731, 195.2951
924.4553, 195.8222
924.9374, 196.4927
925.4195, 196.7533
925.9016, 195.8002
926.3837, 194.6589
926.8658, 194.6899
927.3480, 195.6795
927.8301, 196.1885
928.3122, 195.4276
928.7943, 194.5315
929.2764, 194.4554
929.7585, 194.8497
930.2407, 195.4628
930.7228, 196.0768
931.2049, 196.1141
931.6870, 195.4415
932.1691, 194.5870
932.6512, 193.9824
933.1334, 193.6325
933.6155, 193.5935
934.0976, 193.8405
934.5797, 194.2728
935.0618, 194.8973
935.5439, 195.1368
936.0261, 194.6153
936.5082, 193.7699
936.9903, 193.3440
937.4724, 193.3668
937.9545, 193.1281
938.4366, 192.4815
938.9188, 191.9785
939.4009, 191.7402
939.8830, 191.6864
940.3651, 191.8357
940.8472, 192.1135
941.3293, 192.2573
941.8115, 192.2357
942.2936, 192.1690
942.7757, 192.1730
943.2578, 192.0002
943.7399, 191.2412
944.2220, 190.4803
944.7042, 190.5931
945.1863, 191.4002
945.6684, 191.5284
946.1505, 189.9347
946.6326, 188.6837
947.1147, 189.0500
947.5969, 189.9260
948.0790, 190.5707
948.5611, 190.8626
949.0432, 190.6375
949.5253, 189.9157
950.0074, 189.2593
950.4896, 189.0308
950.9717, 189.1502
951.4538, 189.8442
951.9359, 190.7084
952.4180, 190.7263
952.9001, 189.9397
953.3823, 189.2714
953.8644, 189.1887
954.3465, 189.3419
954.8286, 189.2084
955.3107, 188.8965
955.7928, 188.9730
956.2750, 189.4149
956.7571, 189.7874
957.2392, 190.0080
957.7213, 189.8284
958.2034, 188.9488
958.6855, 187.7908
959.1677, 187.5744
959.6498, 188.5705
960.1319, 188.9451
960.6140, 188.4517
961.0961, 188.0471
961.5782, 188.1321
962.0604, 188.3141
962.5425, 188.1588
963.0246, 187.7248
963.5067, 187.4673
963.9888, 187.5408
964.4709, 187.5406
964.9531, 187.6140
965.4352, 187.4392
965.9173, 186.4459
966.3994, 185.3906
966.8815, 185.3084
967.3636, 186.2200
967.8458, 187.0632
968.3279, 187.9165
968.8100, 188.2797
969.2921, 187.6088
969.7742, 186.7500
970.2563, 186.2984
970.7385, 186.1776
971.2206, 186.1541
971.7027, 186.1680
972.1848, 186.2227
972.6669, 186.4461
973.1490, 186.5794
973.6312, 186.2117
974.1133, 185.7454
974.5954, 185.9228
975.0775, 186.5566
975.5596, 186.6931
976.0417, 185.8876
976.5239, 185.0868
977.0060, 185.4919
977.4881, 186.3747
977.9702, 186.4205
978.4523, 185.8681
978.9344, 185.4312
979.4166, 185.2783
979.8987, 185.4074
980.3808, 185.8543
980.8629, 186.3115
981.3450, 186.1224
981.8271, 185.4494
982.3093, 185.2946
982.7914, 185.6553
983.2735, 185.8142
983.7556, 185.5511
984.2377, 185.1298
984.7198, 184.7568
985.2020, 184.4492
985.6841, 184.2598
986.1662, 184.1926
986.6483, 184.2241
987.1304, 184.3803
987.6125, 184.5199
988.0947, 184.5714
988.5768, 184.6332
989.0589, 184.8541
989.5410, 185.1874
990.0231, 185.2479
990.5052, 184.8507
990.9874, 184.6068
991.4695, 184.5015
991.9516, 184.6376
992.4337, 185.4373
992.9158, 186.2387
993.3979, 185.9804
993.8801, 184.6687
994.3622, 183.9143
994.8443, 184.1246
995.3264, 184.3134
995.8085, 184.2577
996.2906, 184.2751
996.7728, 184.6878
997.2549, 185.2112
997.7370, 185.4262
998.2191, 185.2874
998.7012, 184.9807
999.1833, 184.2588
999.6655, 183.7630
1000.148, 183.8469
1000.630, 184.1311
1001.112, 184.3799
1001.594, 184.5667
1002.076, 184.6757
1002.558, 184.7041
1003.040, 184.8077
1003.522, 185.1631
1004.005, 185.5051
1004.487, 185.6976
1004.969, 185.7530
1005.451, 185.5868
1005.933, 185.3138
1006.415, 185.2479
1006.897, 185.5020
1007.379, 185.7291
1007.861, 185.6178
1008.344, 185.3840
1008.826, 185.1875
1009.308, 185.0763
1009.790, 185.1948
1010.272, 185.4907
1010.754, 185.7276
1011.236, 185.7955
1011.718, 185.7376
1012.201, 185.4291
1012.683, 185.1269
1013.165, 185.4914
1013.647, 186.2437
1014.129, 186.5415
1014.611, 186.2703
1015.093, 185.7236
1015.575, 185.0415
1016.057, 184.6059
1016.540, 185.2477
1017.022, 186.5529
1017.504, 186.9401
1017.986, 186.5505
1018.468, 186.4617
1018.950, 186.8955
1019.432, 187.2978
1019.914, 187.2794
1020.396, 187.0889
1020.879, 187.2183
1021.361, 187.6285
1021.843, 187.8613
1022.325, 187.9135
1022.807, 187.8909
1023.289, 187.8072
1023.771, 187.7723
1024.253, 187.8554
1024.735, 188.0794
1025.218, 188.5856
1025.700, 189.4185
1026.182, 189.6898
1026.664, 189.2595
1027.146, 189.0469
1027.628, 189.2555
1028.110, 189.9457
1028.592, 191.3486
1029.075, 193.0403
1029.557, 193.8383
1030.039, 193.5964
1030.521, 193.2071
1031.003, 192.5308
1031.485, 192.1073
1031.967, 192.0917
1032.449, 192.3794
1032.932, 192.9986
1033.414, 193.7912
1033.896, 194.2578
1034.378, 194.3794
1034.860, 194.2217
1035.342, 193.6723
1035.824, 193.0313
1036.306, 192.0766
1036.788, 191.4415
1037.271, 191.7070
1037.753, 192.7052
1038.235, 193.9746
1038.717, 195.9728
1039.199, 196.9570
1039.681, 196.1864
1040.163, 195.4730
1040.645, 195.2220
1041.127, 195.2472
1041.610, 195.5904
1042.092, 196.0833
1042.574, 196.1424
1043.056, 195.4972
1043.538, 195.1553
1044.020, 195.4655
1044.502, 195.6789
1044.984, 195.3972
1045.467, 195.1027
1045.949, 195.2807
1046.431, 195.7632
1046.913, 196.0170
1047.395, 195.9438
1047.877, 195.8201
1048.359, 195.4640
1048.841, 195.3403
1049.323, 195.7079
1049.806, 196.2827
1050.288, 196.9494
1050.770, 197.6073
1051.252, 198.0280
1051.734, 198.1557
1052.216, 198.1589
1052.698, 198.0388
1053.180, 197.8446
1053.662, 197.5408
1054.145, 197.2176
1054.627, 196.7952
1055.109, 196.4455
1055.591, 196.6594
1056.073, 197.6579
1056.555, 198.4004
1057.037, 198.3339
1057.519, 198.2846
1058.002, 198.7178
1058.484, 199.2211
1058.966, 199.4904
1059.448, 199.5082
1059.930, 199.2635
1060.412, 198.7200
1060.894, 198.2783
1061.376, 198.0212
1061.859, 197.9661
1062.341, 198.2908
1062.823, 198.6691
1063.305, 198.7439
1063.787, 198.6629
1064.269, 198.8964
1064.751, 199.5637
1065.233, 199.7775
1065.715, 198.8582
1066.198, 197.8349
1066.680, 196.8029
1067.162, 196.2374
1067.644, 196.9298
1068.126, 198.2685
1068.608, 199.1258
1069.090, 199.2697
1069.572, 199.0404
1070.054, 198.1055
1070.537, 197.4471
1071.019, 197.9905
1071.501, 198.5838
1071.983, 197.9206
1072.465, 196.7265
1072.947, 196.4954
1073.429, 197.4018
1073.911, 198.0490
1074.394, 197.6517
1074.876, 197.1717
1075.358, 197.0179
1075.840, 197.0114
1076.322, 197.0683
1076.804, 197.1437
1077.286, 197.1808
1077.768, 197.1799
1078.250, 197.2079
1078.733, 197.3058
1079.215, 197.4099
1079.697, 197.6413
1080.179, 197.7118
1080.661, 197.2359
1081.143, 196.5606
1081.625, 196.1873
1082.107, 196.1301
1082.590, 196.0501
1083.072, 195.7723
1083.554, 195.6126
1084.036, 195.7944
1084.518, 196.0539
1085.000, 196.3227
1085.482, 196.4921
1085.964, 196.2663
1086.447, 195.8205
1086.929, 195.8815
1087.411, 196.8417
1087.893, 197.5680
1088.375, 197.5443
1088.857, 197.2099
1089.339, 196.6658
1089.821, 196.0678
1090.303, 195.6143
1090.786, 195.2271
1091.268, 194.5858
1091.750, 193.5474
1092.232, 192.8254
1092.714, 192.8796
1093.196, 193.0690
1093.678, 193.2687
1094.160, 193.3158
1094.642, 192.9822
1095.125, 192.4230
1095.607, 191.8973
1096.089, 191.4483
1096.571, 191.2869
1097.053, 191.9280
1097.535, 192.2501
1098.017, 191.5528
1098.499, 190.6979
1098.982, 190.1706
1099.464, 189.9754
1099.946, 190.1481
1100.428, 190.6561
1100.910, 191.0345
1101.392, 191.2051
1101.874, 191.1850
1102.356, 190.8587
1102.839, 190.4763
1103.321, 190.2074
1103.803, 189.9395
1104.285, 189.4492
1104.767, 188.7929
1105.249, 188.3856
1105.731, 188.4689
1106.213, 188.4296
1106.695, 187.9898
1107.177, 187.6389
1107.660, 187.6260
1108.142, 187.7498
1108.624, 187.9077
1109.106, 188.0358
1109.588, 187.9261
1110.070, 187.4347
1110.552, 187.1228
1111.034, 187.3859
1111.517, 187.3416
1111.999, 186.4595
1112.481, 185.5098
1112.963, 185.0520
1113.445, 184.9097
1113.927, 184.7010
1114.409, 184.4004
1114.891, 184.2136
1115.374, 184.2786
1115.856, 184.2172
1116.338, 183.8302
1116.820, 183.5253
1117.302, 183.6077
1117.784, 183.8069
1118.266, 183.7060
1118.748, 183.3267
1119.230, 183.1705
1119.713, 183.2804
1120.195, 183.5425
1120.677, 184.1687
1121.159, 184.4704
1121.641, 184.1093
1122.123, 183.4361
1122.605, 182.7609
1123.087, 182.0951
1123.569, 181.4612
1124.052, 180.7694
1124.534, 180.5475
1125.016, 180.9607
1125.498, 181.2528
1125.980, 181.2565
1126.462, 180.9446
1126.944, 180.2201
1127.426, 179.3205
1127.909, 178.7376
1128.391, 178.4687
1128.873, 178.2146
1129.355, 177.9537
1129.837, 178.0082
1130.319, 178.4799
1130.801, 178.7863
1131.283, 178.6003
1131.766, 178.2413
1132.248, 178.1476
1132.730, 178.2236
1133.212, 178.0386
1133.694, 177.6199
1134.176, 177.3327
1134.658, 177.2020
1135.140, 177.0096
1135.622, 176.6806
1136.104, 176.4033
1136.587, 176.3417
1137.069, 176.4522
1137.551, 176.7187
1138.033, 177.0713
1138.515, 177.3527
1138.997, 177.5003
1139.479, 177.1668
1139.961, 176.3719
1140.444, 175.7683
1140.926, 175.7422
1141.408, 175.9290
1141.890, 175.9087
1142.372, 175.7959
1142.854, 175.7402
1143.336, 175.7646
1143.818, 176.0567
1144.301, 176.4736
1144.783, 176.4580
1145.265, 175.8411
1145.747, 175.1786
1146.229, 174.9315
1146.711, 174.7605
1147.193, 174.2683
1147.675, 173.7121
1148.157, 173.3325
1148.640, 173.1704
1149.122, 173.4197
1149.604, 173.9626
1150.086, 174.0736
1150.568, 173.2414
1151.050, 172.5708
1151.532, 172.8764
1152.014, 173.3603
1152.496, 173.5447
1152.979, 173.5347
1153.461, 173.3972
1153.943, 173.2121
1154.425, 173.2051
1154.907, 173.4746
1155.389, 173.3693
1155.871, 172.1768
1156.353, 171.3123
1156.836, 171.5027
1157.318, 171.8698
1157.800, 171.8286
1158.282, 171.5962
1158.764, 171.4793
1159.246, 171.4990
1159.728, 171.6975
1160.210, 172.3788
1160.693, 172.7373
1161.175, 172.7615
1161.657, 172.4514
1162.139, 171.5030
1162.621, 170.5944
1163.103, 170.3785
1163.585, 170.5910
1164.067, 170.4678
1164.549, 169.8941
1165.031, 169.8889
1165.514, 170.7456
1165.996, 171.0493
1166.478, 170.3629
1166.960, 169.7694
1167.442, 169.8350
1167.924, 170.3525
1168.406, 171.1593
1168.888, 172.0771
1169.371, 171.9955
1169.853, 170.9451
1170.335, 170.9496
1170.817, 172.1150
1171.299, 172.5325
1171.781, 171.6110
1172.263, 170.4428
1172.745, 169.8210
1173.228, 169.6386
1173.710, 169.8438
1174.192, 170.3076
1174.674, 170.7060
1175.156, 171.0246
1175.638, 171.2838
1176.120, 171.4496
1176.602, 171.2907
1177.084, 170.7349
1177.567, 170.2826
1178.049, 170.4805
1178.531, 170.7915
1179.013, 170.4430
1179.495, 169.9619
1179.977, 170.1746
1180.459, 170.7502
1180.941, 170.9554
1181.423, 170.7096
1181.906, 170.3938
1182.388, 170.1221
1182.870, 169.9689
1183.352, 170.2174
1183.834, 170.3013
1184.316, 169.5749
1184.798, 168.7918
1185.280, 168.7592
1185.763, 169.2186
1186.245, 169.5400
1186.727, 169.6359
1187.209, 169.6918
1187.691, 169.8879
1188.173, 169.8156
1188.655, 168.9220
1189.137, 168.3775
1189.620, 168.8786
1190.102, 169.7267
1190.584, 170.3377
1191.066, 170.7103
1191.548, 170.8210
1192.030, 170.6320
1192.512, 170.3174
1192.994, 169.7544
1193.476, 169.5691
1193.958, 170.0076
1194.441, 170.2950
1194.923, 169.9488
1195.405, 169.4245
1195.887, 169.3644
1196.369, 169.6114
1196.851, 169.4592
1197.333, 168.9769
1197.815, 168.7861
1198.298, 168.9516
1198.780, 169.9204
1199.262, 171.6843
1199.744, 172.5528
1200.226, 171.3259
1200.708, 169.4936
1201.190, 168.9110
1201.672, 169.0558
1202.155, 169.1622
1202.637, 169.2534
1203.119, 169.4785
1203.601, 169.7415
1204.083, 169.6478
1204.565, 169.1489
1205.047, 168.8995
1205.529, 169.4458
1206.011, 169.9666
1206.494, 169.8528
1206.976, 169.6040
1207.458, 169.5628
1207.940, 169.6325
1208.422, 169.6914
1208.904, 169.7310
1209.386, 169.8133
1209.868, 169.9960
1210.350, 169.9141
1210.833, 168.9301
1211.315, 168.5438
1211.797, 169.7302
1212.279, 170.6880
1212.761, 170.4509
1213.243, 169.7405
1213.725, 169.2940
1214.207, 169.1089
1214.690, 169.2234
1215.172, 169.7542
1215.654, 169.9248
1216.136, 169.6479
1216.618, 169.6148
1217.100, 170.0223
1217.582, 170.2742
1218.064, 170.0053
1218.547, 169.6337
1219.029, 169.7250
1219.511, 170.1070
1219.993, 170.3114
1220.475, 170.3808
1220.957, 170.4351
1221.439, 170.4991
1221.921, 170.6523
1222.403, 170.8837
1222.885, 171.0189
1223.368, 170.9518
1223.850, 170.8349
1224.332, 170.8005
1224.814, 170.7838
1225.296, 170.6140
1225.778, 170.5109
1226.260, 170.8697
1226.742, 171.4460
1227.225, 171.7274
1227.707, 171.6483
1228.189, 171.4944
1228.671, 171.2693
1229.153, 171.1434
1229.635, 171.1785
1230.117, 171.2947
1230.599, 171.5150
1231.082, 171.7554
1231.564, 171.9482
1232.046, 172.1284
1232.528, 172.3942
1233.010, 172.7430
1233.492, 172.7945
1233.974, 172.4106
1234.456, 172.3720
1234.938, 172.7858
1235.421, 173.3173
1235.903, 173.8995
1236.385, 174.1367
1236.867, 173.6777
1237.349, 172.8947
1237.831, 172.3412
1238.313, 172.0340
1238.795, 172.1386
1239.277, 172.5230
1239.760, 172.8245
1240.242, 172.9888
1240.724, 172.9213
1241.206, 172.6669
1241.688, 172.7745
1242.170, 173.7458
1242.652, 174.6156
1243.134, 174.4768
1243.617, 174.0681
1244.099, 173.8376
1244.581, 173.8234
1245.063, 174.2112
1245.545, 174.7627
1246.027, 174.9133
1246.509, 174.5816
1246.991, 174.4546
1247.474, 174.8320
1247.956, 175.1066
1248.438, 175.1526
1248.920, 175.2071
1249.402, 175.3289
1249.884, 175.5046
1250.366, 175.7337
1250.848, 176.0022
1251.330, 176.3157
1251.813, 176.6513
1252.295, 176.6544
1252.777, 176.3276
1253.259, 176.1006
1253.741, 176.0211
1254.223, 176.1560
1254.705, 176.5119
1255.187, 176.8569
1255.669, 177.0250
1256.152, 177.1316
1256.634, 177.2368
1257.116, 177.4473
1257.598, 178.1625
1258.080, 178.9277
1258.562, 178.8127
1259.044, 178.2200
1259.526, 178.2613
1260.009, 179.0752
1260.491, 179.7713
1260.973, 179.9691
1261.455, 180.1730
1261.937, 180.5560
1262.419, 180.9607
1262.901, 181.4897
1263.383, 181.8376
1263.865, 181.5561
1264.348, 181.1348
1264.830, 181.3924
1265.312, 182.2234
1265.794, 182.5888
1266.276, 182.3845
1266.758, 182.2717
1267.240, 182.2505
1267.722, 182.6954
1268.204, 183.7228
1268.687, 184.4120
1269.169, 184.2046
1269.651, 183.7489
1270.133, 183.8440
1270.615, 184.1761
1271.097, 184.0796
1271.579, 183.8463
1272.061, 184.0038
1272.544, 184.4914
1273.026, 185.2815
1273.508, 186.1732
1273.990, 186.4494
1274.472, 185.7811
1274.954, 185.4619
1275.436, 186.4908
1275.918, 187.3901
1276.401, 187.2699
1276.883, 187.2170
1277.365, 188.0334
1277.847, 189.1414
1278.329, 189.9405
1278.811, 190.4666
1279.293, 190.7591
1279.775, 190.7743
1280.257, 191.0595
1280.740, 191.6796
1281.222, 192.0407
1281.704, 192.0361
1282.186, 192.1588
1282.668, 192.5646
##END=



