##NAMES=Lavinskyite
##RRUFFID=R141115
##IDEAL CHEMISTRY=K(LiCu^2+^)Cu^2+^_6_(Si_4_O_11_)_2_(OH)_4_
##LOCALITY=Wessels mine, South Africa
##OWNER=RRUFF
##SOURCE=Jaco and Tania Janse van Nieuwenhuizen
##DESCRIPTION=Greenish blue or light blue platy crystals, associated with dark blue scottyite (R141116) and blue wesselsite (with cleavage)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R141115
##MEASURED CHEMISTRY=(K_0.98_Sr_0.01_)_Σ=0.99_(Li_1.25_Cu_0.71_Na_0.08_)_Σ=2.04_Cu_6_(Si_4.03_O_11_)_2_(OH)_4_; (Lavinskyite is the dark grey material in the image, associated with light grey R141116 scottyite)
8.504111e+002, -1.933740e+001
8.508932e+002, -1.998720e+001
8.513753e+002, -1.983142e+001
8.518574e+002, -1.936017e+001
8.523395e+002, -1.995208e+001
8.528217e+002, -2.190706e+001
8.533038e+002, -2.393074e+001
8.537859e+002, -2.476282e+001
8.542680e+002, -2.465926e+001
8.547501e+002, -2.444140e+001
8.552322e+002, -2.410953e+001
8.557144e+002, -2.285527e+001
8.561965e+002, -2.009107e+001
8.566786e+002, -1.844385e+001
8.571607e+002, -2.052789e+001
8.576428e+002, -2.474279e+001
8.581249e+002, -2.577511e+001
8.586071e+002, -2.107561e+001
8.590892e+002, -1.872902e+001
8.595713e+002, -2.132289e+001
8.600534e+002, -2.318094e+001
8.605355e+002, -2.123104e+001
8.610176e+002, -1.807046e+001
8.614998e+002, -1.707691e+001
8.619819e+002, -1.853038e+001
8.624640e+002, -1.974539e+001
8.629461e+002, -1.877472e+001
8.634282e+002, -1.815292e+001
8.639103e+002, -2.047233e+001
8.643925e+002, -2.376046e+001
8.648746e+002, -2.519921e+001
8.653567e+002, -2.465322e+001
8.658388e+002, -2.345723e+001
8.663209e+002, -2.232546e+001
8.668030e+002, -2.142785e+001
8.672852e+002, -2.087681e+001
8.677673e+002, -2.076556e+001
8.682494e+002, -2.212765e+001
8.687315e+002, -2.510006e+001
8.692136e+002, -2.650933e+001
8.696957e+002, -2.473129e+001
8.701779e+002, -2.186830e+001
8.706600e+002, -2.058509e+001
8.711421e+002, -2.088099e+001
8.716242e+002, -2.245878e+001
8.721063e+002, -2.729464e+001
8.725884e+002, -2.992881e+001
8.730705e+002, -2.745951e+001
8.735526e+002, -2.437501e+001
8.740347e+002, -2.327580e+001
8.745168e+002, -2.363644e+001
8.749990e+002, -2.398312e+001
8.754811e+002, -2.398096e+001
8.759632e+002, -2.427798e+001
8.764453e+002, -2.562228e+001
8.769274e+002, -2.684165e+001
8.774095e+002, -2.655865e+001
8.778917e+002, -2.572909e+001
8.783738e+002, -2.654564e+001
8.788559e+002, -2.916969e+001
8.793380e+002, -3.079907e+001
8.798201e+002, -2.864678e+001
8.803022e+002, -2.495917e+001
8.807844e+002, -2.343277e+001
8.812665e+002, -2.356656e+001
8.817486e+002, -2.343911e+001
8.822307e+002, -2.277827e+001
8.827128e+002, -2.269082e+001
8.831949e+002, -2.395613e+001
8.836771e+002, -2.587924e+001
8.841592e+002, -2.699288e+001
8.846413e+002, -2.719227e+001
8.851234e+002, -2.739228e+001
8.856055e+002, -2.764231e+001
8.860876e+002, -2.776513e+001
8.865698e+002, -2.764690e+001
8.870519e+002, -2.742950e+001
8.875340e+002, -2.726668e+001
8.880161e+002, -2.715335e+001
8.884982e+002, -2.700328e+001
8.889803e+002, -2.596984e+001
8.894625e+002, -2.609005e+001
8.899446e+002, -2.917109e+001
8.904267e+002, -3.214396e+001
8.909088e+002, -3.252206e+001
8.913909e+002, -3.128841e+001
8.918730e+002, -3.064729e+001
8.923552e+002, -3.122088e+001
8.928373e+002, -3.188977e+001
8.933194e+002, -3.162617e+001
8.938015e+002, -3.136606e+001
8.942836e+002, -3.243202e+001
8.947657e+002, -3.419078e+001
8.952479e+002, -3.530111e+001
8.957300e+002, -3.548512e+001
8.962121e+002, -3.521571e+001
8.966942e+002, -3.482851e+001
8.971763e+002, -3.425189e+001
8.976584e+002, -3.308522e+001
8.981406e+002, -3.146162e+001
8.986227e+002, -3.083669e+001
8.991048e+002, -3.142414e+001
8.995869e+002, -3.192587e+001
9.000690e+002, -3.160706e+001
9.005511e+002, -3.129872e+001
9.010333e+002, -3.250998e+001
9.015154e+002, -3.540444e+001
9.019975e+002, -3.594481e+001
9.024796e+002, -3.206280e+001
9.029617e+002, -2.968250e+001
9.034438e+002, -3.105559e+001
9.039260e+002, -3.313866e+001
9.044081e+002, -3.392690e+001
9.048902e+002, -3.381995e+001
9.053723e+002, -3.393476e+001
9.058544e+002, -3.472928e+001
9.063365e+002, -3.476323e+001
9.068187e+002, -3.264861e+001
9.073008e+002, -3.077518e+001
9.077829e+002, -3.059941e+001
9.082650e+002, -3.155197e+001
9.087471e+002, -3.331458e+001
9.092292e+002, -3.545260e+001
9.097114e+002, -3.627117e+001
9.101935e+002, -3.369742e+001
9.106756e+002, -3.109284e+001
9.111577e+002, -3.306659e+001
9.116398e+002, -3.696736e+001
9.121219e+002, -3.741364e+001
9.126041e+002, -3.458905e+001
9.130862e+002, -3.223678e+001
9.135683e+002, -3.212743e+001
9.140504e+002, -3.330776e+001
9.145325e+002, -3.478238e+001
9.150146e+002, -3.643455e+001
9.154968e+002, -3.782189e+001
9.159789e+002, -3.897508e+001
9.164610e+002, -3.863779e+001
9.169431e+002, -3.609130e+001
9.174252e+002, -3.391418e+001
9.179073e+002, -3.446710e+001
9.183895e+002, -3.686228e+001
9.188716e+002, -3.777821e+001
9.193537e+002, -3.635307e+001
9.198358e+002, -3.568711e+001
9.203179e+002, -3.643370e+001
9.208000e+002, -3.701090e+001
9.212822e+002, -3.625711e+001
9.217643e+002, -3.537409e+001
9.222464e+002, -3.590961e+001
9.227285e+002, -3.780265e+001
9.232106e+002, -3.914746e+001
9.236927e+002, -3.952200e+001
9.241749e+002, -3.953544e+001
9.246570e+002, -3.924197e+001
9.251391e+002, -3.874870e+001
9.256212e+002, -3.820086e+001
9.261033e+002, -3.750403e+001
9.265854e+002, -3.623489e+001
9.270676e+002, -3.423841e+001
9.275497e+002, -3.283548e+001
9.280318e+002, -3.286155e+001
9.285139e+002, -3.393293e+001
9.289960e+002, -3.663483e+001
9.294781e+002, -3.975118e+001
9.299603e+002, -4.083912e+001
9.304424e+002, -3.973085e+001
9.309245e+002, -3.803717e+001
9.314066e+002, -3.670008e+001
9.318887e+002, -3.579445e+001
9.323708e+002, -3.547304e+001
9.328530e+002, -3.569510e+001
9.333351e+002, -3.648613e+001
9.338172e+002, -3.779187e+001
9.342993e+002, -3.882489e+001
9.347814e+002, -3.930861e+001
9.352635e+002, -3.918621e+001
9.357457e+002, -3.833795e+001
9.362278e+002, -3.686094e+001
9.367099e+002, -3.501916e+001
9.371920e+002, -3.222744e+001
9.376741e+002, -3.190426e+001
9.381563e+002, -3.561658e+001
9.386384e+002, -3.925225e+001
9.391205e+002, -4.087819e+001
9.396026e+002, -4.079908e+001
9.400847e+002, -3.927308e+001
9.405668e+002, -3.588837e+001
9.410490e+002, -3.351376e+001
9.415311e+002, -3.279655e+001
9.420132e+002, -3.215395e+001
9.424953e+002, -3.071179e+001
9.429774e+002, -2.976429e+001
9.434595e+002, -3.082164e+001
9.439417e+002, -3.306783e+001
9.444238e+002, -3.433917e+001
9.449059e+002, -3.407262e+001
9.453880e+002, -3.339177e+001
9.458701e+002, -3.186827e+001
9.463522e+002, -3.093163e+001
9.468344e+002, -3.216227e+001
9.473165e+002, -3.421914e+001
9.477986e+002, -3.526113e+001
9.482807e+002, -3.512770e+001
9.487628e+002, -3.487676e+001
9.492449e+002, -3.519318e+001
9.497271e+002, -3.526715e+001
9.502092e+002, -3.393028e+001
9.506913e+002, -3.207745e+001
9.511734e+002, -3.121328e+001
9.516555e+002, -3.112859e+001
9.521376e+002, -3.064078e+001
9.526198e+002, -2.940098e+001
9.531019e+002, -2.838369e+001
9.535840e+002, -2.880171e+001
9.540661e+002, -2.974975e+001
9.545482e+002, -2.861038e+001
9.550303e+002, -2.580352e+001
9.555124e+002, -2.411007e+001
9.559945e+002, -2.391683e+001
9.564766e+002, -2.452952e+001
9.569587e+002, -2.566695e+001
9.574409e+002, -2.690358e+001
9.579230e+002, -2.757939e+001
9.584051e+002, -2.770106e+001
9.588872e+002, -2.728968e+001
9.593693e+002, -2.606433e+001
9.598514e+002, -2.554069e+001
9.603336e+002, -2.619114e+001
9.608157e+002, -2.735621e+001
9.612978e+002, -2.903776e+001
9.617799e+002, -3.055490e+001
9.622620e+002, -2.973514e+001
9.627441e+002, -2.506860e+001
9.632263e+002, -2.276477e+001
9.637084e+002, -2.509600e+001
9.641905e+002, -2.672156e+001
9.646726e+002, -2.502929e+001
9.651547e+002, -2.304488e+001
9.656368e+002, -2.400723e+001
9.661190e+002, -2.710685e+001
9.666011e+002, -2.835067e+001
9.670832e+002, -2.623837e+001
9.675653e+002, -2.432264e+001
9.680474e+002, -2.329904e+001
9.685295e+002, -2.273136e+001
9.690117e+002, -2.270289e+001
9.694938e+002, -2.279467e+001
9.699759e+002, -2.227653e+001
9.704580e+002, -2.121905e+001
9.709401e+002, -2.073242e+001
9.714222e+002, -2.111427e+001
9.719044e+002, -2.250124e+001
9.723865e+002, -2.629465e+001
9.728686e+002, -3.010881e+001
9.733507e+002, -3.119660e+001
9.738328e+002, -3.017492e+001
9.743149e+002, -2.874502e+001
9.747971e+002, -2.749147e+001
9.752792e+002, -2.637898e+001
9.757613e+002, -2.534203e+001
9.762434e+002, -2.448359e+001
9.767255e+002, -2.393215e+001
9.772076e+002, -2.366854e+001
9.776898e+002, -2.350730e+001
9.781719e+002, -2.354604e+001
9.786540e+002, -2.453340e+001
9.791361e+002, -2.682240e+001
9.796182e+002, -2.908798e+001
9.801003e+002, -2.971493e+001
9.805825e+002, -2.898867e+001
9.810646e+002, -2.739198e+001
9.815467e+002, -2.513597e+001
9.820288e+002, -2.399635e+001
9.825109e+002, -2.432648e+001
9.829930e+002, -2.538945e+001
9.834752e+002, -2.684121e+001
9.839573e+002, -2.809627e+001
9.844394e+002, -2.776974e+001
9.849215e+002, -2.584371e+001
9.854036e+002, -2.529202e+001
9.858857e+002, -2.644960e+001
9.863679e+002, -2.695538e+001
9.868500e+002, -2.607538e+001
9.873321e+002, -2.469817e+001
9.878142e+002, -2.326713e+001
9.882963e+002, -2.214955e+001
9.887784e+002, -2.266965e+001
9.892606e+002, -2.558341e+001
9.897427e+002, -2.745455e+001
9.902248e+002, -2.811127e+001
9.907069e+002, -2.801753e+001
9.911890e+002, -2.688697e+001
9.916711e+002, -2.552859e+001
9.921533e+002, -2.463773e+001
9.926354e+002, -2.418477e+001
9.931175e+002, -2.399347e+001
9.935996e+002, -2.367185e+001
9.940817e+002, -2.431388e+001
9.945638e+002, -2.777972e+001
9.950460e+002, -3.000790e+001
9.955281e+002, -2.835420e+001
9.960102e+002, -2.543344e+001
9.964923e+002, -2.396624e+001
9.969744e+002, -2.394860e+001
9.974565e+002, -2.412002e+001
9.979387e+002, -2.415211e+001
9.984208e+002, -2.451675e+001
9.989029e+002, -2.594904e+001
9.993850e+002, -2.710229e+001
9.998671e+002, -2.698899e+001
1.000349e+003, -2.612620e+001
1.000831e+003, -2.497282e+001
1.001313e+003, -2.376219e+001
1.001796e+003, -2.346972e+001
1.002278e+003, -2.524110e+001
1.002760e+003, -2.689226e+001
1.003242e+003, -2.719589e+001
1.003724e+003, -2.687271e+001
1.004206e+003, -2.612607e+001
1.004688e+003, -2.544514e+001
1.005170e+003, -2.586551e+001
1.005653e+003, -2.748257e+001
1.006135e+003, -2.869648e+001
1.006617e+003, -2.829087e+001
1.007099e+003, -2.734739e+001
1.007581e+003, -2.693228e+001
1.008063e+003, -2.658770e+001
1.008545e+003, -2.549177e+001
1.009027e+003, -2.387671e+001
1.009509e+003, -2.243160e+001
1.009992e+003, -2.145307e+001
1.010474e+003, -2.123193e+001
1.010956e+003, -2.231899e+001
1.011438e+003, -2.398977e+001
1.011920e+003, -2.542173e+001
1.012402e+003, -2.650150e+001
1.012884e+003, -2.687766e+001
1.013366e+003, -2.660897e+001
1.013849e+003, -2.592433e+001
1.014331e+003, -2.495192e+001
1.014813e+003, -2.455602e+001
1.015295e+003, -2.617384e+001
1.015777e+003, -2.871467e+001
1.016259e+003, -2.942588e+001
1.016741e+003, -2.856592e+001
1.017223e+003, -2.704231e+001
1.017705e+003, -2.510245e+001
1.018188e+003, -2.348234e+001
1.018670e+003, -2.253754e+001
1.019152e+003, -2.257115e+001
1.019634e+003, -2.451594e+001
1.020116e+003, -2.765086e+001
1.020598e+003, -2.816812e+001
1.021080e+003, -2.617004e+001
1.021562e+003, -2.434816e+001
1.022044e+003, -2.315067e+001
1.022527e+003, -2.250097e+001
1.023009e+003, -2.241843e+001
1.023491e+003, -2.252761e+001
1.023973e+003, -2.211001e+001
1.024455e+003, -2.124681e+001
1.024937e+003, -2.146119e+001
1.025419e+003, -2.292409e+001
1.025901e+003, -2.410694e+001
1.026384e+003, -2.485001e+001
1.026866e+003, -2.458942e+001
1.027348e+003, -2.259638e+001
1.027830e+003, -2.021937e+001
1.028312e+003, -2.010036e+001
1.028794e+003, -2.235746e+001
1.029276e+003, -2.398328e+001
1.029758e+003, -2.500637e+001
1.030240e+003, -2.523347e+001
1.030723e+003, -2.432223e+001
1.031205e+003, -2.334204e+001
1.031687e+003, -2.304564e+001
1.032169e+003, -2.305754e+001
1.032651e+003, -2.247397e+001
1.033133e+003, -2.106449e+001
1.033615e+003, -2.118387e+001
1.034097e+003, -2.439757e+001
1.034579e+003, -2.561459e+001
1.035062e+003, -2.276349e+001
1.035544e+003, -1.938272e+001
1.036026e+003, -1.768672e+001
1.036508e+003, -1.712883e+001
1.036990e+003, -1.660902e+001
1.037472e+003, -1.610462e+001
1.037954e+003, -1.576079e+001
1.038436e+003, -1.541582e+001
1.038919e+003, -1.550236e+001
1.039401e+003, -1.638019e+001
1.039883e+003, -1.739634e+001
1.040365e+003, -1.807416e+001
1.040847e+003, -1.861637e+001
1.041329e+003, -1.959312e+001
1.041811e+003, -2.127249e+001
1.042293e+003, -2.198408e+001
1.042776e+003, -2.122213e+001
1.043258e+003, -2.016342e+001
1.043740e+003, -1.786650e+001
1.044222e+003, -1.648855e+001
1.044704e+003, -1.824122e+001
1.045186e+003, -2.162778e+001
1.045668e+003, -2.387720e+001
1.046150e+003, -2.481165e+001
1.046632e+003, -2.457599e+001
1.047115e+003, -2.206159e+001
1.047597e+003, -1.993313e+001
1.048079e+003, -1.922566e+001
1.048561e+003, -1.874154e+001
1.049043e+003, -1.689509e+001
1.049525e+003, -1.494566e+001
1.050007e+003, -1.567364e+001
1.050489e+003, -1.967739e+001
1.050971e+003, -2.274224e+001
1.051454e+003, -2.470409e+001
1.051936e+003, -2.472887e+001
1.052418e+003, -2.040979e+001
1.052900e+003, -1.614852e+001
1.053382e+003, -1.537361e+001
1.053864e+003, -1.684598e+001
1.054346e+003, -1.822977e+001
1.054828e+003, -1.920576e+001
1.055311e+003, -1.965868e+001
1.055793e+003, -1.913605e+001
1.056275e+003, -1.865885e+001
1.056757e+003, -1.858407e+001
1.057239e+003, -1.867294e+001
1.057721e+003, -1.859626e+001
1.058203e+003, -1.861610e+001
1.058685e+003, -1.941904e+001
1.059167e+003, -2.107153e+001
1.059650e+003, -2.212120e+001
1.060132e+003, -2.212124e+001
1.060614e+003, -2.140292e+001
1.061096e+003, -1.917090e+001
1.061578e+003, -1.716547e+001
1.062060e+003, -1.699728e+001
1.062542e+003, -1.784107e+001
1.063024e+003, -1.837489e+001
1.063506e+003, -1.834805e+001
1.063989e+003, -1.781133e+001
1.064471e+003, -1.620208e+001
1.064953e+003, -1.490864e+001
1.065435e+003, -1.461224e+001
1.065917e+003, -1.473673e+001
1.066399e+003, -1.467720e+001
1.066881e+003, -1.482215e+001
1.067363e+003, -1.633731e+001
1.067846e+003, -1.904417e+001
1.068328e+003, -2.032871e+001
1.068810e+003, -1.844901e+001
1.069292e+003, -1.632471e+001
1.069774e+003, -1.520504e+001
1.070256e+003, -1.438594e+001
1.070738e+003, -1.267656e+001
1.071220e+003, -1.129428e+001
1.071703e+003, -1.280547e+001
1.072185e+003, -1.678397e+001
1.072667e+003, -1.879291e+001
1.073149e+003, -1.569349e+001
1.073631e+003, -1.389951e+001
1.074113e+003, -1.861506e+001
1.074595e+003, -2.338767e+001
1.075077e+003, -2.297466e+001
1.075559e+003, -2.011567e+001
1.076042e+003, -1.862775e+001
1.076524e+003, -1.869724e+001
1.077006e+003, -1.827430e+001
1.077488e+003, -1.630318e+001
1.077970e+003, -1.492165e+001
1.078452e+003, -1.595072e+001
1.078934e+003, -1.699308e+001
1.079416e+003, -1.618700e+001
1.079898e+003, -1.463596e+001
1.080380e+003, -1.321885e+001
1.080863e+003, -1.240374e+001
1.081345e+003, -1.342966e+001
1.081827e+003, -1.734135e+001
1.082309e+003, -1.971502e+001
1.082791e+003, -1.689344e+001
1.083273e+003, -1.388249e+001
1.083755e+003, -1.374946e+001
1.084237e+003, -1.501577e+001
1.084720e+003, -1.645285e+001
1.085202e+003, -1.769849e+001
1.085684e+003, -1.851630e+001
1.086166e+003, -1.888479e+001
1.086648e+003, -1.836511e+001
1.087130e+003, -1.570347e+001
1.087612e+003, -1.343592e+001
1.088094e+003, -1.297598e+001
1.088577e+003, -1.341269e+001
1.089059e+003, -1.422319e+001
1.089541e+003, -1.511061e+001
1.090023e+003, -1.563135e+001
1.090505e+003, -1.569757e+001
1.090987e+003, -1.580581e+001
1.091469e+003, -1.613062e+001
1.091951e+003, -1.655271e+001
1.092433e+003, -1.759295e+001
1.092916e+003, -1.815937e+001
1.093398e+003, -1.671737e+001
1.093880e+003, -1.450109e+001
1.094362e+003, -1.392367e+001
1.094844e+003, -1.515610e+001
1.095326e+003, -1.547803e+001
1.095808e+003, -1.250625e+001
1.096290e+003, -1.076713e+001
1.096772e+003, -1.312775e+001
1.097255e+003, -1.568686e+001
1.097737e+003, -1.559231e+001
1.098219e+003, -1.441564e+001
1.098701e+003, -1.455511e+001
1.099183e+003, -1.598617e+001
1.099665e+003, -1.678125e+001
1.100147e+003, -1.611260e+001
1.100629e+003, -1.559199e+001
1.101112e+003, -1.593354e+001
1.101594e+003, -1.616051e+001
1.102076e+003, -1.551727e+001
1.102558e+003, -1.472615e+001
1.103040e+003, -1.474405e+001
1.103522e+003, -1.532358e+001
1.104004e+003, -1.517835e+001
1.104486e+003, -1.342488e+001
1.104969e+003, -1.318598e+001
1.105451e+003, -1.757315e+001
1.105933e+003, -2.022042e+001
1.106415e+003, -1.764128e+001
1.106897e+003, -1.364250e+001
1.107379e+003, -1.009785e+001
1.107861e+003, -7.825266e+000
1.108343e+003, -9.027102e+000
1.108825e+003, -1.486955e+001
1.109307e+003, -1.829142e+001
1.109790e+003, -1.678555e+001
1.110272e+003, -1.551130e+001
1.110754e+003, -1.565688e+001
1.111236e+003, -1.614128e+001
1.111718e+003, -1.634180e+001
1.112200e+003, -1.644399e+001
1.112682e+003, -1.704439e+001
1.113164e+003, -1.823597e+001
1.113647e+003, -1.794479e+001
1.114129e+003, -1.379256e+001
1.114611e+003, -1.217424e+001
1.115093e+003, -1.607001e+001
1.115575e+003, -1.904674e+001
1.116057e+003, -1.748796e+001
1.116539e+003, -1.449557e+001
1.117021e+003, -1.375285e+001
1.117504e+003, -1.487789e+001
1.117986e+003, -1.495770e+001
1.118468e+003, -1.297355e+001
1.118950e+003, -1.243880e+001
1.119432e+003, -1.416176e+001
1.119914e+003, -1.582100e+001
1.120396e+003, -1.697850e+001
1.120878e+003, -1.731344e+001
1.121360e+003, -1.616346e+001
1.121843e+003, -1.425855e+001
1.122325e+003, -1.384172e+001
1.122807e+003, -1.522880e+001
1.123289e+003, -1.619660e+001
1.123771e+003, -1.669491e+001
1.124253e+003, -1.699092e+001
1.124735e+003, -1.723701e+001
1.125217e+003, -1.695341e+001
1.125699e+003, -1.571355e+001
1.126182e+003, -1.399737e+001
1.126664e+003, -1.248423e+001
1.127146e+003, -1.123128e+001
1.127628e+003, -1.150886e+001
1.128110e+003, -1.353088e+001
1.128592e+003, -1.522456e+001
1.129074e+003, -1.636479e+001
1.129556e+003, -1.662095e+001
1.130039e+003, -1.567583e+001
1.130521e+003, -1.481323e+001
1.131003e+003, -1.569071e+001
1.131485e+003, -1.753509e+001
1.131967e+003, -1.761868e+001
1.132449e+003, -1.600385e+001
1.132931e+003, -1.307814e+001
1.133413e+003, -8.967420e+000
1.133896e+003, -8.160315e+000
1.134378e+003, -1.201556e+001
1.134860e+003, -1.552026e+001
1.135342e+003, -1.466699e+001
1.135824e+003, -1.177512e+001
1.136306e+003, -1.115537e+001
1.136788e+003, -1.208649e+001
1.137270e+003, -1.145616e+001
1.137752e+003, -9.703401e+000
1.138234e+003, -9.494534e+000
1.138717e+003, -1.103326e+001
1.139199e+003, -1.178670e+001
1.139681e+003, -1.045356e+001
1.140163e+003, -8.942847e+000
1.140645e+003, -1.001883e+001
1.141127e+003, -1.174103e+001
1.141609e+003, -9.541602e+000
1.142091e+003, -5.620990e+000
1.142574e+003, -5.531464e+000
1.143056e+003, -8.464568e+000
1.143538e+003, -9.496195e+000
1.144020e+003, -7.304421e+000
1.144502e+003, -5.048846e+000
1.144984e+003, -4.789070e+000
1.145466e+003, -5.799426e+000
1.145948e+003, -8.569800e+000
1.146431e+003, -1.115693e+001
1.146913e+003, -1.061949e+001
1.147395e+003, -8.237989e+000
1.147877e+003, -6.400161e+000
1.148359e+003, -5.477686e+000
1.148841e+003, -4.683487e+000
1.149323e+003, -3.595014e+000
1.149805e+003, -3.138416e+000
1.150287e+003, -4.496265e+000
1.150770e+003, -6.015235e+000
1.151252e+003, -6.407948e+000
1.151734e+003, -6.404502e+000
1.152216e+003, -7.012663e+000
1.152698e+003, -7.865324e+000
1.153180e+003, -7.675523e+000
1.153662e+003, -6.187057e+000
1.154144e+003, -5.631833e+000
1.154626e+003, -8.137042e+000
1.155109e+003, -9.727856e+000
1.155591e+003, -8.006264e+000
1.156073e+003, -6.171235e+000
1.156555e+003, -6.269172e+000
1.157037e+003, -7.390457e+000
1.157519e+003, -8.592937e+000
1.158001e+003, -9.667350e+000
1.158483e+003, -9.842104e+000
1.158966e+003, -8.737594e+000
1.159448e+003, -7.401072e+000
1.159930e+003, -4.752397e+000
1.160412e+003, -3.470471e+000
1.160894e+003, -5.266263e+000
1.161376e+003, -7.541466e+000
1.161858e+003, -8.672607e+000
1.162340e+003, -8.767371e+000
1.162822e+003, -7.932183e+000
1.163305e+003, -6.050706e+000
1.163787e+003, -4.392354e+000
1.164269e+003, -2.643811e+000
1.164751e+003, -2.073704e+000
1.165233e+003, -2.946634e+000
1.165715e+003, -4.944945e+000
1.166197e+003, -8.517419e+000
1.166679e+003, -1.160280e+001
1.167161e+003, -1.167293e+001
1.167644e+003, -9.323112e+000
1.168126e+003, -6.607886e+000
1.168608e+003, -3.460944e+000
1.169090e+003, -2.251627e+000
1.169572e+003, -3.131600e+000
1.170054e+003, -4.250028e+000
1.170536e+003, -5.117806e+000
1.171018e+003, -5.446699e+000
1.171500e+003, -5.004670e+000
1.171983e+003, -4.130209e+000
1.172465e+003, -3.109753e+000
1.172947e+003, -2.195899e+000
1.173429e+003, -2.418417e+000
1.173911e+003, -3.494630e+000
1.174393e+003, -4.456161e+000
1.174875e+003, -5.148367e+000
1.175357e+003, -5.554540e+000
1.175840e+003, -5.692848e+000
1.176322e+003, -5.851363e+000
1.176804e+003, -6.419889e+000
1.177286e+003, -6.784709e+000
1.177768e+003, -5.672265e+000
1.178250e+003, -4.245871e+000
1.178732e+003, -4.566927e+000
1.179214e+003, -5.762948e+000
1.179697e+003, -5.988768e+000
1.180179e+003, -5.042559e+000
1.180661e+003, -3.616219e+000
1.181143e+003, -1.912764e+000
1.181625e+003, -4.534002e-001
1.182107e+003, 4.746852e-001
1.182589e+003, 1.008064e+000
1.183071e+003, 1.123367e+000
1.183553e+003, 9.801616e-001
1.184036e+003, 7.626558e-001
1.184518e+003, 3.853664e-001
1.185000e+003, -5.767867e-001
1.185482e+003, -2.100120e+000
1.185964e+003, -2.810696e+000
1.186446e+003, -1.540497e+000
1.186928e+003, -8.317233e-001
1.187410e+003, -2.448879e+000
1.187892e+003, -3.032886e+000
1.188375e+003, 3.152396e-001
1.188857e+003, 4.010336e+000
1.189339e+003, 4.323475e+000
1.189821e+003, 2.495845e+000
1.190303e+003, 2.221000e+000
1.190785e+003, 3.983917e+000
1.191267e+003, 4.364145e+000
1.191749e+003, 2.803629e+000
1.192232e+003, 1.348994e+000
1.192714e+003, 1.212635e-001
1.193196e+003, -3.187210e-001
1.193678e+003, 4.437743e-001
1.194160e+003, 1.757406e+000
1.194642e+003, 2.884395e+000
1.195124e+003, 3.824162e+000
1.195606e+003, 4.564397e+000
1.196089e+003, 5.106493e+000
1.196571e+003, 5.554451e+000
1.197053e+003, 5.885946e+000
1.197535e+003, 5.521188e+000
1.198017e+003, 4.348516e+000
1.198499e+003, 2.980436e+000
1.198981e+003, 1.771980e+000
1.199463e+003, 9.209298e-001
1.199945e+003, 9.762878e-001
1.200427e+003, 1.358965e+000
1.200910e+003, 2.555989e-001
1.201392e+003, -1.158737e+000
1.201874e+003, 5.566862e-001
1.202356e+003, 4.319445e+000
1.202838e+003, 5.637351e+000
1.203320e+003, 3.695721e+000
1.203802e+003, 2.447684e+000
1.204284e+003, 4.651006e+000
1.204767e+003, 6.821732e+000
1.205249e+003, 6.391504e+000
1.205731e+003, 4.762687e+000
1.206213e+003, 1.889990e+000
1.206695e+003, -5.912225e-001
1.207177e+003, -2.015805e-001
1.207659e+003, 2.050883e+000
1.208141e+003, 2.885304e+000
1.208624e+003, 1.514546e+000
1.209106e+003, 1.373165e+000
1.209588e+003, 5.044670e+000
1.210070e+003, 7.370816e+000
1.210552e+003, 5.982821e+000
1.211034e+003, 4.563930e+000
1.211516e+003, 5.087289e+000
1.211998e+003, 6.355076e+000
1.212480e+003, 7.444677e+000
1.212963e+003, 8.219924e+000
1.213445e+003, 7.983831e+000
1.213927e+003, 6.239117e+000
1.214409e+003, 6.209912e+000
1.214891e+003, 8.588702e+000
1.215373e+003, 9.771526e+000
1.215855e+003, 8.803303e+000
1.216337e+003, 7.954516e+000
1.216819e+003, 8.425616e+000
1.217302e+003, 9.603700e+000
1.217784e+003, 1.086233e+001
1.218266e+003, 1.203132e+001
1.218748e+003, 1.274545e+001
1.219230e+003, 1.289720e+001
1.219712e+003, 1.139784e+001
1.220194e+003, 8.689899e+000
1.220676e+003, 7.237717e+000
1.221159e+003, 7.517001e+000
1.221641e+003, 8.627275e+000
1.222123e+003, 1.012209e+001
1.222605e+003, 1.136194e+001
1.223087e+003, 1.187994e+001
1.223569e+003, 1.162845e+001
1.224051e+003, 9.811872e+000
1.224533e+003, 7.758300e+000
1.225016e+003, 7.231932e+000
1.225498e+003, 7.873280e+000
1.225980e+003, 8.953394e+000
1.226462e+003, 1.015695e+001
1.226944e+003, 1.096966e+001
1.227426e+003, 1.151730e+001
1.227908e+003, 1.072713e+001
1.228390e+003, 6.134006e+000
1.228872e+003, 2.887691e+000
1.229354e+003, 4.292381e+000
1.229837e+003, 6.763661e+000
1.230319e+003, 7.624350e+000
1.230801e+003, 7.531500e+000
1.231283e+003, 7.794718e+000
1.231765e+003, 8.399763e+000
1.232247e+003, 8.849768e+000
1.232729e+003, 9.265090e+000
1.233211e+003, 9.025968e+000
1.233694e+003, 7.717796e+000
1.234176e+003, 7.254832e+000
1.234658e+003, 8.415362e+000
1.235140e+003, 9.580180e+000
1.235622e+003, 9.501046e+000
