##NAMES=Eglestonite
##RRUFFID=R060612
##IDEAL CHEMISTRY=Hg^1+^_6_OCl_3_(OH)
##LOCALITY=Cahill mine, Poverty Peak District, Humboldt County, Nevada, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Brown fragments
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R060612
##MEASURED CHEMISTRY=Hg^1+^_6.00_OCl_3.00_(OH) ; O,H not measured but estimated by difference and stoichiometry
8.598516e+002, 1.580654e+000
8.603337e+002, 1.548896e+000
8.608159e+002, 1.624989e+000
8.612980e+002, 1.703172e+000
8.617801e+002, 1.713916e+000
8.622622e+002, 1.670329e+000
8.627443e+002, 1.603428e+000
8.632264e+002, 1.512788e+000
8.637086e+002, 1.451953e+000
8.641907e+002, 1.483490e+000
8.646728e+002, 1.537509e+000
8.651549e+002, 1.527089e+000
8.656370e+002, 1.478329e+000
8.661191e+002, 1.470184e+000
8.666013e+002, 1.521255e+000
8.670834e+002, 1.572171e+000
8.675655e+002, 1.559890e+000
8.680476e+002, 1.515820e+000
8.685297e+002, 1.544168e+000
8.690118e+002, 1.644069e+000
8.694940e+002, 1.701416e+000
8.699761e+002, 1.688953e+000
8.704582e+002, 1.676358e+000
8.709403e+002, 1.718050e+000
8.714224e+002, 1.783054e+000
8.719045e+002, 1.792303e+000
8.723867e+002, 1.734799e+000
8.728688e+002, 1.654427e+000
8.733509e+002, 1.468498e+000
8.738330e+002, 1.360536e+000
8.743151e+002, 1.445272e+000
8.747972e+002, 1.588704e+000
8.752794e+002, 1.660377e+000
8.757615e+002, 1.655849e+000
8.762436e+002, 1.636593e+000
8.767257e+002, 1.608351e+000
8.772078e+002, 1.588420e+000
8.776899e+002, 1.593960e+000
8.781721e+002, 1.606952e+000
8.786542e+002, 1.610023e+000
8.791363e+002, 1.601370e+000
8.796184e+002, 1.581161e+000
8.801005e+002, 1.549187e+000
8.805826e+002, 1.518753e+000
8.810648e+002, 1.503656e+000
8.815469e+002, 1.502605e+000
8.820290e+002, 1.522420e+000
8.825111e+002, 1.558629e+000
8.829932e+002, 1.558056e+000
8.834753e+002, 1.500456e+000
8.839575e+002, 1.450780e+000
8.844396e+002, 1.480137e+000
8.849217e+002, 1.565940e+000
8.854038e+002, 1.584731e+000
8.858859e+002, 1.509703e+000
8.863680e+002, 1.449948e+000
8.868502e+002, 1.432405e+000
8.873323e+002, 1.405241e+000
8.878144e+002, 1.299206e+000
8.882965e+002, 1.183694e+000
8.887786e+002, 1.190175e+000
8.892607e+002, 1.347560e+000
8.897429e+002, 1.458775e+000
8.902250e+002, 1.480547e+000
8.907071e+002, 1.470193e+000
8.911892e+002, 1.413366e+000
8.916713e+002, 1.362739e+000
8.921534e+002, 1.380149e+000
8.926356e+002, 1.457418e+000
8.931177e+002, 1.540978e+000
8.935998e+002, 1.614075e+000
8.940819e+002, 1.660427e+000
8.945640e+002, 1.648799e+000
8.950461e+002, 1.609887e+000
8.955283e+002, 1.594438e+000
8.960104e+002, 1.598718e+000
8.964925e+002, 1.590398e+000
8.969746e+002, 1.557634e+000
8.974567e+002, 1.522581e+000
8.979388e+002, 1.511801e+000
8.984210e+002, 1.518706e+000
8.989031e+002, 1.506833e+000
8.993852e+002, 1.474021e+000
8.998673e+002, 1.487988e+000
9.003494e+002, 1.578475e+000
9.008315e+002, 1.647578e+000
9.013137e+002, 1.609872e+000
9.017958e+002, 1.513803e+000
9.022779e+002, 1.503044e+000
9.027600e+002, 1.635120e+000
9.032421e+002, 1.688938e+000
9.037242e+002, 1.599766e+000
9.042064e+002, 1.516388e+000
9.046885e+002, 1.514878e+000
9.051706e+002, 1.517781e+000
9.056527e+002, 1.405579e+000
9.061348e+002, 1.201330e+000
9.066169e+002, 1.123969e+000
9.070991e+002, 1.332564e+000
9.075812e+002, 1.526892e+000
9.080633e+002, 1.591568e+000
9.085454e+002, 1.597117e+000
9.090275e+002, 1.590294e+000
9.095096e+002, 1.579855e+000
9.099918e+002, 1.564824e+000
9.104739e+002, 1.545269e+000
9.109560e+002, 1.533545e+000
9.114381e+002, 1.551497e+000
9.119202e+002, 1.575850e+000
9.124023e+002, 1.571449e+000
9.128845e+002, 1.544192e+000
9.133666e+002, 1.500498e+000
9.138487e+002, 1.447251e+000
9.143308e+002, 1.425717e+000
9.148129e+002, 1.467996e+000
9.152950e+002, 1.547197e+000
9.157772e+002, 1.620599e+000
9.162593e+002, 1.687214e+000
9.167414e+002, 1.660242e+000
9.172235e+002, 1.510139e+000
9.177056e+002, 1.434464e+000
9.181877e+002, 1.544991e+000
9.186699e+002, 1.689597e+000
9.191520e+002, 1.664003e+000
9.196341e+002, 1.474638e+000
9.201162e+002, 1.382682e+000
9.205983e+002, 1.451739e+000
9.210804e+002, 1.505504e+000
9.215626e+002, 1.523725e+000
9.220447e+002, 1.523807e+000
9.225268e+002, 1.492768e+000
9.230089e+002, 1.456901e+000
9.234910e+002, 1.474836e+000
9.239731e+002, 1.567304e+000
9.244553e+002, 1.613029e+000
9.249374e+002, 1.538129e+000
9.254195e+002, 1.460808e+000
9.259016e+002, 1.432499e+000
9.263837e+002, 1.437173e+000
9.268658e+002, 1.461687e+000
9.273480e+002, 1.499337e+000
9.278301e+002, 1.545104e+000
9.283122e+002, 1.606788e+000
9.287943e+002, 1.638034e+000
9.292764e+002, 1.578228e+000
9.297585e+002, 1.476554e+000
9.302407e+002, 1.388003e+000
9.307228e+002, 1.322632e+000
9.312049e+002, 1.287249e+000
9.316870e+002, 1.285848e+000
9.321691e+002, 1.341425e+000
9.326512e+002, 1.505233e+000
9.331334e+002, 1.694196e+000
9.336155e+002, 1.659730e+000
9.340976e+002, 1.435640e+000
9.345797e+002, 1.334612e+000
9.350618e+002, 1.403587e+000
9.355439e+002, 1.487262e+000
9.360261e+002, 1.502312e+000
9.365082e+002, 1.480661e+000
9.369903e+002, 1.471792e+000
9.374724e+002, 1.475615e+000
9.379545e+002, 1.503450e+000
9.384366e+002, 1.583288e+000
9.389188e+002, 1.603375e+000
9.394009e+002, 1.487634e+000
9.398830e+002, 1.380420e+000
9.403651e+002, 1.418464e+000
9.408472e+002, 1.551800e+000
9.413293e+002, 1.606633e+000
9.418115e+002, 1.562489e+000
9.422936e+002, 1.494390e+000
9.427757e+002, 1.332425e+000
9.432578e+002, 1.234343e+000
9.437399e+002, 1.308464e+000
9.442220e+002, 1.440692e+000
9.447042e+002, 1.514634e+000
9.451863e+002, 1.527373e+000
9.456684e+002, 1.536963e+000
9.461505e+002, 1.576391e+000
9.466326e+002, 1.589192e+000
9.471147e+002, 1.495205e+000
9.475969e+002, 1.409409e+000
9.480790e+002, 1.472324e+000
9.485611e+002, 1.612659e+000
9.490432e+002, 1.672409e+000
9.495253e+002, 1.613517e+000
9.500074e+002, 1.537778e+000
9.504896e+002, 1.518393e+000
9.509717e+002, 1.524651e+000
9.514538e+002, 1.538899e+000
9.519359e+002, 1.543002e+000
9.524180e+002, 1.472295e+000
9.529001e+002, 1.341702e+000
9.533823e+002, 1.269008e+000
9.538644e+002, 1.314792e+000
9.543465e+002, 1.392408e+000
9.548286e+002, 1.370991e+000
9.553107e+002, 1.279102e+000
9.557928e+002, 1.246333e+000
9.562750e+002, 1.271110e+000
9.567571e+002, 1.340943e+000
9.572392e+002, 1.459735e+000
9.577213e+002, 1.536690e+000
9.582034e+002, 1.491181e+000
9.586855e+002, 1.383929e+000
9.591677e+002, 1.385118e+000
9.596498e+002, 1.524662e+000
9.601319e+002, 1.600336e+000
9.606140e+002, 1.587084e+000
9.610961e+002, 1.586110e+000
9.615782e+002, 1.659850e+000
9.620604e+002, 1.715514e+000
9.625425e+002, 1.639423e+000
9.630246e+002, 1.452927e+000
9.635067e+002, 1.321611e+000
9.639888e+002, 1.250913e+000
9.644709e+002, 1.228300e+000
9.649531e+002, 1.308080e+000
9.654352e+002, 1.371174e+000
9.659173e+002, 1.356842e+000
9.663994e+002, 1.305931e+000
9.668815e+002, 1.252096e+000
9.673636e+002, 1.201518e+000
9.678458e+002, 1.209512e+000
9.683279e+002, 1.354318e+000
9.688100e+002, 1.468897e+000
9.692921e+002, 1.495875e+000
9.697742e+002, 1.477636e+000
9.702563e+002, 1.419513e+000
9.707385e+002, 1.351017e+000
9.712206e+002, 1.325485e+000
9.717027e+002, 1.354897e+000
9.721848e+002, 1.381265e+000
9.726669e+002, 1.367221e+000
9.731490e+002, 1.342600e+000
9.736312e+002, 1.301350e+000
9.741133e+002, 1.282187e+000
9.745954e+002, 1.382792e+000
9.750775e+002, 1.558503e+000
9.755596e+002, 1.633225e+000
9.760417e+002, 1.525283e+000
9.765239e+002, 1.387962e+000
9.770060e+002, 1.378809e+000
9.774881e+002, 1.439188e+000
9.779702e+002, 1.495827e+000
9.784523e+002, 1.532516e+000
9.789344e+002, 1.485882e+000
9.794166e+002, 1.357465e+000
9.798987e+002, 1.248853e+000
9.803808e+002, 1.225566e+000
9.808629e+002, 1.258209e+000
9.813450e+002, 1.313509e+000
9.818271e+002, 1.383134e+000
9.823093e+002, 1.422275e+000
9.827914e+002, 1.429860e+000
9.832735e+002, 1.405263e+000
9.837556e+002, 1.346093e+000
9.842377e+002, 1.279202e+000
9.847198e+002, 1.219604e+000
9.852020e+002, 1.187278e+000
9.856841e+002, 1.268067e+000
9.861662e+002, 1.486287e+000
9.866483e+002, 1.594918e+000
9.871304e+002, 1.560258e+000
9.876125e+002, 1.509343e+000
9.880947e+002, 1.486405e+000
9.885768e+002, 1.473450e+000
9.890589e+002, 1.452371e+000
9.895410e+002, 1.423319e+000
9.900231e+002, 1.384311e+000
9.905052e+002, 1.310473e+000
9.909874e+002, 1.287331e+000
9.914695e+002, 1.351438e+000
9.919516e+002, 1.418000e+000
9.924337e+002, 1.471241e+000
9.929158e+002, 1.492127e+000
9.933979e+002, 1.433411e+000
9.938801e+002, 1.295609e+000
9.943622e+002, 1.221474e+000
9.948443e+002, 1.232397e+000
9.953264e+002, 1.277302e+000
9.958085e+002, 1.414802e+000
9.962906e+002, 1.516349e+000
9.967728e+002, 1.467384e+000
9.972549e+002, 1.359879e+000
9.977370e+002, 1.342946e+000
9.982191e+002, 1.432310e+000
9.987012e+002, 1.496894e+000
9.991833e+002, 1.474766e+000
9.996655e+002, 1.463218e+000
1.000148e+003, 1.547448e+000
1.000630e+003, 1.609590e+000
1.001112e+003, 1.499680e+000
1.001594e+003, 1.312418e+000
1.002076e+003, 1.264340e+000
1.002558e+003, 1.405619e+000
1.003040e+003, 1.499939e+000
1.003522e+003, 1.357358e+000
1.004005e+003, 1.212429e+000
1.004487e+003, 1.234823e+000
1.004969e+003, 1.329990e+000
1.005451e+003, 1.401199e+000
1.005933e+003, 1.439398e+000
1.006415e+003, 1.463894e+000
1.006897e+003, 1.481592e+000
1.007379e+003, 1.482834e+000
1.007861e+003, 1.444979e+000
1.008344e+003, 1.400512e+000
1.008826e+003, 1.395836e+000
1.009308e+003, 1.405605e+000
1.009790e+003, 1.379689e+000
1.010272e+003, 1.320697e+000
1.010754e+003, 1.263450e+000
1.011236e+003, 1.223786e+000
1.011718e+003, 1.211549e+000
1.012201e+003, 1.257372e+000
1.012683e+003, 1.326331e+000
1.013165e+003, 1.347633e+000
1.013647e+003, 1.338162e+000
1.014129e+003, 1.360001e+000
1.014611e+003, 1.415716e+000
1.015093e+003, 1.434512e+000
1.015575e+003, 1.371749e+000
1.016057e+003, 1.303580e+000
1.016540e+003, 1.376086e+000
1.017022e+003, 1.528934e+000
1.017504e+003, 1.532917e+000
1.017986e+003, 1.407748e+000
1.018468e+003, 1.284521e+000
1.018950e+003, 1.195064e+000
1.019432e+003, 1.158823e+000
1.019914e+003, 1.192923e+000
1.020396e+003, 1.267677e+000
1.020879e+003, 1.340829e+000
1.021361e+003, 1.409061e+000
1.021843e+003, 1.424593e+000
1.022325e+003, 1.386630e+000
1.022807e+003, 1.343053e+000
1.023289e+003, 1.304765e+000
1.023771e+003, 1.272392e+000
1.024253e+003, 1.243506e+000
1.024735e+003, 1.228739e+000
1.025218e+003, 1.263577e+000
1.025700e+003, 1.354017e+000
1.026182e+003, 1.382974e+000
1.026664e+003, 1.336181e+000
1.027146e+003, 1.311185e+000
1.027628e+003, 1.337336e+000
1.028110e+003, 1.382443e+000
1.028592e+003, 1.429020e+000
1.029075e+003, 1.464876e+000
1.029557e+003, 1.447743e+000
1.030039e+003, 1.356728e+000
1.030521e+003, 1.334691e+000
1.031003e+003, 1.407181e+000
1.031485e+003, 1.478413e+000
1.031967e+003, 1.536285e+000
1.032449e+003, 1.554017e+000
1.032932e+003, 1.489558e+000
1.033414e+003, 1.378842e+000
1.033896e+003, 1.339987e+000
1.034378e+003, 1.395648e+000
1.034860e+003, 1.446994e+000
1.035342e+003, 1.521571e+000
1.035824e+003, 1.533793e+000
1.036306e+003, 1.399233e+000
1.036788e+003, 1.271774e+000
1.037271e+003, 1.302367e+000
1.037753e+003, 1.438255e+000
1.038235e+003, 1.503965e+000
1.038717e+003, 1.484004e+000
1.039199e+003, 1.434928e+000
1.039681e+003, 1.318389e+000
1.040163e+003, 1.227537e+000
1.040645e+003, 1.184294e+000
1.041127e+003, 1.176444e+000
1.041610e+003, 1.213339e+000
1.042092e+003, 1.276886e+000
1.042574e+003, 1.308307e+000
1.043056e+003, 1.296927e+000
1.043538e+003, 1.281898e+000
1.044020e+003, 1.231894e+000
1.044502e+003, 1.221633e+000
1.044984e+003, 1.326204e+000
1.045467e+003, 1.431231e+000
1.045949e+003, 1.429450e+000
1.046431e+003, 1.352437e+000
1.046913e+003, 1.300222e+000
1.047395e+003, 1.283685e+000
1.047877e+003, 1.283534e+000
1.048359e+003, 1.296022e+000
1.048841e+003, 1.326279e+000
1.049323e+003, 1.399591e+000
1.049806e+003, 1.470836e+000
1.050288e+003, 1.510717e+000
1.050770e+003, 1.516104e+000
1.051252e+003, 1.476304e+000
1.051734e+003, 1.371243e+000
1.052216e+003, 1.301119e+000
1.052698e+003, 1.320313e+000
1.053180e+003, 1.334738e+000
1.053662e+003, 1.295545e+000
1.054145e+003, 1.247146e+000
1.054627e+003, 1.222537e+000
1.055109e+003, 1.222487e+000
1.055591e+003, 1.251034e+000
1.056073e+003, 1.320741e+000
1.056555e+003, 1.345757e+000
1.057037e+003, 1.242497e+000
1.057519e+003, 1.165091e+000
1.058002e+003, 1.211286e+000
1.058484e+003, 1.283618e+000
1.058966e+003, 1.300466e+000
1.059448e+003, 1.270642e+000
1.059930e+003, 1.221333e+000
1.060412e+003, 1.152552e+000
1.060894e+003, 1.125651e+000
1.061376e+003, 1.214603e+000
1.061859e+003, 1.282864e+000
1.062341e+003, 1.231429e+000
1.062823e+003, 1.165667e+000
1.063305e+003, 1.194580e+000
1.063787e+003, 1.280300e+000
1.064269e+003, 1.327014e+000
1.064751e+003, 1.313540e+000
1.065233e+003, 1.295859e+000
1.065715e+003, 1.276389e+000
1.066198e+003, 1.282446e+000
1.066680e+003, 1.382198e+000
1.067162e+003, 1.463397e+000
1.067644e+003, 1.391258e+000
1.068126e+003, 1.238494e+000
1.068608e+003, 1.150652e+000
1.069090e+003, 1.157291e+000
1.069572e+003, 1.203112e+000
1.070054e+003, 1.302323e+000
1.070537e+003, 1.386958e+000
1.071019e+003, 1.418866e+000
1.071501e+003, 1.427689e+000
1.071983e+003, 1.448964e+000
1.072465e+003, 1.460801e+000
1.072947e+003, 1.401501e+000
1.073429e+003, 1.271050e+000
1.073911e+003, 1.188976e+000
1.074394e+003, 1.225048e+000
1.074876e+003, 1.290988e+000
1.075358e+003, 1.389341e+000
1.075840e+003, 1.457347e+000
1.076322e+003, 1.409483e+000
1.076804e+003, 1.314744e+000
1.077286e+003, 1.289989e+000
1.077768e+003, 1.343861e+000
1.078250e+003, 1.386462e+000
1.078733e+003, 1.370272e+000
1.079215e+003, 1.362674e+000
1.079697e+003, 1.417655e+000
1.080179e+003, 1.470901e+000
1.080661e+003, 1.471994e+000
1.081143e+003, 1.441964e+000
1.081625e+003, 1.407560e+000
1.082107e+003, 1.375052e+000
1.082590e+003, 1.346394e+000
1.083072e+003, 1.318972e+000
1.083554e+003, 1.304866e+000
1.084036e+003, 1.322064e+000
1.084518e+003, 1.340895e+000
1.085000e+003, 1.336410e+000
1.085482e+003, 1.325566e+000
1.085964e+003, 1.337741e+000
1.086447e+003, 1.364790e+000
1.086929e+003, 1.364665e+000
1.087411e+003, 1.315936e+000
1.087893e+003, 1.277547e+000
1.088375e+003, 1.292477e+000
1.088857e+003, 1.302912e+000
1.089339e+003, 1.257663e+000
1.089821e+003, 1.204671e+000
1.090303e+003, 1.200703e+000
1.090786e+003, 1.232652e+000
1.091268e+003, 1.251659e+000
1.091750e+003, 1.244315e+000
1.092232e+003, 1.237370e+000
1.092714e+003, 1.217062e+000
1.093196e+003, 1.229353e+000
1.093678e+003, 1.347801e+000
1.094160e+003, 1.462230e+000
1.094642e+003, 1.459426e+000
1.095125e+003, 1.382321e+000
1.095607e+003, 1.324619e+000
1.096089e+003, 1.303338e+000
1.096571e+003, 1.312859e+000
1.097053e+003, 1.382254e+000
1.097535e+003, 1.440023e+000
1.098017e+003, 1.464723e+000
1.098499e+003, 1.465169e+000
1.098982e+003, 1.431040e+000
1.099464e+003, 1.385811e+000
1.099946e+003, 1.368222e+000
1.100428e+003, 1.380533e+000
1.100910e+003, 1.385372e+000
1.101392e+003, 1.350917e+000
1.101874e+003, 1.341921e+000
1.102356e+003, 1.409130e+000
1.102839e+003, 1.465779e+000
1.103321e+003, 1.458173e+000
1.103803e+003, 1.416434e+000
1.104285e+003, 1.361599e+000
1.104767e+003, 1.305546e+000
1.105249e+003, 1.301538e+000
1.105731e+003, 1.398556e+000
1.106213e+003, 1.461985e+000
1.106695e+003, 1.463966e+000
1.107177e+003, 1.437633e+000
1.107660e+003, 1.366199e+000
1.108142e+003, 1.297068e+000
1.108624e+003, 1.284503e+000
1.109106e+003, 1.311429e+000
1.109588e+003, 1.311229e+000
1.110070e+003, 1.259676e+000
1.110552e+003, 1.244302e+000
1.111034e+003, 1.304559e+000
1.111517e+003, 1.355399e+000
1.111999e+003, 1.364061e+000
1.112481e+003, 1.368605e+000
1.112963e+003, 1.408799e+000
1.113445e+003, 1.459774e+000
1.113927e+003, 1.468922e+000
1.114409e+003, 1.432391e+000
1.114891e+003, 1.378835e+000
1.115374e+003, 1.253540e+000
1.115856e+003, 1.207027e+000
1.116338e+003, 1.325962e+000
1.116820e+003, 1.431849e+000
1.117302e+003, 1.425290e+000
1.117784e+003, 1.358852e+000
1.118266e+003, 1.297121e+000
1.118748e+003, 1.240888e+000
1.119230e+003, 1.209341e+000
1.119713e+003, 1.214582e+000
1.120195e+003, 1.213632e+000
1.120677e+003, 1.195630e+000
1.121159e+003, 1.192299e+000
1.121641e+003, 1.231961e+000
1.122123e+003, 1.261601e+000
1.122605e+003, 1.213600e+000
1.123087e+003, 1.117627e+000
1.123569e+003, 1.101850e+000
1.124052e+003, 1.191339e+000
1.124534e+003, 1.255067e+000
1.125016e+003, 1.291383e+000
1.125498e+003, 1.305646e+000
1.125980e+003, 1.295605e+000
1.126462e+003, 1.274139e+000
1.126944e+003, 1.246530e+000
1.127426e+003, 1.223467e+000
1.127909e+003, 1.235506e+000
1.128391e+003, 1.281997e+000
1.128873e+003, 1.254542e+000
1.129355e+003, 1.141308e+000
1.129837e+003, 1.089650e+000
1.130319e+003, 1.128896e+000
1.130801e+003, 1.191582e+000
1.131283e+003, 1.246132e+000
1.131766e+003, 1.285517e+000
1.132248e+003, 1.297797e+000
1.132730e+003, 1.290172e+000
1.133212e+003, 1.294871e+000
1.133694e+003, 1.309886e+000
1.134176e+003, 1.299266e+000
1.134658e+003, 1.263257e+000
1.135140e+003, 1.272105e+000
1.135622e+003, 1.350087e+000
1.136104e+003, 1.446020e+000
1.136587e+003, 1.523677e+000
1.137069e+003, 1.557487e+000
1.137551e+003, 1.457818e+000
1.138033e+003, 1.279068e+000
1.138515e+003, 1.214806e+000
1.138997e+003, 1.248787e+000
1.139479e+003, 1.270241e+000
1.139961e+003, 1.257387e+000
1.140444e+003, 1.259398e+000
1.140926e+003, 1.306513e+000
1.141408e+003, 1.349825e+000
1.141890e+003, 1.308750e+000
1.142372e+003, 1.239608e+000
1.142854e+003, 1.243690e+000
1.143336e+003, 1.293720e+000
1.143818e+003, 1.340458e+000
1.144301e+003, 1.372935e+000
1.144783e+003, 1.388831e+000
1.145265e+003, 1.386406e+000
1.145747e+003, 1.353906e+000
1.146229e+003, 1.243671e+000
1.146711e+003, 1.161754e+000
1.147193e+003, 1.284391e+000
1.147675e+003, 1.437228e+000
1.148157e+003, 1.352753e+000
1.148640e+003, 1.152529e+000
1.149122e+003, 1.117742e+000
1.149604e+003, 1.262036e+000
1.150086e+003, 1.346944e+000
1.150568e+003, 1.251783e+000
1.151050e+003, 1.130502e+000
1.151532e+003, 1.025278e+000
1.152014e+003, 9.760768e-001
1.152496e+003, 1.044858e+000
1.152979e+003, 1.159276e+000
1.153461e+003, 1.269847e+000
1.153943e+003, 1.349132e+000
1.154425e+003, 1.338627e+000
1.154907e+003, 1.214220e+000
1.155389e+003, 1.127151e+000
1.155871e+003, 1.134382e+000
1.156353e+003, 1.167398e+000
1.156836e+003, 1.238115e+000
1.157318e+003, 1.291681e+000
1.157800e+003, 1.282499e+000
1.158282e+003, 1.239278e+000
1.158764e+003, 1.187406e+000
1.159246e+003, 1.133185e+000
1.159728e+003, 1.145111e+000
1.160210e+003, 1.325310e+000
1.160693e+003, 1.407452e+000
1.161175e+003, 1.303572e+000
1.161657e+003, 1.229642e+000
1.162139e+003, 1.283013e+000
1.162621e+003, 1.353186e+000
1.163103e+003, 1.332845e+000
1.163585e+003, 1.266079e+000
1.164067e+003, 1.277091e+000
1.164549e+003, 1.379785e+000
1.165031e+003, 1.470278e+000
1.165514e+003, 1.570372e+000
1.165996e+003, 1.564197e+000
1.166478e+003, 1.392153e+000
1.166960e+003, 1.252637e+000
1.167442e+003, 1.256556e+000
1.167924e+003, 1.333670e+000
1.168406e+003, 1.405331e+000
1.168888e+003, 1.455299e+000
1.169371e+003, 1.364220e+000
1.169853e+003, 1.136744e+000
1.170335e+003, 1.087746e+000
1.170817e+003, 1.234365e+000
1.171299e+003, 1.316019e+000
1.171781e+003, 1.252070e+000
1.172263e+003, 1.214720e+000
1.172745e+003, 1.343917e+000
1.173228e+003, 1.515045e+000
1.173710e+003, 1.509675e+000
1.174192e+003, 1.382945e+000
1.174674e+003, 1.258673e+000
1.175156e+003, 1.160114e+000
1.175638e+003, 1.181581e+000
1.176120e+003, 1.304211e+000
1.176602e+003, 1.380041e+000
1.177084e+003, 1.349808e+000
1.177567e+003, 1.301848e+000
1.178049e+003, 1.311260e+000
1.178531e+003, 1.339194e+000
1.179013e+003, 1.334769e+000
1.179495e+003, 1.327178e+000
1.179977e+003, 1.372422e+000
1.180459e+003, 1.437716e+000
1.180941e+003, 1.466283e+000
1.181423e+003, 1.442854e+000
1.181906e+003, 1.350280e+000
1.182388e+003, 1.149109e+000
1.182870e+003, 1.012545e+000
1.183352e+003, 1.073159e+000
1.183834e+003, 1.176422e+000
1.184316e+003, 1.263185e+000
1.184798e+003, 1.319122e+000
1.185280e+003, 1.320750e+000
1.185763e+003, 1.287983e+000
1.186245e+003, 1.255483e+000
1.186727e+003, 1.227451e+000
1.187209e+003, 1.225363e+000
1.187691e+003, 1.284629e+000
1.188173e+003, 1.320980e+000
1.188655e+003, 1.293868e+000
1.189137e+003, 1.278134e+000
1.189620e+003, 1.320243e+000
1.190102e+003, 1.372584e+000
1.190584e+003, 1.396375e+000
1.191066e+003, 1.389802e+000
1.191548e+003, 1.334734e+000
1.192030e+003, 1.198288e+000
1.192512e+003, 1.195755e+000
1.192994e+003, 1.392285e+000
1.193476e+003, 1.473298e+000
1.193958e+003, 1.351064e+000
1.194441e+003, 1.209844e+000
1.194923e+003, 1.144688e+000
1.195405e+003, 1.147786e+000
1.195887e+003, 1.223677e+000
1.196369e+003, 1.341836e+000
1.196851e+003, 1.370167e+000
1.197333e+003, 1.320167e+000
1.197815e+003, 1.314920e+000
1.198298e+003, 1.356149e+000
1.198780e+003, 1.370065e+000
1.199262e+003, 1.339466e+000
1.199744e+003, 1.325072e+000
1.200226e+003, 1.371580e+000
1.200708e+003, 1.410802e+000
1.201190e+003, 1.325319e+000
1.201672e+003, 1.194976e+000
1.202155e+003, 1.145132e+000
1.202637e+003, 1.158760e+000
1.203119e+003, 1.230037e+000
1.203601e+003, 1.326201e+000
1.204083e+003, 1.365180e+000
1.204565e+003, 1.329168e+000
1.205047e+003, 1.292153e+000
1.205529e+003, 1.305406e+000
1.206011e+003, 1.308521e+000
1.206494e+003, 1.246982e+000
1.206976e+003, 1.178150e+000
1.207458e+003, 1.139724e+000
1.207940e+003, 1.123604e+000
1.208422e+003, 1.132417e+000
1.208904e+003, 1.150018e+000
1.209386e+003, 1.124109e+000
1.209868e+003, 1.031631e+000
1.210350e+003, 9.894385e-001
1.210833e+003, 1.040906e+000
1.211315e+003, 1.105494e+000
1.211797e+003, 1.192991e+000
1.212279e+003, 1.260322e+000
1.212761e+003, 1.288286e+000
1.213243e+003, 1.285298e+000
1.213725e+003, 1.251385e+000
1.214207e+003, 1.197125e+000
1.214690e+003, 1.172572e+000
1.215172e+003, 1.185122e+000
1.215654e+003, 1.182655e+000
1.216136e+003, 1.156075e+000
1.216618e+003, 1.182560e+000
1.217100e+003, 1.287819e+000
1.217582e+003, 1.371349e+000
1.218064e+003, 1.375827e+000
1.218547e+003, 1.334208e+000
1.219029e+003, 1.287268e+000
1.219511e+003, 1.230861e+000
1.219993e+003, 1.126835e+000
1.220475e+003, 1.006729e+000
1.220957e+003, 1.002724e+000
1.221439e+003, 1.089959e+000
1.221921e+003, 1.134835e+000
1.222403e+003, 1.111282e+000
1.222885e+003, 1.084589e+000
1.223368e+003, 1.088757e+000
1.223850e+003, 1.121150e+000
1.224332e+003, 1.197968e+000
1.224814e+003, 1.282022e+000
1.225296e+003, 1.343397e+000
1.225778e+003, 1.386698e+000
1.226260e+003, 1.413367e+000
1.226742e+003, 1.428911e+000
1.227225e+003, 1.454546e+000
1.227707e+003, 1.485701e+000
1.228189e+003, 1.454453e+000
1.228671e+003, 1.298389e+000
1.229153e+003, 1.170860e+000
1.229635e+003, 1.151071e+000
1.230117e+003, 1.109325e+000
1.230599e+003, 9.144225e-001
1.231082e+003, 7.641833e-001
1.231564e+003, 8.436503e-001
1.232046e+003, 1.041957e+000
1.232528e+003, 1.158922e+000
1.233010e+003, 1.195229e+000
1.233492e+003, 1.212822e+000
1.233974e+003, 1.211039e+000
1.234456e+003, 1.187596e+000
1.234938e+003, 1.134491e+000
1.235421e+003, 1.109961e+000
1.235903e+003, 1.136102e+000
1.236385e+003, 1.175924e+000
1.236867e+003, 1.205341e+000
1.237349e+003, 1.204506e+000
1.237831e+003, 1.092092e+000
1.238313e+003, 9.377971e-001
1.238795e+003, 1.028453e+000
1.239277e+003, 1.268040e+000
1.239760e+003, 1.347438e+000
1.240242e+003, 1.271353e+000
1.240724e+003, 1.204622e+000
1.241206e+003, 1.198697e+000
1.241688e+003, 1.212003e+000
1.242170e+003, 1.230409e+000
1.242652e+003, 1.220747e+000
1.243134e+003, 1.105499e+000
1.243617e+003, 1.006806e+000
1.244099e+003, 1.069092e+000
1.244581e+003, 1.170578e+000
1.245063e+003, 1.159079e+000
1.245545e+003, 1.076361e+000
1.246027e+003, 1.036206e+000
1.246509e+003, 1.055771e+000
1.246991e+003, 1.108465e+000
1.247474e+003, 1.270869e+000
1.247956e+003, 1.331545e+000
1.248438e+003, 1.194487e+000
1.248920e+003, 1.077911e+000
